building_name,BG_all_minvs95_mean,BG_all_minvs95_min,BG_all_minvs95_max,BG_all_minvs95_std,BG_all_meanvs95_mean,BG_all_meanvs95_min,BG_all_meanvs95_max,BG_all_meanvs95_std,BG_all_minvsmax_mean,BG_all_minvsmax_min,BG_all_minvsmax_max,BG_all_minvsmax_std,BG_all_meanvsmax_mean,BG_all_meanvsmax_min,BG_all_meanvsmax_max,BG_all_meanvsmax_std,BG_weekend_minvs95_mean,BG_weekend_minvs95_min,BG_weekend_minvs95_max,BG_weekend_minvs95_std,BG_weekend_meanvs95_mean,BG_weekend_meanvs95_min,BG_weekend_meanvs95_max,BG_weekend_meanvs95_std,BG_weekend_minvsmax_mean,BG_weekend_minvsmax_min,BG_weekend_minvsmax_max,BG_weekend_minvsmax_std,BG_weekend_meanvsmax_mean,BG_weekend_meanvsmax_min,BG_weekend_meanvsmax_max,BG_weekend_meanvsmax_std,BG_weekdays_minvs95_mean,BG_weekdays_minvs95_min,BG_weekdays_minvs95_max,BG_weekdays_minvs95_std,BG_weekdays_meanvs95_mean,BG_weekdays_meanvs95_min,BG_weekdays_meanvs95_max,BG_weekdays_meanvs95_std,BG_weekdays_minvsmax_mean,BG_weekdays_minvsmax_min,BG_weekdays_minvsmax_max,BG_weekdays_minvsmax_std,BG_weekdays_meanvsmax_mean,BG_weekdays_meanvsmax_min,BG_weekdays_meanvsmax_max,BG_weekdays_meanvsmax_std
Office_Moises,0.565678622605,0.345679012346,0.883333333333,0.126349127516,0.772490588183,0.483950617284,0.96511627907,0.0880323280447,0.542303757339,0.319587628866,0.868852459016,0.123295180662,0.740659065215,0.47572815534,0.943181818182,0.0900007073101,0.709686084102,0.482520925652,0.883333333333,0.0901835866927,0.864522475911,0.702306079665,0.96511627907,0.0641462134574,0.682238898314,0.462264150943,0.868852459016,0.0909863802495,0.831358329385,0.642857142857,0.943181818182,0.071839650471,0.508296339097,0.345679012346,0.877350044763,0.0867591021422,0.735818878131,0.483950617284,0.922112802149,0.0669444866958,0.486544160935,0.319587628866,0.859649122807,0.0839582387233,0.704518362251,0.47572815534,0.90350877193,0.0685123139865
PrimClass_Jennie,0.407778240823,0.0556472391326,0.999999999798,0.309168164766,0.515583409391,0.195573168842,1.0,0.282488785466,0.383842202778,0.0129695343154,0.919413929656,0.293759333555,0.48708853897,0.0129695343154,0.954822972035,0.269912811775,0.788117246134,0.235805001602,0.938271598082,0.156950619819,0.855345895654,0.270140620169,0.968540996194,0.155420195944,0.753111103292,0.229033845022,0.919413929656,0.155209645345,0.817255229627,0.262383513977,0.954822972035,0.154017056649,0.256225533725,0.0556472391326,0.999999999798,0.207703190175,0.380199123677,0.195573168842,1.0,0.19384475915,0.236700571922,0.0129695343154,0.84,0.187059523125,0.355527865298,0.0129695343154,0.896129025806,0.17781460034
PrimClass_Jonathon,0.529801475224,0.124032494021,0.999999999994,0.264579936722,0.637734237802,0.313613679677,1.0,0.231794776549,0.50663670581,0.00143868680811,0.946666666667,0.260913978574,0.611519459853,0.00143868680811,0.971311421549,0.2341716051,0.845199555766,0.473158039233,0.954686025462,0.0852231453308,0.90753240104,0.590082129907,0.979693623085,0.067845110331,0.828016847371,0.471033969805,0.946666666667,0.0901392260432,0.889065440569,0.583598742038,0.971311421549,0.0756230213875,0.404125611714,0.124032494021,0.999999999994,0.198697636387,0.530228456282,0.313613679677,1.0,0.180771959629,0.378577185802,0.00143868680811,0.897897924862,0.185233289011,0.500926425392,0.00143868680811,0.954678390488,0.177242112487
UnivDorm_Christi,0.590641783977,0.0509370121623,0.918442923754,0.126324168638,0.759386755143,0.333638033303,0.967117997907,0.111776777051,0.555708426542,0.0498141249761,0.902597404206,0.128871484025,0.713769450872,0.305439333424,0.966850842311,0.120769477291,0.596288269967,0.143357758728,0.918442923754,0.133639225813,0.770903848919,0.358180048833,0.967117997907,0.11325303237,0.559416484545,0.131964815289,0.892799987795,0.136739720784,0.722046767578,0.308064522282,0.966850842311,0.123239375464,0.588391843199,0.0509370121623,0.906521755713,0.123482760268,0.754797568351,0.333638033303,0.963185885018,0.111068897615,0.554230886188,0.0498141249761,0.902597404206,0.125841669112,0.710471209732,0.305439333424,0.955627681594,0.119851095873
PrimClass_Jaqueline,0.379350813731,0.0966421873125,1.0,0.234358463139,0.568270203573,0.228228232733,1.0,0.240363514721,0.356313606588,0.0178799489139,0.743589769231,0.221253903014,0.53654020003,0.0178799489139,0.96610169549,0.231014624483,0.647178449191,0.379403796437,1.0,0.0751877295946,0.82791915308,0.614272822313,1.0,0.0859820118499,0.610054425959,0.0399999999999,0.743589769231,0.0970118746904,0.782072251234,0.0399999999999,0.96610169549,0.119983397604,0.272630223356,0.0966421873125,0.999999999749,0.18581755528,0.464808553195,0.228228232733,0.999999999749,0.200607139148,0.255206153658,0.0178799489139,0.698412676239,0.169677590395,0.43870367388,0.0178799489139,0.956521728261,0.187852670939
UnivClass_Amari,0.721786883681,0.513444951801,0.923774503027,0.0887963134373,0.855852291359,0.683145665316,0.972025788439,0.0572300576149,0.703869328883,0.464788732394,0.921761200618,0.0874911042727,0.834620327032,0.673966039005,0.960663070649,0.0578139942357,0.737436874553,0.593551076084,0.892143005473,0.0756387364196,0.854592261739,0.734787056684,0.969766190992,0.0680393686987,0.720853050484,0.575219652143,0.886684420772,0.0759058451155,0.835417950134,0.707299618321,0.960663070649,0.0697244994352,0.715550871992,0.513444951801,0.923774503027,0.09292583281,0.856354372127,0.683145665316,0.972025788439,0.0524458397299,0.697101868935,0.464788732394,0.921761200618,0.0909543771393,0.834302500202,0.673966039005,0.9576004576,0.0524707631787
Office_Tod,0.534603857371,0.270805812417,0.952380952099,0.225870646699,0.734468399963,0.507580751483,0.989361701941,0.13790866294,0.495958290311,0.267973856208,0.928571428287,0.205845024457,0.683752225406,0.489051094882,0.971698113074,0.126620607344,0.851778895546,0.696428571421,0.952380952099,0.0573979032187,0.913531106149,0.7500000001,0.989361701941,0.0537758026063,0.782771533881,0.655172413786,0.928571428287,0.0742772239515,0.839769158226,0.706896551902,0.971698113074,0.0771278147957,0.408219934114,0.270805812417,0.943396226169,0.117665202829,0.663117743093,0.507580751483,0.981132075228,0.0868609747192,0.38167255341,0.267973856208,0.925925925705,0.105447717558,0.621584558688,0.489051094882,0.962962962852,0.0804555303955
PrimClass_Jeremy,0.378623732776,0.0530921576428,0.999999999961,0.279771523499,0.558856879118,0.201342279962,1.0,0.23780267813,0.357443547378,0.0147446029836,0.851063811678,0.266814345232,0.531281389351,0.0147446029836,0.919354846774,0.232948224524,0.706465187048,0.336307489604,0.999999999961,0.105851453471,0.804763838515,0.391214823431,1.0,0.0960356685053,0.672244085297,0.0298313887554,0.851063811678,0.116704821245,0.767225447862,0.0298313887566,0.919354846774,0.117288115088,0.247989590078,0.0530921576428,0.999999999738,0.212177536954,0.460870964262,0.201342279962,0.999999999738,0.204181858738,0.232005785142,0.0147446029836,0.799999981818,0.197066815631,0.437265366036,0.0147446029836,0.878787880625,0.198444667195
PrimClass_Josue,0.361361159057,0.0561955605507,0.999999999972,0.276309142867,0.471938159304,0.13454074903,0.999999999972,0.295388359681,0.331849595818,0.015963511215,0.825699745547,0.260269198174,0.435054485267,0.015963511215,0.934210500866,0.28249570152,0.690448832703,0.448292286571,0.999999999972,0.0953107809565,0.825662961655,0.613747944129,0.999999999972,0.0837532673902,0.644508791744,0.0415667450368,0.825699745547,0.117143115422,0.772350053816,0.0415667450368,0.934210500866,0.123513211349,0.230230438523,0.0561955605507,0.999999999627,0.206653913956,0.33099034534,0.13454074903,0.999999999627,0.222229480997,0.207265088629,0.015963511215,0.769230769231,0.186323769165,0.300653185922,0.015963511215,0.890243890245,0.205039787194
UnivDorm_Marlene,0.631365660137,0.469516966636,0.954567820239,0.105546995646,0.830854151536,0.703552505863,1.0,0.0529913074113,0.602851688465,0.43621399177,0.941558441558,0.102468344298,0.793636106472,0.609271523179,1.0,0.0585558156798,0.6359925972,0.497676510268,0.927484861911,0.102368836905,0.830071376392,0.717712177122,0.95849948309,0.0495052796684,0.603299523175,0.470262793914,0.910144927536,0.100631800413,0.787700050553,0.616329479769,0.940579710145,0.0580171335492,0.629521976404,0.469516966636,0.954567820239,0.106924336514,0.831166061938,0.703552505863,1.0,0.0544066570509,0.602673240917,0.43621399177,0.941558441558,0.103381813684,0.796001431436,0.609271523179,1.0,0.0587123239041
UnivClass_Teri,0.555398588014,0.359123091376,0.909299129586,0.155914619337,0.782450851927,0.420690626363,0.969318062415,0.10872928459,0.545436760816,0.354476564786,0.891633913292,0.156334085525,0.767818786435,0.415763258122,0.960096735187,0.11112147707,0.774089848397,0.580070833614,0.909299129586,0.0410978522781,0.920276677552,0.792811333336,0.969318062415,0.0338732503355,0.764194892394,0.57741781801,0.891633913292,0.0414297764419,0.908564212993,0.789185326448,0.960096735187,0.0361642747023,0.468257242881,0.359123091376,0.78857372762,0.0813070208728,0.727531748996,0.420690626363,0.960969585824,0.0739610906049,0.45826876969,0.354476564786,0.780876494024,0.0822616867296,0.711736317615,0.415763258122,0.952733485185,0.0754189207028
PrimClass_Julio,0.468438682281,0.0937668152728,0.999999999981,0.25717161777,0.585765603219,0.238205658213,1.0,0.217331503661,0.447050103465,0.00165255945116,0.937728937729,0.251254256786,0.561333428567,0.00165255945116,0.967032967033,0.217853968821,0.720861667891,0.239675376257,0.949976329493,0.186847084313,0.778302398332,0.379440666589,0.971982716725,0.18058724308,0.705373185454,0.233542506335,0.937728937729,0.188154508147,0.761432797506,0.362716757764,0.967032967033,0.182482512263,0.367856343187,0.0937668152728,0.999999999981,0.207651191414,0.509045960721,0.238205658213,1.0,0.180194882624,0.344116768113,0.00165255945116,0.887550200803,0.192424395932,0.481600346691,0.00165255945116,0.948571457143,0.175655638102
UnivDorm_Cheri,0.70287450072,0.412175622623,0.91498587592,0.0776347310551,0.873513725389,0.707506952822,0.961145634762,0.052073472237,0.683311282454,0.385210893488,0.890909116131,0.0756982779404,0.849310820384,0.65376400837,0.94692197389,0.0536858051769,0.746512087612,0.595308247043,0.911190039735,0.0685864969171,0.887635762835,0.735756980751,0.961145634762,0.0406794169441,0.722862260284,0.59348585915,0.890909116131,0.0661573123952,0.859647136631,0.722968109899,0.944570714777,0.0415028864433,0.685486343491,0.412175622623,0.91498587592,0.0742243576285,0.867886553381,0.707506952822,0.960770297298,0.0550380247896,0.667551505847,0.385210893488,0.886859179177,0.0735758183215,0.845192134983,0.65376400837,0.94692197389,0.0573837650195
UnivDorm_Lorraine,0.393634950106,0.274359491628,0.57508985779,0.0558583245169,0.705439594743,0.528721211578,0.884588804423,0.0635215399005,0.371618110584,0.258064516129,0.564417177914,0.0567411393152,0.665710837093,0.494671403197,0.831168831169,0.0677576970029,0.38820705893,0.280197575213,0.505376344086,0.058871463246,0.728589881332,0.595674840703,0.82958325181,0.049482268853,0.367091009857,0.26,0.486559139785,0.0570300096181,0.688994520866,0.556092843327,0.822580645161,0.0530781824336,0.39579778797,0.274359491628,0.57508985779,0.0545776807842,0.696214959474,0.528721211578,0.884588804423,0.066175556454,0.373422012789,0.258064516129,0.564417177914,0.0566344041062,0.656433047391,0.494671403197,0.831168831169,0.0707686770233
PrimClass_Jacquelyn,0.387807444099,0.0594893810227,0.999999999984,0.29173454135,0.553191834752,0.204377217573,1.0,0.265191779087,0.364037574128,0.0107366537413,0.965605095541,0.279833049761,0.521285729325,0.0107366537444,0.985350318471,0.260162944189,0.753286511426,0.401606426509,0.999999999984,0.0891153415593,0.885260007045,0.686728370622,1.0,0.0461535183577,0.720460299042,0.0644490624365,0.965605095541,0.11011138312,0.847683871127,0.0644490624375,0.985350318471,0.0939834937717,0.242175938345,0.0594893810227,0.99999999971,0.203190797536,0.420873482574,0.204377217573,1.0,0.189552873303,0.222014725886,0.0107366537413,0.804347843573,0.183747229506,0.391226699641,0.0107366537444,0.89534885803,0.177945961874
PrimClass_Juanita,0.286576412109,0.0547744101406,0.999999999978,0.197205475079,0.614750656436,0.238491403217,1.0,0.146258880813,0.27016503253,0.00986489384281,0.993150657722,0.184783831145,0.588816845659,0.00986489384735,1.0,0.154208637691,0.410011532183,0.160005340177,0.999999999978,0.243470836082,0.651409225004,0.238491403217,0.999999999978,0.201729908692,0.389343489731,0.0377574370706,0.993150657722,0.237079581163,0.625535895892,0.0377574370706,0.996575311738,0.215576359975,0.237391536677,0.0547744101406,0.999999999694,0.149799280692,0.600143410723,0.286425904643,1.0,0.114346527685,0.222676298626,0.00986489384281,0.956521696602,0.132632285186,0.574185499972,0.00986489384735,1.0,0.118859945167
PrimClass_Joel,0.413553505277,0.0576859873534,1.0,0.298133280559,0.529955222874,0.175901493196,1.0,0.305740145622,0.388537927195,0.0136986301339,0.871917808219,0.287535580105,0.499188335234,0.0136986301376,0.937500010938,0.299011098227,0.760183333739,0.511627918875,1.0,0.0556029073866,0.888370250479,0.81593925764,1.0,0.0314718281412,0.723042446141,0.0417801998183,0.871917808219,0.0875038686428,0.846077107505,0.0417801998183,0.921917808219,0.0873695327094,0.275432807345,0.0576859873534,0.999999999831,0.236644153127,0.387138506894,0.175901493196,1.0,0.242107155519,0.25524877022,0.0136986301339,0.827586206893,0.22388039944,0.360964456628,0.0136986301376,0.937500010938,0.234167940005
Office_Marcus,0.47482039132,0.240963855422,0.900826446281,0.173230743601,0.700186794675,0.4314177507,0.959677419355,0.121245816696,0.459885855847,0.235714285714,0.888888888889,0.167276780133,0.678689514094,0.421221864952,0.955056179775,0.118329903912,0.696081732287,0.437198962579,0.897196261682,0.105419074919,0.824331520083,0.593368237347,0.959677419355,0.0977949508782,0.67116733184,0.421428571429,0.888888888889,0.103810840014,0.794999000378,0.578767123288,0.946540880503,0.0984687546881,0.386654952773,0.240963855422,0.900826446281,0.101115001539,0.650719164627,0.4314177507,0.956668542487,0.0903924061818,0.375697068478,0.235714285714,0.872,0.0996691773119,0.632343971667,0.421221864952,0.955056179775,0.0905222508951
UnivClass_Candy,0.539597915546,0.269981845886,0.921777725645,0.179405097389,0.702090189849,0.430295372844,0.961743208084,0.134615275733,0.519739410491,0.261946902655,0.895641493941,0.174910929325,0.676456021623,0.392238691401,0.95010845987,0.133760620316,0.761528550911,0.504128776555,0.921777725645,0.0984716396486,0.857420473478,0.590518142308,0.961743208084,0.0810089905563,0.736561111428,0.498434793223,0.889584974072,0.099274015036,0.829392355382,0.587857982923,0.95010845987,0.0848890969606,0.451165784979,0.269981845886,0.901340575679,0.116908902814,0.640196130471,0.430295372844,0.957057093715,0.0962986579241,0.433343023911,0.261946902655,0.895641493941,0.112380758901,0.615515873305,0.392238691401,0.949662386401,0.0954469665831
PrimClass_Joey,0.442650893348,0.122108520394,1.0,0.163092127718,0.680393934184,0.391488472881,1.0,0.156584364543,0.418551080021,0.00166675520604,0.811999986667,0.154901253538,0.648092390515,0.00166675520604,0.923076894675,0.162222147682,0.52486432068,0.122108520394,0.831448706841,0.168372553055,0.833907253468,0.712013064009,0.950755733921,0.0420922074692,0.508711898793,0.118333331667,0.811999986667,0.167521765098,0.805546836081,0.689999991667,0.907350633547,0.0442959411348,0.409891520005,0.145684641032,1.0,0.149087373577,0.619223875925,0.391488472881,1.0,0.142973907483,0.382624930013,0.00166675520604,0.769230745562,0.133893375253,0.585351921785,0.00166675520604,0.923076894675,0.148986115173
UnivDorm_Celeste,0.681221384096,0.451472321205,0.914240953626,0.0724379834599,0.859624305241,0.687635788798,0.965329685181,0.0526888540135,0.657623431216,0.402163427622,0.906454212133,0.0759384393333,0.829632181159,0.52184856358,0.959280731322,0.059459388081,0.715386781301,0.5734044479,0.914240953626,0.0797790298104,0.854870371434,0.722884013596,0.965329685181,0.0549488412281,0.689265390906,0.507595898569,0.906454212133,0.0847334669611,0.823246822833,0.686669242061,0.959280731322,0.0620172556816,0.667607585976,0.451472321205,0.889893479069,0.0645895510438,0.861518593042,0.687635788798,0.958005250881,0.0517472927833,0.645015140766,0.402163427622,0.884672278954,0.0683297126961,0.832176538499,0.52184856358,0.953425346317,0.0583362274653
UnivClass_Shawna,0.3706552155,0.2,0.888888888888,0.128740213826,0.706261455123,0.34188034188,1.0,0.109718222498,0.353410039515,0.1875,0.8,0.123923044531,0.673670773352,0.307692307692,1.0,0.107960018336,0.479769562255,0.216606498195,0.888888888888,0.13789384951,0.678033755585,0.409090909091,1.0,0.132622493985,0.458570816993,0.214285714286,0.8,0.138786560883,0.646317921643,0.375,1.0,0.132040792866,0.32717670185,0.2,0.824742268041,0.094925653153,0.717509274097,0.34188034188,0.916666666667,0.097158432669,0.311506894466,0.1875,0.8,0.0876524185901,0.684569993957,0.307692307692,0.892857142857,0.0948268891047
PrimClass_Joanna,0.451188573504,0.125814652791,0.999999999986,0.237944456527,0.678553564532,0.299432110215,1.0,0.161240601072,0.426185769219,0.00238931038326,0.892929313131,0.227878789941,0.646389188889,0.00238931038326,0.962962962963,0.167512926473,0.72278575938,0.403847013832,0.930918299502,0.143390181737,0.822321295767,0.475831890655,0.977995110024,0.140050007045,0.700213300524,0.401058013445,0.892929313131,0.143842595397,0.796371921086,0.465469617228,0.962962962963,0.140744538184,0.342965940052,0.125814652791,0.999999999986,0.172789393826,0.621266805725,0.299432110215,1.0,0.130635835597,0.316994722263,0.00238931038326,0.823394495413,0.149995221164,0.586625954603,0.00238931038326,0.947147635115,0.137310167314
UnivClass_Ariana,0.169494334937,0.0267937883067,0.413332472896,0.0580015721586,0.371727793952,0.13494209965,0.678221186523,0.0784684925358,0.163121000755,0.0251677852349,0.406925031766,0.0549362287616,0.357952340766,0.127085201794,0.66397338403,0.0730487693047,0.225283025445,0.116181624257,0.413332472896,0.0567019920079,0.346640611455,0.13494209965,0.630112834979,0.0867531389634,0.216213935094,0.109417040359,0.406925031766,0.0546032877301,0.332506785794,0.127085201794,0.554280397022,0.0831805760637,0.147264358643,0.0267937883067,0.343445499403,0.0411722126067,0.381724219162,0.233235656347,0.678221186523,0.0727094919481,0.141965195501,0.0251677852349,0.318151815182,0.0383041944032,0.368091565735,0.226268951879,0.66397338403,0.066086233532
PrimClass_Jediah,0.403467787205,0.000834963822616,0.999999999988,0.252835959808,0.526721979519,0.190617116251,1.0,0.281023299037,0.385500022311,0.000826293420709,0.841911764706,0.245330501166,0.505174112401,0.0119127893929,0.979674796748,0.275896341763,0.71522870181,0.377016494472,0.999999999988,0.0946925965226,0.869443878953,0.565321861642,0.999999999988,0.0740624917017,0.691775292557,0.0411522633745,0.841911764706,0.116997480503,0.841885430025,0.0411522633745,0.979674796748,0.11180607724,0.279241215868,0.000834963822616,0.999999999719,0.177692714475,0.390158464035,0.190617116251,1.0,0.206606111692,0.2634593016,0.000826293420709,0.8,0.162376482059,0.371005618022,0.0119127893929,0.957777777778,0.195432655521
Office_Bobbi,0.458884006952,0.251605950999,0.89267856203,0.153272709072,0.719317366794,0.366371632916,0.954393644923,0.110613569163,0.43659152588,0.239275500477,0.832917705736,0.142798139111,0.68601314526,0.3317617866,0.908078994614,0.106703650279,0.598091523506,0.340969864987,0.86035583195,0.139824942934,0.765855184368,0.531222867829,0.954393644923,0.103457260338,0.557964549133,0.299980795084,0.830324909747,0.137193519986,0.713781744543,0.487138657521,0.908078994614,0.106025398126,0.402880983051,0.251605950999,0.89267856203,0.119101026431,0.700595256275,0.366371632916,0.938207274067,0.108021760411,0.387763298135,0.239275500477,0.832917705736,0.112937353856,0.674841869687,0.3317617866,0.884375,0.105121322341
Office_Georgia,0.21376264026,0.0348752753674,0.936596827608,0.217775394933,0.526695540321,0.17617528914,1.0,0.161299633118,0.203396743834,0.0348159492263,0.928380344076,0.203226462847,0.508331462767,0.17617528914,1.0,0.148230706759,0.466009308881,0.11745019276,0.936596827608,0.230049830128,0.644212918208,0.17617528914,1.0,0.242388884668,0.437197620818,0.11745019276,0.928380344076,0.215989824504,0.605062892025,0.17617528914,1.0,0.22826267447,0.113250557744,0.0348752753674,0.756764014584,0.0991870139955,0.479868692427,0.200360136466,0.880163872389,0.0736498567738,0.110234708561,0.0348159492263,0.739172812111,0.0936081970895,0.469787138464,0.187017387854,0.87230595318,0.0698997324557
PrimClass_Janelle,0.39366950123,0.0403161782474,0.999999999953,0.377737225218,0.535298653621,0.107996914374,1.0,0.312476269816,0.370418304414,0.0136986301364,0.966666666667,0.366774840347,0.507136077754,0.0136986301364,1.0,0.308750471344,0.900624383682,0.483870967742,0.999999999953,0.080305721454,0.951573263789,0.663983905433,1.0,0.0510159486116,0.873635492497,0.0399999999984,0.966666666667,0.120031544456,0.923691187794,0.0400000000003,1.0,0.109618788828,0.191664490598,0.0403161782474,0.999999999612,0.231172023518,0.369426778304,0.107996914374,1.0,0.19680910968,0.169902643262,0.0136986301364,0.833333333337,0.202419109193,0.341152432374,0.0136986301364,0.875000000004,0.177858094396
Office_Skyler,0.4336707044,0.193236714976,1.0,0.213474997281,0.585390926461,0.302267002519,1.0,0.189707947985,0.410424330516,0.190476190476,0.857142857143,0.192221289805,0.555712577403,0.285714285714,1.0,0.166094551345,0.718638372301,0.5,1.0,0.101255391277,0.825554138544,0.666666666667,1.0,0.108252524576,0.667601495726,0.444444444444,0.857142857143,0.0957104003492,0.766352513228,0.571428571429,1.0,0.0992863107956,0.320120369298,0.193236714976,1.0,0.1196356028,0.489693707853,0.302267002519,1.0,0.116094133117,0.307947605681,0.190476190476,0.857142857143,0.105364923578,0.471779422899,0.285714285714,0.857142857143,0.0994867988501
Office_Marc,0.375495573764,0.163381282188,0.912280701754,0.196409845272,0.59337325411,0.339724885369,0.967213114754,0.156777502997,0.361698139942,0.160278745645,0.901639344262,0.190420060813,0.571585833367,0.311224489796,0.967213114754,0.153969908401,0.619604118991,0.299156921403,0.912280701754,0.208780088043,0.695774496632,0.350364963504,0.967213114754,0.218229670979,0.597366015765,0.265306122449,0.901639344262,0.203105717875,0.670874803703,0.311224489796,0.967213114754,0.212296397813,0.278226268386,0.163381282188,0.523094045632,0.0583631602143,0.552569693871,0.339724885369,0.944078947368,0.0983799469896,0.267792166435,0.160278745645,0.516483516484,0.0579104482,0.532022412238,0.328629032258,0.944078947368,0.0990972371071
Office_Mary,0.45768073853,0.176592797784,0.935897435897,0.194979981018,0.646937559584,0.385303202731,0.980769230769,0.165874839594,0.442113085672,0.166123778502,0.924050632911,0.187471608847,0.625439317311,0.366449511401,0.96835443038,0.159688066679,0.724221718716,0.542372881356,0.915492957746,0.0840516272242,0.877130636605,0.714678394722,0.962962962963,0.0509363704494,0.695615896122,0.504504504505,0.902777777778,0.0869303583502,0.842626097819,0.636363636364,0.958333333333,0.0634256711074,0.351472838379,0.176592797784,0.935897435897,0.103364553115,0.5552131151,0.385303202731,0.980769230769,0.0886066973266,0.341100471546,0.166123778502,0.924050632911,0.101301003212,0.538897458411,0.366449511401,0.96835443038,0.0878657955372
UnivDorm_Payton,0.658900183777,0.101976780671,0.979200801018,0.215222786176,0.825312663186,0.474398176128,0.997239631649,0.101761340243,0.628246710778,0.0962962962963,0.979067121728,0.212997137851,0.784662591959,0.390580352744,0.989323443471,0.112347631191,0.660170871517,0.137555284918,0.979200801018,0.214160483144,0.838622053459,0.570852869971,0.990002136778,0.0931831262271,0.629314380292,0.132299377276,0.979067121728,0.211042836024,0.797603512628,0.437727646575,0.989323443471,0.105030707826,0.658393856096,0.101976780671,0.97916878366,0.216052774287,0.82000930461,0.474398176128,0.997239631649,0.104683271318,0.627821279247,0.0962962962963,0.977678571428,0.21417265947,0.779506056519,0.390580352744,0.988884438213,0.114921521257
Office_Ayesha,0.393123207305,0.000405591758375,0.810310611635,0.115988434095,0.729232120791,0.453754422002,0.911878163534,0.0584214574982,0.384239349833,0.000384356683002,0.786239723064,0.109791082647,0.714142520337,0.436121838082,0.889145324598,0.0568716571825,0.502350287936,0.000540706771338,0.62961897819,0.0985640064836,0.735203072176,0.603145121347,0.89605654092,0.0629148648964,0.488240728888,0.000534956033301,0.62228979376,0.0991408626027,0.713743325594,0.587717181467,0.889145324598,0.0570713589804,0.349599772877,0.000405591758375,0.810310611635,0.0911716291441,0.726852891121,0.453754422002,0.911878163534,0.0564824045999,0.342798187298,0.000384356683002,0.786239723064,0.083255413328,0.714301586442,0.436121838082,0.884790134141,0.0569009829466
PrimClass_Jane,0.543993842107,0.0334851481173,0.999999999769,0.2855806259,0.702717832368,0.0334851481246,0.999999999884,0.206793612215,0.522453364776,0.0278084627018,0.967803031415,0.28181861129,0.674670409493,0.0278084627078,0.982889735322,0.211004886391,0.903323422189,0.0550861098634,0.999999999591,0.099375858819,0.949324889675,0.858076798688,0.999999999864,0.0244850019759,0.876792694499,0.0550861098629,0.967803031415,0.119464289271,0.921867939811,0.225153722879,0.982889735322,0.0775492143249,0.400812706749,0.0334851481173,0.999999999769,0.195037904267,0.604452951296,0.0334851481246,0.999999999884,0.160038731016,0.381260681668,0.0278084627018,0.895683451002,0.187888354288,0.576170244155,0.0278084627078,0.944049741457,0.160522952643
PrimClass_Jon,0.483110798835,0.093092267039,0.999999999986,0.309794989058,0.579484735814,0.159308763977,1.0,0.285703756807,0.453591335097,0.0187234047669,0.9666667,0.305335975864,0.543680291779,0.0187234047709,0.98333335,0.286795016436,0.846006778222,0.323506813862,0.999999999986,0.106164527656,0.908469611068,0.532481372793,1.0,0.0777512411071,0.808833776462,0.0464052288624,0.931818173209,0.141834391607,0.869652335099,0.0464052288631,0.964788749504,0.131279887645,0.338508569501,0.093092267039,0.999999999787,0.237127544618,0.448394977092,0.159308763977,1.0,0.226581997683,0.312038791411,0.0187234047669,0.9666667,0.22794646582,0.413791048464,0.0187234047709,0.98333335,0.221100073793
UnivDorm_Patty,0.756035821724,0.58771605114,0.925166931981,0.079304152461,0.847349757179,0.697247706423,0.972444534495,0.0604198765217,0.735522474942,0.570207197383,0.917738791422,0.081367662748,0.824157463934,0.66905923345,0.969204361874,0.0630018619701,0.762073247651,0.614190977956,0.921971437581,0.0810087626341,0.862366889034,0.719386089905,0.966008480387,0.0544944363008,0.741397728697,0.585917183437,0.917576297617,0.0843300009279,0.838669309039,0.688128356976,0.959567832481,0.0587148350558,0.753630104113,0.58771605114,0.925166931981,0.0786428020939,0.841365919199,0.697247706423,0.972444534495,0.0617106198983,0.73318137766,0.570207197383,0.917738791422,0.0802022343065,0.818374966267,0.66905923345,0.969204361874,0.063823285123
UnivDorm_Adan,0.566001490886,0.0532788169692,0.9618946248,0.177844178158,0.799103263514,0.588831573125,0.983288983502,0.0821430387506,0.545428235053,0.0499119201409,0.960871876661,0.171831451087,0.770364613173,0.540859249456,0.982243487507,0.0826053489096,0.578043886976,0.359407361651,0.9618946248,0.179192622015,0.775655687412,0.588831573125,0.983288983502,0.102369812799,0.558405519437,0.354567156678,0.960871876661,0.172639894122,0.750112625617,0.540859249456,0.982243487507,0.102748621007,0.561202988229,0.0532788169692,0.938704803584,0.177421397096,0.808446358972,0.643798719888,0.979244619271,0.070621528424,0.540257209858,0.0499119201409,0.932415200204,0.171566546588,0.778434370666,0.615846901372,0.976154042336,0.0717033176131
Office_Monty,0.437421526747,0.211823608704,0.903225806452,0.227560694105,0.63166072054,0.379385100512,0.961866818441,0.168084048397,0.427611431254,0.201005025126,0.903225806452,0.223691959837,0.617139365815,0.372340425532,0.956989247312,0.166190357038,0.767338145602,0.616740088106,0.85119047619,0.0434103937056,0.869194309898,0.779270633397,0.928546772523,0.0360322135714,0.750739090183,0.6015625,0.833333333333,0.0453687905769,0.850349237071,0.721212121212,0.917431192661,0.0388207452214,0.305960498544,0.211823608704,0.903225806452,0.104232523659,0.537011320949,0.379385100512,0.961866818441,0.0864694428933,0.298855582486,0.201005025126,0.903225806452,0.104074453414,0.524212827077,0.372340425532,0.956989247312,0.0874449132325
