building_name,BG_stlreminder_jan_mean,BG_stlreminder_feb_mean,BG_stlreminder_mar_mean,BG_stlreminder_apr_mean,BG_stlreminder_may_mean,BG_stlreminder_jun_mean,BG_stlreminder_jul_mean,BG_stlreminder_aug_mean,BG_stlreminder_sep_mean,BG_stlreminder_oct_mean,BG_stlreminder_nov_mean,BG_stlreminder_dec_mean,BG_stltrend_jan_mean,BG_stltrend_feb_mean,BG_stltrend_mar_mean,BG_stltrend_apr_mean,BG_stltrend_may_mean,BG_stltrend_jun_mean,BG_stltrend_jul_mean,BG_stltrend_aug_mean,BG_stltrend_sep_mean,BG_stltrend_oct_mean,BG_stltrend_nov_mean,BG_stltrend_dec_mean,BG_stlweeklypattern_mon_mean,BG_stlweeklypattern_tue_mean,BG_stlweeklypattern_wed_mean,BG_stlweeklypattern_thur_mean,BG_stlweeklypattern_fri_mean,BG_stlweeklypattern_sat_mean,BG_stlweeklypattern_sun_mean
Office_Moises,-0.020854412687,-0.000469602761334,-0.00162336472693,0.00323864908773,0.0127595871335,0.00240005766725,-0.00173304308507,0.00590001722489,-0.00159224503132,-0.00200371772795,-0.00976990435251,-0.00669697520064,0.0935514388386,0.0949862531146,0.102775270324,0.294698034082,0.618114514893,0.765561782539,0.80274881904,0.930332172572,0.681306932683,0.341611517325,0.217426231334,0.0915760638637,0.941379646457,1.0,0.938086452812,0.966998852871,0.868016357084,0.0325528788361,0.0
PrimClass_Jennie,0.000554182663354,0.000980677984891,0.0200602893048,0.00885141354942,0.00580453364913,0.00565486383697,0.033420129083,0.157905127353,0.010480118173,-0.0760053490798,-0.0243380017125,-0.00642464680124,0.74494337912,0.821755553741,0.77343354637,0.546022241044,0.573793900281,0.707756949772,0.459941036202,0.0549021187163,0.658192309236,0.729532826319,0.7714513167,0.584928387882,0.989484660938,0.990573103485,0.992482809044,1.0,0.969465018978,0.00216910821316,0.0
PrimClass_Jonathon,-0.0183254258787,-0.0139248289316,-0.0515682513899,0.0155385584482,0.0115684857639,0.00651653330643,0.0270735759923,0.085200423178,0.00152967854973,-0.0497235481052,-0.00910649779593,-0.0118867322291,0.77899847935,0.845475289037,0.850593990871,0.452814472343,0.445123991794,0.60313615485,0.311370063517,0.143867212914,0.589899692197,0.65469067161,0.756895439855,0.546750754923,0.931850648364,0.982471122956,0.950876115269,1.0,0.879986755839,0.023082725641,0.0
UnivDorm_Christi,-0.0131333367481,0.0139938327538,-0.00231790514874,-0.00158003409337,0.00630968764651,0.00148350057685,-0.00764594449257,-0.00440339833639,0.000752767789722,-0.0146092121861,-0.0126563340407,0.0164747484805,0.206546197528,0.973123563241,0.920395915216,0.832371695133,0.652856082721,0.46385018025,0.474603211286,0.490672716883,0.806350255917,0.859789940976,0.889430194322,0.680476737796,0.261668091306,0.269221707426,0.493414322091,0.0,0.522254235983,0.461908696993,1.0
PrimClass_Jaqueline,-0.00624610599954,0.0240010207523,-0.00958170504656,0.038880820985,-0.00561395118609,0.00590453650952,0.0316334138716,0.131909142354,0.0161853478138,-0.0785559733969,0.0168915314632,0.0065757571523,0.830380075923,0.671855445031,0.80741308154,0.556030530079,0.676080741337,0.765188685346,0.54076313315,0.152028786654,0.844214895944,0.960570825401,0.976940588878,0.668767031911,1.0,0.995628995708,0.982535129897,0.962260823693,0.942304852338,0.000296933224951,0.0
UnivClass_Amari,-0.00100778723646,0.000902469961046,-0.000576962216905,0.0013688801476,-0.00369461611397,0.00168403499234,0.00414135267279,-0.0054615877636,0.000764277315997,-0.00506292630339,-0.0171839490363,-0.00309433276916,0.578427634261,0.889456451549,0.832911437415,0.787691483424,0.369139403974,0.347084141934,0.350227302015,0.570137141408,0.784156551938,0.79810649031,0.794556403933,0.442567827849,0.799638589547,1.0,0.936761850256,0.853609337519,0.755337746774,0.190437505646,0.0
Office_Tod,0.00367508292713,0.00369654061182,-0.00923382081723,-0.010951879226,-0.0288014761423,0.00179908229962,-0.000217112240379,-0.00834262385274,0.00733601939121,0.00029135643492,-0.0135651510044,0.0143370466491,0.614334459097,0.71363311535,0.764907023568,0.721257583969,0.671336117893,0.572731934222,0.603437916414,0.598423791028,0.704200112972,0.852095244601,0.946669147249,0.709194137659,0.870501181933,0.962851214647,0.903116091116,1.0,0.864905895716,0.0321529907103,0.0
PrimClass_Jeremy,0.00596830619722,-0.0857642777091,6.35896159329e-05,0.0543945789527,-0.00333808302444,0.016786381885,0.0453251632308,0.137684359236,0.0113652147989,-0.078078490298,-0.0291461292061,-0.000903859270181,0.835205771687,0.855331467324,0.774239717436,0.40874826793,0.574943493682,0.574598480641,0.386147942981,0.0420919753609,0.66682896877,0.737143078302,0.842819509646,0.650874693835,0.998246486012,0.999946548126,1.0,0.985645787658,0.955851634743,0.0238581378991,0.0
PrimClass_Josue,-0.00607685239153,-0.056362961915,-0.008993356473,0.0082908311961,-0.0081186641399,0.00323140707312,0.0503337775561,0.13151644498,0.0040988833523,-0.0674053160242,-0.0194530281115,-0.000854109946821,0.859934044398,0.853578361539,0.832706666305,0.551044911555,0.619731800849,0.538762792025,0.338598573306,0.0510765646342,0.641336916265,0.733757055966,0.825503768572,0.760029285287,0.972653159525,1.0,0.942417292365,0.952922594034,0.910295519569,0.0,0.0324748401441
UnivDorm_Marlene,-0.00122612460596,-0.000515850154639,0.0168130370489,-0.00308443398585,0.00624971054276,0.000554518452682,-0.000128269279845,-0.0049582729172,0.00104487484494,-0.00370945464609,-0.00898108533843,0.0204662643615,0.514170556513,0.95955432466,0.719566543298,0.867081894412,0.499339003601,0.420171864909,0.497136006304,0.449680575374,0.891908120091,0.847354630193,0.868354344698,0.540080824833,0.836607242158,0.851851925723,0.510164818699,0.737720758149,0.545513760007,0.0,1.0
UnivClass_Teri,0.00537607774289,-0.00353897154641,-0.00420745653704,-0.00969209403043,-0.0245150376089,0.0102304593613,0.00610771542163,-0.0126802051089,-0.00430134691233,0.00541099248463,1.92661255403e-05,0.018614093205,0.619777540381,0.663922822579,0.539220311977,0.434657770076,0.530588156179,0.500857304779,0.43902423228,0.545995969076,0.586528454823,0.791818669665,0.93291071,0.650264856811,0.994477378632,1.0,0.997831771687,0.987601169166,0.971705576442,0.0474528180598,0.0
PrimClass_Julio,-0.00619472890041,0.045911175266,-0.0359787970008,-0.00858733446907,0.00510507962506,0.00555390179906,0.0302931252378,0.0831661286508,0.00313312914313,-0.0491780677375,-0.0438702791476,-0.0190335487671,0.802370232788,0.657746248293,0.808682862165,0.49134606652,0.422634145377,0.560667453311,0.32054540297,0.0535067013712,0.546592778627,0.628842728213,0.809518643087,0.766196488626,0.996806268205,0.982215075597,0.994681631309,1.0,0.903716827902,0.164291227844,0.0
UnivDorm_Cheri,0.000528979553903,-0.000150546656827,0.00272664959696,-0.000420355243247,-0.00429995473112,0.00719729194284,0.00923865384174,-0.00369433699944,0.00643704530729,-0.0116941531565,-0.0104469080682,0.00120580170741,0.415190206897,0.687333177399,0.654904370278,0.662095733975,0.592234994318,0.304357518643,0.433813713327,0.514076323577,0.842128990581,0.736442467595,0.697837561552,0.429494557198,1.0,0.985906677392,0.977532842479,0.925227424888,0.719215217352,0.0,0.197791259928
UnivDorm_Lorraine,0.0115073516686,0.00376640730772,0.0087481416138,-0.000935038907472,-0.0129244713204,0.0047365733124,-0.0107214367655,-0.00143279702593,-0.000307361916807,-0.00459468604304,0.00140717050235,-0.00213929722803,0.885878607468,0.823767890452,0.788798410477,0.635995798149,0.661213448039,0.512549619047,0.0587524346338,0.0564037693385,0.166315639755,0.545349993943,0.692303281344,0.776642205524,0.286321344847,0.257299775024,0.416038303332,0.305502814314,0.0,0.56660033663,1.0
PrimClass_Jacquelyn,0.00287415089317,-0.0677210246851,-0.0101707100575,0.0420588405223,0.0095523279414,0.00924441525264,0.0566678398917,0.129380091073,0.00327262804674,0.0101297723803,-0.013687044237,0.000386242095573,0.885096240918,0.916471933054,0.898225055483,0.597481559256,0.675839955425,0.699793644054,0.419214525404,0.112522540952,0.79972584889,0.692524666266,0.859022702156,0.709789571456,1.0,0.990023989931,0.970143271056,0.989985492323,0.907768435956,0.0,0.0222166794465
PrimClass_Juanita,0.015589547261,-0.00362842749332,-0.00851082793649,0.0159002787752,-0.026905759293,0.00739524579872,0.0389890864006,0.0677659325533,0.00761092700677,-0.00229030092203,-0.0170398085619,0.0163725004489,0.830300609551,0.858459358289,0.722959862889,0.596841015572,0.646314674005,0.562985314242,0.37390665967,0.252655953778,0.528086728196,0.600195374705,0.726149006336,0.45415108977,1.0,0.965397815163,0.985665831144,0.922746988779,0.752172752284,0.154328666737,0.0
PrimClass_Joel,0.0170334405741,-0.088379119558,-0.000731404045136,0.00977727360921,-0.10448469296,-0.00752565374292,0.0807536366723,0.148079488388,0.0121233131063,-0.000897618584001,-0.0169533572818,-0.00221827707097,0.892979493306,0.949020833217,0.878217911492,0.6267155569,0.802055930952,0.763339040157,0.509712287838,0.0580189797538,0.766480262439,0.665570714692,0.865314491221,0.742274520517,1.0,0.990292112919,0.98127357394,0.979211943008,0.913067904234,0.0,0.00219875061029
Office_Marcus,0.00998539048117,-0.00112611472212,-0.00221530151436,0.00336531500067,-0.00332331270615,-0.00193140264836,-0.0127239556633,0.00559752390541,-0.0116190447694,-0.0063304187089,-0.0224633904645,0.0283455150488,0.406757117576,0.57582337507,0.54474892449,0.610774625502,0.566589948432,0.630901316264,0.639670181588,0.863724253963,0.826886733336,0.66556870007,0.582399246495,0.337519650139,0.978494650755,1.0,0.990599747522,0.905294101739,0.765719610732,0.0918723421274,0.0
UnivClass_Candy,-0.00974373219252,-0.0056916642077,0.00133917259553,-0.00213118284223,-0.0141924406213,0.00240473121742,0.00425421108145,-0.000764029070128,-0.00909653286333,-0.0144026967279,-0.026000821391,0.0153495241988,0.650348949984,0.910116356057,0.833058141477,0.74823187993,0.565369778516,0.397432625502,0.479626875798,0.616964357074,0.933297807349,0.87043064987,0.778082887429,0.413835107685,0.924944503071,1.0,0.960449717841,0.952343899829,0.779652816521,0.0205719528076,0.0
PrimClass_Joey,-0.028488030439,-0.0137097062271,-0.0310267752977,-0.00950940857512,0.0129292467212,0.00972100544679,0.0419751385662,0.110180214385,0.00460292033851,-0.032393342477,-0.0282087940154,-0.0134192222516,0.8717378989,0.793989972543,0.742847861764,0.463172675484,0.454004546412,0.556956821902,0.359559091647,0.144156499949,0.781186066627,0.834273097423,0.936416783215,0.714025772198,0.984331418069,0.959423834296,0.967608328825,1.0,0.956513461134,0.00171033877024,0.0
UnivDorm_Celeste,0.00361458729035,-0.00036787804446,0.00735902759382,0.000211103902109,0.00781226768569,0.00119459223502,0.0080325119312,-0.00457284191184,0.00769568976359,-0.0103521585344,-0.0158174314643,0.0116440568369,0.6030215344,0.943158518691,0.84002482913,0.782936502708,0.606346167203,0.43151791774,0.55590153703,0.527947070238,0.854614062073,0.779245724883,0.764042503472,0.487458113652,0.924519607397,1.0,0.925097489563,0.892056532868,0.854358298818,0.0,0.222200847012
UnivClass_Shawna,-0.0186321404512,-0.0011828392205,-0.00116872161859,0.0243797288298,-0.0109444363043,0.00243966414514,0.00178420502753,-0.00678154429441,0.0097585692375,-0.0038516686247,-0.00720994637898,-0.0406753146088,0.853726436689,0.805689112297,0.832124968718,0.433841958039,0.722728280826,0.354068782723,0.261032612832,0.256461029114,0.344676666857,0.789104507756,0.884702601796,0.744445357701,0.884533874874,0.980536665728,0.927501047028,0.963128854017,1.0,0.139144011639,0.0
PrimClass_Joanna,0.000356355151829,-0.00745646473143,-0.0439421514436,-0.00166990961335,0.0248371644503,0.00323743792724,0.0335693211712,0.0773280193522,0.00379027960249,0.00568919943802,-0.0190257046792,-0.00858220803163,0.857128773711,0.840924443906,0.844480870077,0.445088230751,0.370475528835,0.44971495144,0.253135561803,0.144288929209,0.49001098503,0.523559792742,0.707982917904,0.654134335049,0.982366066578,1.0,0.982353267525,0.971020233347,0.889781688157,0.0926498733368,0.0
UnivClass_Ariana,-0.03224006439,0.00497078189078,-0.00617939940033,0.000839699126431,-0.025844906983,-0.0124963264893,-0.0137208639019,-0.00798583655567,-0.0212060831656,0.00618032711247,-0.0248903721908,-0.0169317020789,0.232867401422,0.735240452949,0.615835674672,0.883005855078,0.699027663103,0.726010936905,0.658319771791,0.744445087384,0.881460073297,0.694891967226,0.550714754244,0.206568496333,1.0,0.94840485691,0.976142168473,0.944075335777,0.834770152112,0.0,0.101858112178
PrimClass_Jediah,-0.0177459506887,-0.0794607456801,0.003485962104,0.0433095784088,-0.0874791746155,-0.0064976643678,0.0581644386276,0.133909607759,0.0172065682249,0.00424024499904,-0.0137062300968,0.0117317526745,0.865362094319,0.916618416429,0.844996271085,0.585832945294,0.844525992873,0.796351456005,0.514502391902,0.104239816338,0.744139917985,0.725482356933,0.913314738541,0.609826576743,0.965393444528,0.983573039256,0.968322531872,1.0,0.947867937127,0.0337728842465,0.0
Office_Bobbi,-0.00539142236036,0.00406016600137,-0.00267701164756,0.00689348892919,0.0049795373445,0.00226319238899,-0.00534539118309,0.0013645164807,-0.00617335620575,0.00302256496679,-0.0331717687865,0.016251966959,0.685042899127,0.952032129081,0.832126544835,0.896406358615,0.719537226012,0.671126214794,0.640687283634,0.567959852203,0.88556580255,0.94256813738,0.867679156543,0.535501951767,0.710108350514,0.95506714763,0.987736736187,1.0,0.925485430351,0.250585358521,0.0
Office_Georgia,-0.0378348538013,0.000775160263379,-0.00110480067686,-0.0335343833229,-0.042058242674,0.00142505036234,0.000757595827896,-0.0131513623691,0.0392484459906,-0.00303326772762,0.00982428166543,-0.061700869094,0.730161094829,0.739508002684,0.649296411164,0.405883590381,0.501868222681,0.406292076097,0.409155251178,0.346347860167,0.394222995798,0.357401463369,0.500404830735,0.640000269537,0.974820219626,1.0,0.95818597654,0.962727358568,0.842162095356,0.0265172001928,0.0
PrimClass_Janelle,-0.0366807428334,-0.0892838923133,-0.0094742879257,0.0434157606361,0.00538846144797,-0.00967700388972,0.0275354635548,0.169112473925,0.0024516781791,0.0214059982655,-0.0158349696069,0.00348409206974,0.897971092327,0.874142850745,0.85729470873,0.45991886079,0.666747369314,0.765027785102,0.58745598146,0.0660146544164,0.758004713338,0.600515288848,0.778566866059,0.634602183077,1.0,0.987429985747,0.981244888016,0.984748105804,0.915274417937,0.00166360788733,0.0
Office_Skyler,-0.00570114218958,0.00741824705822,-0.00132232614941,-0.0483356958416,-0.0271748868365,-0.000581113145326,0.00181608481652,-0.0132847537658,0.000438671031804,0.000523485155176,-0.00758484481202,0.019429699897,0.818630658222,0.919741036245,0.813377651984,0.75425232228,0.656693095456,0.559213974586,0.537090325819,0.526276663143,0.673502344796,0.779828807988,0.798761487389,0.686163627967,0.893553660391,0.9956872807,1.0,0.940128009898,0.882217240724,0.0275378452785,0.0
Office_Marc,-0.00145791291172,-0.00129053463801,0.0028922540583,7.35638474719e-05,-0.00253496418265,-0.00696667095309,-0.0103880240225,-0.0249147446779,0.00446593572298,-0.000139601188108,-0.0142590111098,0.0152211566474,0.309730827447,0.393941132452,0.344648458702,0.404318250186,0.444970462043,0.634764860816,0.742821422397,0.86665067039,0.521816786204,0.437701127828,0.422152415538,0.232447581235,1.0,0.94124768105,0.94870632188,0.94344982836,0.869869223403,0.271924697097,0.0
Office_Mary,-0.00507403467839,6.98139923766e-05,0.0055339270895,0.00416481202938,-0.00659119113945,-0.00380109474851,-0.002090596964,-0.00488284460501,-0.0110260349634,0.000395850725398,-0.0258453621264,0.0100685926056,0.33597917324,0.444736196657,0.456974910472,0.431513164541,0.600600572616,0.784646477872,0.893654106683,0.927499322175,0.601658384383,0.57376430857,0.445845223582,0.285134891346,0.938277768137,0.999644066708,1.0,0.976364098429,0.827990633694,0.193753868844,0.0
UnivDorm_Payton,0.0128170653758,0.00333309451636,-0.00937648637619,0.00711995304288,0.0160709431983,-0.00601295400099,-0.0119446087439,0.0197962499744,0.00902218397048,0.00399172077895,-0.0108751779657,0.00903010692432,0.337458857014,0.739571989438,0.442128656109,0.514366095408,0.734227283668,0.15777415997,0.221038843138,0.150076776334,0.782985423391,0.867764961192,0.819606922808,0.651434376794,0.259346306959,0.157430580206,0.0,0.123009694144,0.640401634547,0.930161672677,1.0
Office_Ayesha,-0.0346446273203,-0.000788232799754,-0.000887173955097,-0.051143205572,-0.0100845342056,0.00124767073851,-0.0129904397411,0.00154161262458,-0.00487217802487,-0.00880665933275,-0.0540903104218,-0.0231030077703,0.563081866,0.758408854686,0.55928156982,0.567596054604,0.25774518756,0.284703361261,0.393015213116,0.529474293578,0.740938096852,0.6542789789,0.817265709412,0.469862548818,0.934394584819,1.0,0.921156323742,0.969867979115,0.740684961302,0.00356519763686,0.0
PrimClass_Jane,-0.0373146080386,-0.0281183385546,-0.0669248996063,-0.0161403736465,0.0424296514863,-0.00378928656305,0.0311574737274,0.0803949789404,0.00415836055347,-0.00614652598207,-0.0440896950367,-0.0353864363555,0.925928052629,0.876507886118,0.896201050784,0.662754364451,0.182392064846,0.716839464545,0.560231161105,0.383399987763,0.677080828317,0.683019708812,0.785715298348,0.80443192317,0.978614077927,0.986242413275,0.96277748362,1.0,0.837490734013,0.0167124395492,0.0
PrimClass_Jon,-0.0102294178462,-0.016158708107,-0.0148546272584,0.0169152770344,-0.0184660490851,0.000697424642422,0.0234721941125,0.0775988437677,0.00173976779543,-0.0111988604856,-0.0200470208029,0.0194395938692,0.874659136215,0.859227395254,0.76125447842,0.400760320448,0.493084800014,0.444783872,0.286530110216,0.0532860202755,0.512446456558,0.600821920544,0.789847929641,0.638617965344,1.0,0.986958764444,0.905786351503,0.890352711386,0.894896373368,0.0,0.0249989694952
UnivDorm_Patty,0.00307675255168,0.00436462596443,0.000879637035603,-0.000998124494684,0.0160573658438,0.00274623992686,0.000343863386764,-0.00358635428528,-0.00182407891716,0.000909061827779,-0.0100819870785,-0.00583854876885,0.889647011827,0.908884426833,0.814000006105,0.541025846768,0.503320458045,0.071147268899,0.0720037052562,0.0772980323048,0.544538086239,0.740097254791,0.665014594936,0.638314624666,0.582585047362,0.562262697162,0.318615308723,0.242606811755,0.0,0.294023458999,1.0
UnivDorm_Adan,0.00625802977281,-0.00168406557319,0.0120463970882,-0.0030062046352,-0.00369669723934,-0.00100133884872,-0.000663637892307,0.00913954861921,0.000721650153629,-0.0164800833445,-0.0108588116544,-0.000314940915534,0.61809707537,0.932870184874,0.726561002131,0.849482690464,0.287141803717,0.149944992728,0.121484086305,0.639245559388,0.974888198675,0.943422209725,0.861398540583,0.335423376987,1.0,0.946319329136,0.869715984926,0.771942412224,0.577521239689,0.0,0.473759214131
Office_Monty,-0.0254859880098,-0.000226292302999,-0.000406992359996,-0.000158735704338,-0.00377444525458,-0.00549864014492,0.0155346776701,-0.00496246847102,0.0152014864968,0.00141824426635,-0.0143807024552,-0.0229464571397,0.11332187659,0.0893237708997,0.0849956544823,0.113176491651,0.28208761035,0.595233403513,0.64977301826,0.878547383403,0.544615373609,0.19229247374,0.099920711307,0.0921185453324,0.959284355952,1.0,0.99686679173,0.985510341704,0.866749224099,6.30530484526e-05,0.0
UnivLab_Clint,0.0594484366013,0.00497980327927,-0.00392006351692,-0.000573238123058,0.00182512222132,-0.000631305981767,0.000222945281452,0.0270894700116,-0.00250384344936,0.00180581011273,-0.0139546975491,0.0216615784269,0.453206751881,0.891486358122,0.807676125894,0.741316729859,0.675461287909,0.68531107563,0.710225311219,0.712363660442,0.74372804309,0.781706515195,0.810120539874,0.6606794511,1.0,0.984437853398,0.987736191958,0.975989009818,0.883190524704,0.00539141564784,0.0
PrimClass_Jake,-0.0180441108731,0.000445470554867,-0.0088838034374,0.0113859451539,-0.0955802776995,0.000351495143341,0.0300143147912,0.111443490421,0.00760608028355,-0.0651780221301,-0.0221255137817,-0.0228661549519,0.891723617932,0.828115056581,0.81563442955,0.530919487317,0.670919312052,0.609249551319,0.38473906136,0.041877571643,0.579287554058,0.642883992831,0.725270076169,0.732237595237,1.0,0.96095091252,0.947498061638,0.97274571403,0.943429351994,0.0,0.0435633589385
Office_Joan,-0.0530466677242,-0.00971294459593,-0.00332942138414,-0.0210022844461,-0.0150646606479,0.015032060231,0.0133309903578,0.0396308434561,-0.00321418880151,0.00248866465723,-0.0407225311537,-0.0193106070128,0.869577987161,0.774738795725,0.663426540464,0.509864915771,0.532162683228,0.541436466761,0.428366720417,0.318708077794,0.599950653689,0.627516907091,0.810918617299,0.667363377887,1.0,0.933177864621,0.939722637306,0.91649807815,0.823661680426,0.00662899179644,0.0
UnivLab_Cesar,0.000748495635108,-0.0042678680042,0.00172875648631,0.00117683173266,0.0123048812377,0.0092358556689,0.0332808522135,-0.00324576216915,0.0323501679555,0.000634155974352,-0.000632055043635,-0.0011493288878,0.490046554297,0.526116964245,0.58062399003,0.336357961583,0.381524911563,0.581359854761,0.753730621942,0.558647264026,0.319884935048,0.27772452571,0.315658641042,0.593652946936,0.890735735392,1.0,0.635299004857,0.462133172806,0.509070059228,0.0,0.371618275679
UnivDorm_Cian,0.00142230672196,0.00829534399871,0.000676880753961,-0.0131451630295,0.016975100467,0.00351018575417,0.00104721635892,0.000532507491973,0.00317130842038,0.00518636665993,-0.00459393313462,-0.00360396283387,0.740793547279,0.974561764117,0.871720254079,0.75312907371,0.425636572152,0.063967813382,0.0677927766701,0.232148275624,0.613507094798,0.699389960924,0.796029175052,0.631065084508,0.290682785212,0.153221747609,0.408171007459,0.0,0.230160528282,1.0,0.768819020088
PrimClass_Johnnie,-0.00604949241535,-0.000179923312202,-0.0182070070798,0.0294938294182,-0.008055765553,0.00388629194285,0.0093660601145,0.0921179215123,0.00469945682022,-0.0622975868154,-0.0197493745147,-0.000849845102994,0.884581649859,0.850671634263,0.821672597761,0.553391341281,0.585150158445,0.413124856421,0.353255045377,0.063937146966,0.510567679069,0.575977361705,0.646512296096,0.688958683165,0.982094621387,1.0,0.967989434136,0.989505372229,0.936053643095,0.0,0.0227225756654
Office_Marlon,0.00596830911788,-0.00126833382734,0.00209196078619,-9.91829136938e-05,-0.0331586187268,-0.106030303416,-0.0808767079311,-0.114482244991,0.0374111282579,-0.0039819786497,-0.0191933324436,0.0218563427903,0.452321831959,0.592293185217,0.266875050107,0.250617388119,0.378486783481,0.793490299726,0.848569862597,0.920090121581,0.403892970372,0.284479531686,0.468368860414,0.368180159476,0.992772868189,1.0,0.965641324532,0.933394819014,0.810811928598,0.0,0.00824244240889
UnivDorm_Curtis,0.00406017353173,0.000201628707111,-0.000132294720947,-0.00233731645761,0.0272538484189,-0.000237463969297,0.0230734765841,0.0045071779131,0.015560067453,-0.000377086840885,0.00219683951766,-0.00117546787442,0.565348330435,0.823289023247,0.708177670564,0.562449967998,0.258248647279,0.130716447012,0.280468145407,0.450700458618,0.519988255681,0.281305122235,0.292169141379,0.30430534992,0.766715388771,0.656699953721,0.0,0.145595060602,0.313149834481,0.928442117612,1.0
UnivDorm_Leonard,0.00371812337923,0.00150480852012,0.00897967309055,-0.00295251330804,-0.00362125398488,0.00098245816327,5.53053211726e-05,0.00250749971793,-0.0179582359283,-0.000457042501353,0.000988649730386,0.00793746522705,0.714360483906,0.930920685433,0.814434573563,0.405566931179,0.67974062743,0.333244561407,0.307955533364,0.298403434159,0.342126021861,0.831583800051,0.801815794411,0.448701777888,0.873710979796,0.913744682219,1.0,0.770008911229,0.52868328759,0.0,0.387114530812
Office_Javon,-0.0254944493837,-0.00574172817592,-0.000401079185103,-0.00651603643736,-0.000852860414418,0.00452299144911,-0.0110031675889,-0.00174966811072,0.00174503833814,-0.00200206773336,-0.0332527269258,-0.0456078245138,0.734623255132,0.774980906415,0.71337263483,0.653446125143,0.525543444375,0.588264917338,0.523009560795,0.418501359767,0.61128616647,0.657047157361,0.74624206309,0.670240161396,0.744272957004,0.837759956719,1.0,0.886437793408,0.477049358116,0.0949892765039,0.0
UnivClass_Pete,-0.0195307613082,0.00272130772958,0.000780280548203,-0.00234712980175,-0.00892610831828,-0.0036903678418,0.00423214589501,-0.000417532635632,-0.00891188257375,8.98534953995e-05,-0.0208717361464,-0.00808873362856,0.790679982837,0.946519411868,0.814002915518,0.743089888961,0.674907487935,0.554515111422,0.486101211681,0.441975131801,0.603825922571,0.678195586434,0.50673599701,0.353636819417,1.0,0.995829590459,0.986080850682,0.930780533012,0.789385444636,0.249281108066,0.0
PrimClass_Johnathon,-0.0121560511018,-0.00553441448691,0.00548314251963,0.0343733021545,-0.0139384643088,0.00291769857119,0.0356422809816,0.105026365494,0.00500414454559,0.00260133118761,-0.0281061633782,-0.0191658123071,0.877783235499,0.806005228843,0.760308752104,0.438969944276,0.506184172458,0.511008056778,0.349845430393,0.0375634357088,0.589454099009,0.55232863554,0.811028323064,0.704084972603,0.985714303474,1.0,0.999319613178,0.981568627514,0.941298143148,0.0296955301025,0.0
Office_Jeanne,-0.013568460049,0.00335542181849,-0.0116260564299,-0.039884693241,-0.0544597092957,-0.0027360906165,-0.00227554359598,-0.0152299027912,-0.0187430362492,0.00845698645039,-0.0176435737929,-0.0432901957258,0.392981020481,0.390374537836,0.205805566536,0.312339133176,0.580598765345,0.608043704392,0.622390756419,0.457868055694,0.434326359023,0.623108521906,0.853735674108,0.470140169316,0.969623082559,0.985167661197,1.0,0.898790115468,0.855321914421,0.0220548510215,0.0
PrimClass_Jamie,-0.0169949732014,-0.0520528628172,-0.0199471480233,-0.0167180725267,0.0194110997996,-0.00126873630346,0.0334610257238,0.0907097301675,0.00314361451922,-0.00214927984907,-0.0245846616481,0.0105230683909,0.827556239364,0.739838285706,0.650561832385,0.460721475806,0.409951985178,0.57598804503,0.315150482538,0.0563432499798,0.634666165298,0.629007129699,0.836816126012,0.729641783635,0.969740370071,1.0,0.973912424268,0.965011590007,0.906441348869,0.0423054241899,0.0
Office_Pamela,-0.00568143670961,0.00309838623274,0.00120158356144,0.0201530205811,-0.00912803381607,-0.000749052504902,-0.00233885709408,0.000634610858861,-0.0123885893765,-0.00595251291352,-0.021692130387,-0.0170302477199,0.53157609266,0.833044453825,0.592463851506,0.669334803037,0.44440705121,0.287979127316,0.218911815389,0.232360865037,0.351924931604,0.487736972274,0.425115098533,0.3920952161,0.946695008367,0.984251464703,1.0,0.92014153166,0.865983883076,0.0,0.021887589832
Office_Allyson,-0.0126725965581,-0.000661923398689,0.0143770347374,0.017634668379,0.00258434331387,0.00590623138938,-0.00320770907723,0.00179856967293,-0.00427709944175,0.0049966793529,-0.0283967366414,-0.0826561926763,0.32574445879,0.289376314137,0.308273091169,0.266015348914,0.110360920749,0.0316006510502,0.0471395886692,0.125098614138,0.152293018571,0.126217940985,0.49159666346,0.712205738609,1.0,0.976528736876,0.987102057445,0.973692871347,0.849171441045,0.00124225649118,0.0
PrimClass_Jacob,-0.0052922735823,-0.0347971222175,-0.0205340263342,-0.0889696920343,0.0342530896209,0.0158232626343,0.0260132521215,0.0823459128883,0.00650524291086,0.0145590832134,-0.0211846936275,-0.000225328900845,0.680487880094,0.666057177947,0.970196005472,0.953587791407,0.517390973489,0.621347646695,0.486961377457,0.131172543716,0.618853088893,0.540725817705,0.696420031575,0.55717187364,0.935859905546,1.0,0.93756695712,0.953952821517,0.894819052195,0.0,0.00528854144318
Office_Amelie,-0.00667947669884,0.000358057333404,-0.00308885279718,-0.00186271678217,-0.0165093849872,-0.057449872895,-0.0766630804197,-0.0273094987304,-0.0246863080806,-0.0151334097478,-0.026961886592,-0.0121198748672,0.0626319933827,0.0192727673222,0.0659903603792,0.143893819108,0.232264222833,0.792258049924,0.915485630417,0.882170469502,0.67157149446,0.492680956827,0.177390847089,0.126350894993,1.0,0.963214534623,0.932499387352,0.892316075719,0.848207620935,0.0,0.0208731691361
