building_name,BG_eemeter_cooling_mean,BG_eemeter_cooling_std,BG_eemeter_cooling_min,BG_eemeter_cooling_max,BG_eemeter_heating_mean,BG_eemeter_heating_std,BG_eemeter_heating_min,BG_eemeter_heating_max,BG_eemeter_baseload,BG_eemeter_heatbalpt,BG_eemeter_heatslope,BG_eemeter_coolbalpt,BG_eemeter_coolslope,BG_eemeter_nmbe,BG_eemeter_cvrmse
PrimClass_Jocelyn,0.0460663604946,0.00952451377411,0.0393315122174,0.0528012087717,0.0157704684258,0.00984613885975,5.43952818293e-05,0.0404156943991,141.671127302,16.0,3.63186417718,18.5833333999,35.9737879816,0.014225001613,44.8892242325
PrimClass_Jeffery,9.01202881286e-05,4.33077053697e-05,5.94971159841e-05,0.000120743460273,0.026710872181,0.0180547959948,0.000276432628118,0.0714578636404,1133.01064531,11.2916666495,74.3117553804,19.5982086115,1.31715898058,0.0122593900443,49.2499517303
UnivDorm_Cheyenne,0.0,0.0,0.0,0.0,0.0144615228437,0.0100184605419,0.000103317535159,0.0389612128121,589.4610691,16.0,6.31845849149,20.5436592567,0.0,3.94596532312e-06,15.1180537299
UnivDorm_Patti,0.0,0.0,0.0,0.0,0.0199198879751,0.0140777619419,0.000174793175993,0.0560688837719,466.812660018,16.0,8.59517283508,24.0,0.0,-2.01305155001e-05,30.3763134359
PrimClass_Jayson,0.0334462083571,0.0298794977822,7.76999132033e-12,0.0575040073452,0.0167833680424,0.0104374710523,1.90550302351e-07,0.0429322883019,1388.61686596,15.9584018513,35.9419874554,18.5833333331,364.007407753,-0.255475911926,44.2744505505
UnivLab_Crystal,0.0,0.0,0.0,0.0,0.00372932923815,0.00258355487343,2.66434668635e-05,0.010047295272,1314.75168173,16.0,3.30237430275,21.4477569289,0.0,2.25977118582e-06,4.87719611369
UnivDorm_Jeannette,0.00620618177462,0.00128319967037,0.00529882258609,0.00711354096315,0.0183485911275,0.0117888367782,4.14438564687e-10,0.0479919156868,75.6698560535,15.4791667958,2.26190308192,18.5833778406,2.4564027952,3.28812163278e-05,29.6552022493
Office_Moises,0.0333618602166,0.0176637272546,0.000282526946848,0.0736557064508,0.0,0.0,0.0,0.0,360.353505618,5.0,0.0,13.0,16.6916743642,8.82531887065e-06,17.7566500622
PrimClass_Jennie,0.0435415446578,0.0217333311475,0.0281737588256,0.05890933049,0.0220643665458,0.0137756730489,7.6104108276e-05,0.0565453524491,262.835549649,16.0,9.83386845499,19.6267448415,158.861105127,-0.000927896650743,48.0396874077
PrimClass_Jonathon,0.0406005757053,0.00839442795805,0.034664818772,0.0465363326386,0.026183143251,0.0163471912992,9.03105359876e-05,0.0671007282389,1169.38208721,16.0,48.9194111338,18.5833334087,257.222465251,0.0233637314403,38.4723608071
UnivDorm_Christi,0.0,0.0,0.0,0.0,0.0113620519748,0.00787125053249,8.11739688187e-05,0.0306108374447,426.189634241,16.0,3.33185638141,21.4299633556,0.0,3.10040823277e-05,37.311054679
PrimClass_Jaqueline,0.0484269624068,0.0100125835533,0.0413469966791,0.0555069281345,0.0106647020535,0.00665840319272,3.67845429929e-05,0.0273309154437,245.420954177,16.0,3.87208813361,18.58333345,59.6212409886,-0.0186625535533,48.0181844874
UnivClass_Amari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.78482608,5.0,0.0,19.9632078575,0.0,3.51990108799e-06,11.5866069394
Office_Tod,0.0,0.0,0.0,0.0,0.00564258392917,0.00294414340865,7.0631231968e-05,0.013014568406,200.717207396,10.1423940756,1.23435563,20.6051967783,0.0,0.000122530737277,24.6381797633
PrimClass_Jeremy,0.0515113341486,0.0106502979598,0.0439804362396,0.0590422320576,0.0327356884137,0.0204382092585,0.000112911484241,0.0838932327913,212.684679542,16.0,11.6578849249,18.5833335944,62.2040117842,0.0148664561208,54.0847615017
PrimClass_Josue,0.0552254389415,0.011418211767,0.047151543972,0.063299333911,0.0420831561504,0.0262742099934,0.000145152640826,0.107848412134,158.345871728,16.0,11.0362455873,18.5833334188,49.109950586,0.0692164022887,49.7856609093
UnivDorm_Marlene,0.0,0.0,0.0,0.0,0.00530534231909,0.00353744329871,3.86976791953e-06,0.0130638721242,2569.16564872,16.0,7.67348157063,24.0,0.0,7.22680734621e-06,14.5778385457
UnivClass_Teri,0.0,0.0,0.0,0.0,0.00804871190558,0.00488343028084,2.48357770507e-05,0.0190417031547,1508.72019666,16.0,10.3291810485,21.3368389053,0.0,-2.74779117789e-05,18.6587286674
PrimClass_Julio,7.81251397973e-05,4.8216600031e-05,4.40308549496e-05,0.000112219424645,0.0312884800938,0.019719791878,7.34314674891e-08,0.0807407229072,937.8411685,15.8125139074,46.4326935034,19.7678531605,1.15132854125,0.00520383149237,37.248894293
UnivDorm_Cheri,0.00881931700316,0.00840527503736,1.1194661569e-08,0.0247028887636,0.00149932845821,0.00103868473329,1.07116603397e-05,0.00403938477068,1948.33286319,16.0,1.79969554172,23.3039991172,198.855504812,-0.000716409962,20.2631198028
UnivDorm_Lorraine,0.0,0.0,0.0,0.0,0.0217593488837,0.0145192686084,0.00039255052011,0.0555851536474,637.910800202,16.0,22.0192578144,23.8212258075,0.0,1.3170579722e-05,12.4373885343
PrimClass_Jacquelyn,0.0500817274327,0.0103547189951,0.042759835414,0.0574036194515,0.0301467936221,0.0188218579287,0.000103981904091,0.0772585547395,169.162350829,16.0,7.97083684,18.5833338304,44.9013563671,-0.0179829142954,50.471124467
PrimClass_Juanita,0.018128793901,0.00431906860395,0.0150747512027,0.0211828365992,0.0309521075675,0.0193246478724,0.000106759581826,0.0793223692968,296.268459736,16.0,14.5739640343,18.8187503032,33.353078146,-0.000235306695555,34.4200302146
PrimClass_Joel,0.0801041736466,0.0165620489189,0.0683930365457,0.0918153107475,0.0282253790173,0.0176222413735,9.73545873799e-05,0.0723344584233,143.116233847,16.0,6.05156115154,18.583333425,58.2371425752,0.000820079784888,48.5588740877
Office_Marcus,0.0162703132489,0.00861445895734,0.000137786139521,0.035921300813,0.0,0.0,0.0,0.0,856.496613768,5.0,0.0,13.0,15.9553614951,-6.96458853642e-06,27.0270153483
UnivClass_Candy,0.00960637867864,0.00813765991923,0.00145124722762,0.020314384235,0.0110026517986,0.00790209551571,1.60419958831e-05,0.0300819815301,1514.64312276,5.0,14.355639221,23.8280000406,164.72371107,0.0407313442945,24.2785134565
PrimClass_Joey,0.0383652371457,0.00793225774429,0.0327562839046,0.0439741903868,0.0220302986708,0.0137544031019,7.59866018321e-05,0.0564580451613,1814.2625355,16.0,52.795490953,18.5833334737,311.768056954,0.000956518251178,38.3891812218
UnivDorm_Celeste,0.0122657393527,0.00945640567994,0.00287531519313,0.0267122077296,0.00946527836868,0.00655722906082,6.76228389789e-05,0.0255006840451,2026.05474558,16.0,11.2284253913,23.6069231139,251.643558318,-8.81794904977e-05,17.3841495037
UnivClass_Shawna,0.00134158370128,0.00111919875149,0.00035366896907,0.00255708400218,0.0213941512556,0.0133834600627,0.000382731367532,0.0619546401191,178.354632746,16.0,4.88939322021,20.0294120573,0.975340962679,0.0865088151425,24.8782806649
PrimClass_Joanna,0.00611518468619,0.00599231577353,0.000416325583653,0.0258213123714,0.0456037999491,0.0281615334417,0.000921304514573,0.116225792228,1017.24456781,15.9346832889,71.7539512861,15.8606833423,51.574155578,0.000274890547131,36.6098972015
UnivClass_Ariana,0.0167058390716,0.00947978927621,0.00017904884817,0.033982418154,0.0,0.0,0.0,0.0,510.124877276,9.11226504408,0.0,13.0,5.19021489727,-4.31888856122e-05,25.2554473365
PrimClass_Jediah,0.0672029204901,0.0138946396969,0.0573779265382,0.0770279144419,0.0188898858487,0.011793716844,6.51547333104e-05,0.0484099668496,804.640706198,16.0,19.9592403834,18.5833343443,240.779947779,-0.0135313996198,44.9692716285
Office_Bobbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.29442889,8.98840985046,0.0,24.0,0.0,0.100112211433,19.6435242587
Office_Georgia,0.0,0.0,0.0,0.0,0.0134818665778,0.00899598803402,0.000243220225267,0.0344399838976,421.623583,16.0,7.36665418288,21.1013589413,0.0,-2.64195970615e-06,47.8371618256
PrimClass_Janelle,0.118214471221,0.0244415959931,0.100931652951,0.13549728949,0.0240784231614,0.0173385638774,0.000266967627343,0.0674578847993,157.390289826,12.1920225922,6.94161647514,18.5833334199,79.7055926083,0.0131154930855,64.286206995
Office_Skyler,0.010837904052,0.0122102128842,1.25877306146e-10,0.0275429990464,0.0138747205238,0.00867955759463,0.000248212265902,0.0401793605428,205.539659924,16.0,3.42719086144,20.0294117472,11.3547297987,-0.103682535191,29.6347127972
Office_Marc,0.0308901569146,0.0163550624291,0.000261595176771,0.0681987249856,0.0,0.0,0.0,0.0,579.170677594,5.0,0.0,13.0,19.8220632992,-3.46329918633e-05,24.5877169347
Office_Mary,0.0251189927328,0.0132994693241,0.00021272172111,0.0554572539737,0.0,0.0,0.0,0.0,718.097354948,5.0,0.0,13.0,19.1647555494,-2.15228754326e-05,27.1795580726
UnivDorm_Payton,0.0,0.0,0.0,0.0,0.00435926832895,0.00308077745479,3.82517390245e-05,0.0122701146498,1270.15058739,16.0,3.61752578612,24.0,0.0,-2.14876698491e-06,20.8749587295
Office_Ayesha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.23381401,9.21031297958,0.0,21.0155524316,0.0,9.18460594849e-06,21.5508113971
PrimClass_Jane,0.000302456764217,6.66304481068e-05,0.000255341922527,0.000349571605906,0.036642202014,0.0235980227853,1.56520496294e-11,0.0955873466427,1520.51528403,10.6041666683,106.618600414,18.6928217499,2.03481839802,0.00953029484447,42.8210245766
PrimClass_Jon,0.0576514237431,0.0119197990754,0.0492228529865,0.0660799944997,0.0648742073833,0.040503581572,0.000223763219886,0.166256072375,166.861727973,16.0,17.0668683071,18.5833333405,51.4291159,-0.00813086437053,40.6496391997
UnivDorm_Patty,0.0,0.0,0.0,0.0,0.029960243102,0.0211734709872,0.000262895356231,0.0843296604055,1188.04928144,16.0,24.9122426255,23.8060268864,0.0,-4.08857553145e-05,14.6467560883
UnivDorm_Adan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122.92947974,6.3244237083,0.0,19.2195954165,0.0,0.000464252278571,27.5877874538
Office_Monty,0.050382324074,0.0266753599806,0.000426665782523,0.111233176094,0.0,0.0,0.0,0.0,1021.53795144,7.40879372592,0.0,13.0,54.5007153324,2.67960356082e-05,27.8272328948
UnivLab_Clint,0.00282202493092,0.00181111462163,2.83890144805e-05,0.00662815205352,0.00226992740926,0.00163026000732,3.30958089204e-06,0.00620613245334,264.439441139,5.0,0.437070133271,16.1040000521,1.23464680481,8.67930425014e-05,22.4737662776
PrimClass_Jake,0.000175125573526,0.000130673607108,8.27253798177e-05,0.000267525767235,0.0422841361446,0.0271672515098,4.7825685759e-11,0.110596868693,180.914647462,15.4791666731,10.5877247398,19.8710170725,0.508097577179,-0.00471376649254,33.8143063736
Office_Joan,0.0,0.0,0.0,0.0,0.0209099235536,0.0131786621377,2.18324923587e-11,0.0539586699107,265.339454023,15.8125000062,6.36918141576,21.8336782954,0.0,-0.000828948472149,38.6097977033
UnivLab_Cesar,0.0207450305823,0.0133210816252,5.41798881023e-07,0.0488401710772,0.0067232870368,0.00447691205595,1.42936881006e-11,0.0176583223871,132.201994048,14.337837865,0.467291886943,14.9518857377,4.20783969409,-0.000288595394944,8.90192919982
UnivDorm_Cian,0.0,0.0,0.0,0.0,0.0430048587809,0.029792331379,0.000307239843073,0.115860651262,247.619040279,16.0,6.20545952395,20.6487564827,0.0,7.73936194008e-07,21.1788840496
PrimClass_Johnnie,0.0424668667356,0.00878029531716,0.036258260376,0.0486754730951,0.0649850230097,0.040766379984,0.000303048525392,0.167216777486,204.711159014,15.8402635463,19.3092350865,18.5833333654,42.1748146563,-0.000241542934507,39.691712475
Office_Marlon,0.0720229577725,0.0381331818402,0.000609930808124,0.159010972439,0.0501299309919,0.0312935740469,0.00160288858129,0.117341601068,326.515732884,5.0,12.3957524191,13.0,28.1615601348,2.7606976449e-05,35.2628343775
UnivDorm_Curtis,0.0178376806035,0.0107774821996,0.000601475611325,0.0405031200783,0.0285586851611,0.0197786499175,4.25109180336e-06,0.0769079482255,545.128567358,9.44602764288,9.86301215629,17.276000002,18.6529604655,0.000161872014745,14.5538909993
UnivDorm_Leonard,0.0,0.0,0.0,0.0,0.0206346238924,0.0137687781251,0.000372259867908,0.0527119972957,1167.40347965,16.0,27.5924970251,22.7795545961,0.0,1.75993723351e-05,15.5583383924
Office_Javon,0.0191336730736,0.0105196534321,0.011695154796,0.0265721913512,0.00947113220356,0.00591320944423,3.26676983553e-05,0.0242720998779,109.991968466,16.0,1.08038612,19.6947285078,19.6805341182,-5.2634433489e-06,15.8382536243
UnivClass_Pete,0.0,0.0,0.0,0.0,0.0132106284971,0.00910491767592,3.46671879202e-11,0.0368397513944,1224.1422023,7.53571430542,13.1287371873,20.9756897261,0.0,-0.000238395230218,11.6697980368
PrimClass_Johnathon,0.0607319699705,0.0125567216098,0.0518530269707,0.0696109129703,0.0494289926989,0.030860511728,0.000170489798768,0.126673920485,298.466341717,16.0,18.437448798,18.5833333377,76.8163529427,0.0121377279725,40.9387037006
Office_Jeanne,0.0155140493483,0.0133449612462,0.00124032422543,0.0612720328935,0.0,0.0,0.0,0.0,74.371558,9.30437450379,0.0,15.4791666947,5.14387401216,-0.0077720559741,40.4779143706
PrimClass_Jamie,0.0531319739886,0.0109853753091,0.0453641406137,0.0608998073636,0.0276830308897,0.0172836315853,9.54839277105e-05,0.0709445582889,2293.49820139,16.0,68.1434417858,18.5833335444,443.489843017,-0.0394905467551,31.0001231852
Office_Pamela,0.0,0.0,0.0,0.0,0.0213502380187,0.0141719764029,0.000399473361167,0.0581620542698,638.947124442,9.02068687331,10.1512847674,21.3769370413,0.0,0.000512238146568,19.9226048307
Office_Allyson,0.0,0.0,0.0,0.0,0.0289041793076,0.0231957919477,0.00039533906365,0.0917479471423,459.610557032,16.0,21.1187063925,22.4432620008,0.0,-7.02525758634e-06,27.5547525349
PrimClass_Jacob,0.0641107326367,0.0132571682396,0.0547364990751,0.0734849661982,0.0236296419131,0.0147529375286,8.15030344492e-05,0.0605567545957,991.939594935,16.0,24.0557836237,18.5835840462,221.345902731,0.000333850380923,34.9141748923
Office_Amelie,0.0914192101212,0.0516416552501,0.00138185747941,0.188677448082,0.013740098563,0.0110277011231,9.78017695873e-11,0.039375689727,490.144296315,9.86666668025,28.2291425061,23.4630420089,45.0521157345,0.0033381746311,33.806726583
UnivDorm_Patrice,0.0,0.0,0.0,0.0,0.016602962785,0.0117336281162,0.000145687797025,0.046732671982,677.166826083,16.0,6.54869379563,24.0,0.0,4.86520863586e-06,19.4411465494
UnivClass_Alexander,0.00976354299045,0.00548560291692,0.000121519498052,0.0201458193945,0.0,0.0,0.0,0.0,1297.07514664,10.7365689861,0.0,24.0,9.22026381181,-3.67040180156e-05,21.3208164712
Office_Maximus,0.0,0.0,0.0,0.0,0.00697897194877,0.00435661831423,0.000223150405846,0.0163360237302,2086.81131505,5.0,7.84220490333,20.6043666901,0.0,-3.30605214137e-05,41.272212381
Office_Ava,0.0,0.0,0.0,0.0,0.0213499748005,0.0171334936824,0.00029201586929,0.0677693124804,486.214732296,16.0,16.1570367554,21.3145600678,0.0,-3.33506073035e-05,30.4917541754
Office_Michael,0.00497136621021,0.00234357122502,7.64545944057e-05,0.0114856663058,0.0115059232234,0.00718256445293,0.000367898231398,0.0269324817746,1861.46277399,5.0,11.7282894335,16.2243996111,10.6416844791,-0.000116292477903,21.0156334121
Office_Caleb,0.0,0.0,0.0,0.0,0.00655888578756,0.00471058640396,9.56293271188e-06,0.0179324298116,1406.8590072,5.0,6.05747582152,21.7018220881,0.0,2.48987651047e-05,22.7100864472
Office_Scottie,0.00542160945855,0.00610810024347,1.68228725296e-10,0.0137782528497,0.0,0.0,0.0,0.0,399.636852462,9.66067735134,0.0,20.029411718,8.25385395044,-0.0835824046696,19.1836673212
Office_Cecelia,0.0,0.0,0.0,0.0,0.0513050928131,0.0355424565933,0.000366539249555,0.138222555192,151.61603477,16.0,4.20452266251,21.0083983233,0.0,-3.65519409494e-06,20.1658507664
Office_Nelson,0.0,0.0,0.0,0.0,0.0150207527382,0.00894655328473,1.9092368258e-11,0.0284280166926,1519.22120874,6.5277777819,39.6319252968,22.3776408343,0.0,-0.830963809662,12.5356708813
PrimClass_Angela,0.0,0.0,0.0,0.0,0.0246857572339,0.0198104807882,0.000337641281786,0.0783577878396,276.525070869,16.0,10.504478334,20.4807619045,0.0,2.19030728787e-05,41.5090916373
Office_Abbey,0.00662748794003,0.00372362442724,8.24873725253e-05,0.0136749718017,0.0108336071789,0.00869404024554,0.000148177468472,0.0343881487943,1195.44294542,16.0,20.423432476,24.0,5.93181288778,1.63862457039e-05,13.6612457884
UnivDorm_Candace,0.0116537706846,0.00796993159691,2.36538849877e-11,0.0284178943344,0.00907293768741,0.00628542852662,6.48198373467e-05,0.0244436675094,293.39462039,16.0,1.17924979787,18.7039999945,7.36915810135,0.0130816682298,11.2789131102
UnivDorm_Clayton,0.0,0.0,0.0,0.0,0.0217922051482,0.0150969126666,0.000155690168036,0.0587110189985,1509.3517888,16.0,15.283990596,21.6418873505,0.0,1.66400932154e-05,20.1042935656
UnivDorm_Ahmad,0.0329309865108,0.0186868083334,0.000352945768157,0.0669870306447,0.0,0.0,0.0,0.0,692.222247527,9.04641603262,0.0,13.0,11.3663830877,8.94033821181e-06,21.9379978835
UnivClass_Armando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.964818042,10.4701585397,0.0,20.6209228739,0.0,-2.38228523794e-05,39.3547104221
UnivDorm_April,0.0125658044443,0.00713051153596,0.000134677031332,0.025560908329,0.0,0.0,0.0,0.0,8847.48165145,5.0,0.0,13.0,48.8591176433,8.42700895448e-06,15.2442152274
Office_John,5.72260899534e-05,6.94990368364e-05,8.08284972044e-06,0.000106369330186,0.00921386933002,0.00581394852613,0.00016482030683,0.0238331881291,2675.93758591,15.5833325774,22.4130872558,20.0613345544,2.67307775194,-0.000870675683582,19.5263713554
Office_Moses,0.0241913448056,0.0128083180553,0.000204865878093,0.0534092098008,0.00252270113545,0.00157479440364,8.06625655376e-05,0.00590501092648,1409.62501363,5.0,1.87598831005,13.0,28.4468582216,1.52300408672e-05,7.39566290631
UnivDorm_Corey,0.0,0.0,0.0,0.0,0.0460397012828,0.0320540996077,0.000398938561914,0.124309654954,750.054671364,8.72388761361,20.2189511289,20.5510150751,0.0,-1.0805267782e-05,18.4083977818
Office_Martha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.79401833,9.15405561465,0.0,19.4024476982,0.0,1.6681396099e-05,24.9594483497
UnivClass_Anamaria,0.0,0.0,0.0,0.0,0.014368156185,0.0125880345795,0.000731674583056,0.0292218380161,852.442469528,7.39166661457,44.4809036637,21.132469138,0.0,-0.00259221729974,12.6890362149
UnivDorm_Cooper,0.0119924391199,0.00688633369768,0.000220249834243,0.0263574513266,0.0,0.0,0.0,0.0,2248.55793725,5.0,0.0,13.0,26.7001140703,2.02727071739e-05,17.266955979
UnivClass_Andy,0.0,0.0,0.0,0.0,0.0829604889732,0.06657633215,0.0011346982622,0.263334048554,219.061121084,16.0,26.9297942881,24.0,0.0,-0.00010563652006,49.4573653799
UnivClass_Archie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.6913316,9.18910674066,0.0,20.1579744206,0.0,-2.83873419759e-05,15.0449645469
Office_Mercedes,0.0205648562467,0.0108882421248,0.000174154738675,0.0454027145091,0.0,0.0,0.0,0.0,1003.06979951,5.0,0.0,13.0,16.4964309333,1.39847591266e-05,12.22630381
UnivClass_Stuart,0.0163176202638,0.0179203590658,0.000499351431727,0.0357799381119,0.0203355101242,0.0127212098461,0.00036379277244,0.0588889550387,728.877638511,16.0,13.398033068,20.5121400518,45.0217139645,-0.0350991898105,18.7134132696
Office_Mat,0.0,0.0,0.0,0.0,0.0103779869909,0.00691973077832,7.56980392802e-06,0.0255547496845,899.960495318,16.0,3.45272881743,19.7564333715,0.0,7.54322225591e-06,14.7525060897
Office_Clifton,0.0126780552167,0.00829324328381,6.37649406042e-11,0.0301179860033,0.0455042904123,0.031489362451,5.98397787447e-05,0.12258257119,479.429972819,10.8685224946,11.8622812402,16.0624999805,9.53520571023,-0.00016278642802,19.6842936185
UnivLab_Cindy,0.00344109543312,0.00197595595033,6.31982110712e-05,0.00756297401067,0.00505480838222,0.00363035924258,7.36997014375e-06,0.0138201821865,2042.72100258,5.0,6.20070046415,13.0,6.70129815937,-1.23334985228e-05,8.59555978664
UnivLab_Neil,0.0299454593679,0.0240096941779,0.000113683505699,0.172259879372,0.0,0.0,0.0,0.0,458.468181581,7.04430933691,0.0,13.0,6.78506692883,-3.59375778374,31.9783643605
Office_Marilyn,0.0,0.0,0.0,0.0,0.0301224137115,0.0200847229294,2.19715794436e-05,0.0741734156121,864.587303001,16.0,9.95952775508,20.8849513546,0.0,-2.10168951891e-05,30.975120814
UnivDorm_Malachi,0.0,0.0,0.0,0.0,0.0432398788509,0.0288310556564,3.15395851875e-05,0.106473854843,1797.82910535,16.0,31.7258821937,22.7227453065,0.0,4.20383975512e-06,27.2765144521
UnivDorm_Mathew,0.0,0.0,0.0,0.0,0.025171799704,0.0167838018405,1.83605537801e-05,0.0619830262954,2935.93766437,16.0,28.0141805751,24.0,0.0,4.1207228156e-05,33.929154355
UnivDorm_Ashleigh,0.0,0.0,0.0,0.0,0.00795998753382,0.00638794178435,0.00010887332191,0.0252666753736,605.176210426,16.0,6.64350981561,20.6608284284,0.0,1.83809452188e-06,8.25860649472
Office_Malik,0.0867101621528,0.0459094500286,0.000734310293691,0.191437114369,0.0,0.0,0.0,0.0,1055.12957482,6.32745436802,0.0,13.0,79.3363101651,8.77485371054e-06,19.7218255661
UnivClass_Sam,0.0137168393085,0.0154536815972,9.49993134746e-10,0.0348594042698,0.0308838556162,0.0193198993165,0.000552497743585,0.0894355722428,992.121530221,16.0,27.7153586848,20.0294116604,52.2108148161,-0.0466826617942,23.9363607645
UnivClass_Alec,0.0,0.0,0.0,0.0,0.149082803665,0.119639919889,0.00203909114251,0.473220188849,76.6800351042,16.0,16.3446834111,20.9203857635,0.0,-1.11054373125e-05,31.2346174589
UnivClass_Alvin,0.0162087467099,0.00895370466179,4.0030034772e-08,0.032827301951,0.0,0.0,0.0,0.0,1699.9566194,8.63667293341,0.0,21.120810449,15.5917577747,0.000245838551967,25.2343440864
Office_Alyson,0.0,0.0,0.0,0.0,0.0963290670946,0.0773047030698,0.0013175479844,0.305768728529,2763.45538977,16.0,381.122490079,24.0,0.0,8.29576982733e-05,22.0094737736
Office_Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.75134145,10.594691705,0.0,21.1725221416,0.0,-0.0318090002497,13.5808355331
UnivDorm_Piper,0.0,0.0,0.0,0.0,0.0032151796834,0.00227222834987,2.8212581765e-05,0.00904982679616,1623.30133369,16.0,2.37068189638,24.0,0.0,-7.40806838414e-07,12.2028116898
UnivDorm_Colton,0.0,0.0,0.0,0.0,0.0240346592495,0.0166504100523,0.00017171094489,0.0647524803584,351.156446349,16.0,3.39719071056,21.3165125516,0.0,-2.91502084122e-05,28.8418278619
UnivDorm_Paola,0.0,0.0,0.0,0.0,0.0186390836279,0.0131725932623,0.000163554364812,0.0524637796583,5088.24511095,16.0,46.2131336852,24.0,0.0,6.42114555867e-06,13.2883743216
UnivLab_Miles,0.0,0.0,0.0,0.0,0.0119333457386,0.00795679738935,8.70429761825e-06,0.0293846642434,2634.05903159,16.0,10.6719541954,24.0,0.0,2.17917658768e-05,17.5907509191
UnivDorm_Lawrence,0.0152067063594,0.0,0.0152067063594,0.0152067063594,0.0565059161329,0.0377044634324,0.00101939754198,0.144346691945,997.764371535,16.0,58.8445192314,23.2244024446,21.987795632,-0.00064283738462,17.9836886685
UnivClass_Sheila,0.0132152967691,0.00871812352228,0.000819365058494,0.0495954228067,0.0578592123952,0.0427149514702,3.80215273524e-11,0.188868004641,993.02809018,13.7333333366,66.2007564391,14.1932847564,29.201376182,-0.0602152135808,36.5429349249
UnivDorm_Alonzo,0.0209120095097,0.0118665960234,0.000224129491466,0.0425384590714,0.0,0.0,0.0,0.0,650.663980395,8.85558033697,0.0,13.0,5.35098869587,-3.46695518467e-06,11.3585561287
UnivClass_Beatrice,0.0,0.0,0.0,0.0,0.00726113349339,0.00493140017624,0.000166380367721,0.0211512287826,1097.33802085,16.0,3.71967908464,23.4138128196,0.0,0.148022966914,23.8318742218
Office_Mohammed,0.0,0.0,0.0,0.0,0.00220910920497,0.00137903486232,7.0635563413e-05,0.00517097083352,1943.81565579,5.0,1.850522335,21.3597999663,0.0,2.55375810453e-07,2.86484664301
UnivDorm_Chester,0.0,0.0,0.0,0.0,0.0206702181309,0.0143196374942,0.000147674350175,0.0556882408703,1219.69576059,16.0,9.70142175852,20.7083670836,0.0,1.12861048782e-05,11.4969319742
UnivLab_Tami,0.0,0.0,0.0,0.0,0.0343491387401,0.0208408036232,0.000105990568632,0.081263450746,1297.81577397,16.0,23.6757227612,21.6611454827,0.0,-5.21365363337e-06,10.2061613098
Office_Bianca,0.00183457814604,0.00110452449701,4.12305841811e-05,0.00452315889252,0.0,0.0,0.0,0.0,1141.75590043,9.07021505091,0.0,17.4395839829,1.52280848619,-0.0937200399513,28.0529275734
UnivDorm_Phillip,0.0,0.0,0.0,0.0,0.0213042321837,0.0150561042015,0.000186940529491,0.0599654234826,896.741296251,16.0,8.90603306053,22.4553119445,0.0,-2.39785854108e-06,12.7135413149
UnivDorm_Mitch,0.0689321577715,0.0364967308791,0.000583756179912,0.152187160574,0.0,0.0,0.0,0.0,1308.76460314,6.88518374293,0.0,13.0,69.3410010055,-1.16043960509e-07,11.9126388983
UnivDorm_Casey,0.0133072722393,0.00764134104239,0.000244397697218,0.0292472429361,0.0,0.0,0.0,0.0,483.380237771,8.78661617582,0.0,13.0,5.34538245042,1.96137072496e-05,18.1254240032
UnivClass_Colette,0.0,0.0,0.0,0.0,0.0189813858532,0.0131496708373,0.000135608816682,0.0511383083019,783.240501099,16.0,5.46156994958,20.6612532473,0.0,-7.36720826506e-06,17.1804607376
Office_Benthe,0.00253813953609,0.00163024676366,5.33728470904e-05,0.00709364041316,0.00211186949883,0.00143427656691,4.83910155508e-05,0.0061517440727,4765.8468719,16.0,4.51537124666,24.0,16.8071208613,0.142496760168,16.3761005939
Office_Gemma,0.0258921860448,0.0,0.0258921860448,0.0258921860448,0.0,0.0,0.0,0.0,16910.3765928,5.0,0.0,23.4011254284,495.513547837,9.19756063168e-05,16.3007492731
UnivDorm_Leticia,0.0112832987559,0.0,0.0112832987559,0.0112832987559,0.016091344986,0.0107372036439,0.000290296638804,0.0411060040547,2006.27712206,16.0,26.6088221501,23.3067946324,26.4298505944,-1.99068032281e-05,14.0958306119
Office_Micheal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.72331471,10.875209731,0.0,22.9759384242,0.0,-4.47099687546e-05,22.6226861659
UnivClass_Abraham,0.0182545918102,0.0103586346632,0.000195647978137,0.0371328353798,0.0,0.0,0.0,0.0,1857.47722769,7.60655315606,0.0,13.0,12.2807956689,-6.37800707615e-06,20.0142886004
UnivDorm_Leslie,0.0,0.0,0.0,0.0,0.025241331431,0.0168426763613,0.000455367384127,0.0644800215925,1280.59968947,16.0,27.0204076924,22.4476890656,0.0,2.60093170954e-05,11.384212943
UnivDorm_Poppy,0.0,0.0,0.0,0.0,0.0173832200312,0.0122850506834,0.000152534403909,0.048928876745,2297.01519025,16.0,17.4688595027,24.0,0.0,4.91758142703e-05,13.2457913694
