timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeMDT,TimeMST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-04-07 06:52:00,Scattered Clouds,2012-04-07 12:52:00<br />,-15.0,,-,18.0,,1019.4,8.3,6:52 AM,,16.1,NNE,13.0,20,2012-04-07 06:52:00
2012-04-07 07:52:00,Mostly Cloudy,2012-04-07 13:52:00<br />,-15.6,,-,16.0,,1020.6,9.4,7:52 AM,,16.1,North,13.0,360,2012-04-07 07:52:00
2012-04-07 08:52:00,Mostly Cloudy,2012-04-07 14:52:00<br />,-15.0,,-,16.0,,1020.9,10.0,8:52 AM,,16.1,North,16.7,10,2012-04-07 08:52:00
2012-04-07 09:52:00,Mostly Cloudy,2012-04-07 15:52:00<br />,-15.6,,-,13.0,,1020.9,12.2,9:52 AM,,16.1,NNE,18.5,20,2012-04-07 09:52:00
2012-04-07 10:52:00,Mostly Cloudy,2012-04-07 16:52:00<br />,-15.0,,-,12.0,,1021.5,14.4,10:52 AM,,16.1,NNE,14.8,20,2012-04-07 10:52:00
2012-04-07 11:52:00,Mostly Cloudy,2012-04-07 17:52:00<br />,-16.7,,-,9.0,,1020.8,16.1,11:52 AM,,16.1,NNW,16.7,330,2012-04-07 11:52:00
2012-04-07 12:52:00,Overcast,2012-04-07 18:52:00<br />,-17.8,,-,8.0,,1019.9,17.8,12:52 PM,,16.1,NW,14.8,320,2012-04-07 12:52:00
2012-04-07 13:52:00,Overcast,2012-04-07 19:52:00<br />,-19.4,,-,7.0,,1019.7,18.3,1:52 PM,,16.1,West,11.1,280,2012-04-07 13:52:00
2012-04-07 14:52:00,Overcast,2012-04-07 20:52:00<br />,-17.2,,-,7.0,,1018.9,19.4,2:52 PM,,16.1,NNW,11.1,340,2012-04-07 14:52:00
2012-04-07 15:52:00,Overcast,2012-04-07 21:52:00<br />,-17.2,,-,7.0,,1018.7,20.0,3:52 PM,,16.1,NNW,7.4,330,2012-04-07 15:52:00
2012-04-07 16:52:00,Overcast,2012-04-07 22:52:00<br />,-17.2,,-,7.0,,1019.2,19.4,4:52 PM,,16.1,Calm,Calm,0,2012-04-07 16:52:00
2012-04-07 17:52:00,Mostly Cloudy,2012-04-07 23:52:00<br />,-16.7,,-,7.0,,1019.3,20.0,5:52 PM,,16.1,Calm,Calm,0,2012-04-07 17:52:00
2012-04-07 18:52:00,Mostly Cloudy,2012-04-08 00:52:00<br />,-10.6,,-,12.0,,1020.0,19.4,6:52 PM,,16.1,ESE,22.2,120,2012-04-07 18:52:00
2012-04-07 19:52:00,Mostly Cloudy,2012-04-08 01:52:00<br />,-11.7,,-,13.0,,1020.6,17.2,7:52 PM,,16.1,East,25.9,100,2012-04-07 19:52:00
2012-04-07 20:52:00,Mostly Cloudy,2012-04-08 02:52:00<br />,-10.6,,-,15.0,,1021.4,16.7,8:52 PM,,16.1,East,37.0,100,2012-04-07 20:52:00
2012-04-07 21:52:00,Overcast,2012-04-08 03:52:00<br />,-10.6,,51.9,16.0,,1021.8,15.6,9:52 PM,,16.1,East,31.5,100,2012-04-07 21:52:00
2012-04-07 22:52:00,Mostly Cloudy,2012-04-08 04:52:00<br />,-9.4,,-,19.0,,1021.9,14.4,10:52 PM,,16.1,East,37.0,90,2012-04-07 22:52:00
2012-04-07 23:52:00,Mostly Cloudy,2012-04-08 05:52:00<br />,-8.9,,46.3,21.0,,1022.2,13.3,11:52 PM,,16.1,East,33.3,100,2012-04-07 23:52:00
2012-04-08 00:52:00,Overcast,2012-04-08 06:52:00<br />,-7.8,,48.2,23.0,,1022.1,12.8,12:52 AM,,16.1,East,37.0,100,2012-04-08 00:52:00
2012-04-08 01:52:00,Overcast,2012-04-08 07:52:00<br />,-6.1,,48.2,28.0,,1022.2,12.2,1:52 AM,,16.1,East,40.7,90,2012-04-08 01:52:00
2012-04-08 02:52:00,Overcast,2012-04-08 08:52:00<br />,-5.0,,48.2,31.0,,1022.4,11.7,2:52 AM,,16.1,East,35.2,90,2012-04-08 02:52:00
2012-04-08 03:52:00,Mostly Cloudy,2012-04-08 09:52:00<br />,-4.4,,-,34.0,,1022.7,11.1,3:52 AM,,16.1,ENE,25.9,60,2012-04-08 03:52:00
2012-04-08 04:52:00,Mostly Cloudy,2012-04-08 10:52:00<br />,-4.4,,-,34.0,,1022.6,11.1,4:52 AM,,16.1,ENE,20.4,60,2012-04-08 04:52:00
2012-04-08 05:52:00,Scattered Clouds,2012-04-08 11:52:00<br />,-4.4,,-,35.0,,1022.5,10.6,5:52 AM,,16.1,NE,14.8,50,2012-04-08 05:52:00
2012-04-08 06:52:00,Scattered Clouds,2012-04-08 12:52:00<br />,-3.9,,-,39.0,,1023.2,9.4,6:52 AM,,16.1,ENE,9.3,70,2012-04-08 06:52:00
2012-04-08 07:52:00,Partly Cloudy,2012-04-08 13:52:00<br />,-3.3,,-,41.0,,1024.4,9.4,7:52 AM,,16.1,North,11.1,350,2012-04-08 07:52:00
2012-04-08 08:52:00,Partly Cloudy,2012-04-08 14:52:00<br />,-3.3,,-,37.0,,1024.7,11.1,8:52 AM,,16.1,NW,9.3,320,2012-04-08 08:52:00
2012-04-08 09:52:00,Clear,2012-04-08 15:52:00<br />,-3.3,,-,32.0,,1024.6,13.3,9:52 AM,,16.1,Calm,Calm,0,2012-04-08 09:52:00
2012-04-08 10:52:00,Partly Cloudy,2012-04-08 16:52:00<br />,-3.3,,-,28.0,,1024.2,15.0,10:52 AM,,16.1,Calm,Calm,0,2012-04-08 10:52:00
2012-04-08 11:52:00,Scattered Clouds,2012-04-08 17:52:00<br />,-5.0,,-,22.0,,1023.3,17.2,11:52 AM,,16.1,Calm,Calm,0,2012-04-08 11:52:00
2012-04-08 12:52:00,Scattered Clouds,2012-04-08 18:52:00<br />,-4.4,,-,20.0,,1022.1,19.4,12:52 PM,,16.1,North,5.6,10,2012-04-08 12:52:00
2012-04-08 13:52:00,Scattered Clouds,2012-04-08 19:52:00<br />,-3.9,,-,19.0,,1020.8,20.6,1:52 PM,,16.1,SW,11.1,230,2012-04-08 13:52:00
2012-04-08 14:52:00,Scattered Clouds,2012-04-08 20:52:00<br />,-3.3,,-,19.0,,1019.4,21.7,2:52 PM,,16.1,South,11.1,170,2012-04-08 14:52:00
2012-04-08 15:52:00,Mostly Cloudy,2012-04-08 21:52:00<br />,-2.8,,-,18.0,,1018.0,22.8,3:52 PM,,16.1,South,18.5,190,2012-04-08 15:52:00
2012-04-08 16:52:00,Mostly Cloudy,2012-04-08 22:52:00<br />,-3.3,,-,17.0,,1017.2,22.8,4:52 PM,,16.1,Variable,9.3,0,2012-04-08 16:52:00
2012-04-08 17:52:00,Mostly Cloudy,2012-04-08 23:52:00<br />,-2.8,,-,18.0,,1017.4,22.8,5:52 PM,,16.1,WSW,11.1,250,2012-04-08 17:52:00
2012-04-08 18:52:00,Mostly Cloudy,2012-04-09 00:52:00<br />,-2.8,,-,19.0,,1017.2,22.2,6:52 PM,,16.1,WSW,13.0,240,2012-04-08 18:52:00
2012-04-08 19:52:00,Mostly Cloudy,2012-04-09 01:52:00<br />,-2.8,,-,19.0,,1017.4,21.7,7:52 PM,,16.1,SW,7.4,220,2012-04-08 19:52:00
2012-04-08 20:52:00,Mostly Cloudy,2012-04-09 02:52:00<br />,-1.7,,-,22.0,,1017.6,20.6,8:52 PM,,16.1,SSW,9.3,210,2012-04-08 20:52:00
2012-04-08 21:52:00,Mostly Cloudy,2012-04-09 03:52:00<br />,-0.6,,-,31.0,,1018.5,16.7,9:52 PM,,16.1,ESE,9.3,120,2012-04-08 21:52:00
2012-04-08 22:52:00,Scattered Clouds,2012-04-09 04:52:00<br />,-0.6,,-,28.0,,1017.8,18.3,10:52 PM,,16.1,East,7.4,80,2012-04-08 22:52:00
2012-04-08 23:52:00,Mostly Cloudy,2012-04-09 05:52:00<br />,-0.6,,-,30.0,,1017.8,17.2,11:52 PM,,16.1,WSW,9.3,240,2012-04-08 23:52:00
2012-04-09 00:52:00,Scattered Clouds,2012-04-09 06:52:00<br />,0.6,,-,38.0,,1017.6,15.0,12:52 AM,,16.1,SSE,7.4,150,2012-04-09 00:52:00
2012-04-09 01:52:00,Scattered Clouds,2012-04-09 07:52:00<br />,0.6,,-,42.0,,1017.3,13.3,1:52 AM,,16.1,ESE,16.7,110,2012-04-09 01:52:00
2012-04-09 02:52:00,Scattered Clouds,2012-04-09 08:52:00<br />,1.7,,-,42.0,,1016.4,14.4,2:52 AM,,16.1,East,11.1,100,2012-04-09 02:52:00
2012-04-09 03:52:00,Scattered Clouds,2012-04-09 09:52:00<br />,1.7,,-,44.0,,1016.3,13.9,3:52 AM,,16.1,NW,7.4,320,2012-04-09 03:52:00
2012-04-09 04:52:00,Overcast,2012-04-09 10:52:00<br />,1.7,,-,44.0,,1016.5,13.9,4:52 AM,,16.1,NE,7.4,50,2012-04-09 04:52:00
2012-04-09 05:52:00,Scattered Clouds,2012-04-09 11:52:00<br />,1.7,,-,45.0,,1017.0,13.3,5:52 AM,,16.1,Calm,Calm,0,2012-04-09 05:52:00
2012-04-09 06:52:00,Scattered Clouds,2012-04-09 12:52:00<br />,3.3,,-,55.0,,1017.9,12.2,6:52 AM,,16.1,ESE,7.4,110,2012-04-09 06:52:00
2012-04-09 07:52:00,Scattered Clouds,2012-04-09 13:52:00<br />,3.9,,-,49.0,,1018.1,14.4,7:52 AM,,16.1,East,5.6,80,2012-04-09 07:52:00
2012-04-09 08:52:00,Mostly Cloudy,2012-04-09 14:52:00<br />,3.3,,-,41.0,,1017.9,16.7,8:52 AM,,16.1,Calm,Calm,0,2012-04-09 08:52:00
2012-04-09 09:52:00,Mostly Cloudy,2012-04-09 15:52:00<br />,3.9,,-,39.0,,1018.3,18.3,9:52 AM,,16.1,Variable,5.6,0,2012-04-09 09:52:00
2012-04-09 10:52:00,Mostly Cloudy,2012-04-09 16:52:00<br />,3.9,,-,36.0,,1018.0,19.4,10:52 AM,,16.1,SE,7.4,130,2012-04-09 10:52:00
2012-04-09 11:52:00,Mostly Cloudy,2012-04-09 17:52:00<br />,5.0,,-,36.0,,1017.3,20.6,11:52 AM,,16.1,Variable,5.6,0,2012-04-09 11:52:00
2012-04-09 12:52:00,Mostly Cloudy,2012-04-09 18:52:00<br />,5.0,,-,30.0,,1016.0,23.3,12:52 PM,,16.1,Calm,Calm,0,2012-04-09 12:52:00
2012-04-09 13:52:00,Mostly Cloudy,2012-04-09 19:52:00<br />,2.8,,-,26.0,,1015.6,23.3,1:52 PM,,16.1,West,9.3,270,2012-04-09 13:52:00
2012-04-09 14:52:00,Mostly Cloudy,2012-04-09 20:52:00<br />,0.0,,-,20.0,,1014.2,24.4,2:52 PM,,16.1,Variable,7.4,0,2012-04-09 14:52:00
2012-04-09 15:52:00,Mostly Cloudy,2012-04-09 21:52:00<br />,1.1,,40.7,23.0,,1014.4,23.3,3:52 PM,,16.1,North,22.2,350,2012-04-09 15:52:00
2012-04-09 16:52:00,Mostly Cloudy,2012-04-09 22:52:00<br />,2.2,,-,29.0,,1014.5,21.1,4:52 PM,,16.1,NNE,29.6,30,2012-04-09 16:52:00
2012-04-09 17:52:00,Mostly Cloudy,2012-04-09 23:52:00<br />,0.0,,-,23.0,,1014.2,22.2,5:52 PM,,16.1,NNE,20.4,30,2012-04-09 17:52:00
2012-04-09 18:52:00,Mostly Cloudy,2012-04-10 00:52:00<br />,0.0,,-,24.0,,1015.1,21.7,6:52 PM,,16.1,NNE,9.3,30,2012-04-09 18:52:00
2012-04-09 19:52:00,Mostly Cloudy,2012-04-10 01:52:00<br />,1.7,,-,32.0,,1015.7,18.9,7:52 PM,,16.1,South,16.7,180,2012-04-09 19:52:00
2012-04-09 20:52:00,Mostly Cloudy,2012-04-10 02:52:00<br />,1.7,,-,33.0,,1015.2,18.3,8:52 PM,,16.1,SSE,13.0,150,2012-04-09 20:52:00
2012-04-09 21:52:00,Scattered Clouds,2012-04-10 03:52:00<br />,2.2,,-,35.0,,1014.5,17.8,9:52 PM,,16.1,SW,5.6,220,2012-04-09 21:52:00
2012-04-09 22:52:00,Partly Cloudy,2012-04-10 04:52:00<br />,2.2,,-,38.0,,1014.2,16.7,10:52 PM,,16.1,Calm,Calm,0,2012-04-09 22:52:00
2012-04-09 23:52:00,Clear,2012-04-10 05:52:00<br />,2.2,,-,44.0,,1014.8,14.4,11:52 PM,,16.1,Calm,Calm,0,2012-04-09 23:52:00
2012-04-10 00:52:00,Clear,2012-04-10 06:52:00<br />,2.2,,-,47.0,,1014.5,13.3,12:52 AM,,16.1,Calm,Calm,0,2012-04-10 00:52:00
2012-04-10 01:52:00,Clear,2012-04-10 07:52:00<br />,2.8,,-,49.0,,1014.2,13.3,1:52 AM,,16.1,ENE,5.6,60,2012-04-10 01:52:00
2012-04-10 02:52:00,Clear,2012-04-10 08:52:00<br />,3.3,,-,53.0,,1013.8,12.8,2:52 AM,,16.1,NNW,5.6,340,2012-04-10 02:52:00
2012-04-10 03:52:00,Clear,2012-04-10 09:52:00<br />,3.3,,-,55.0,,1014.0,12.2,3:52 AM,,16.1,North,14.8,10,2012-04-10 03:52:00
2012-04-10 04:52:00,Clear,2012-04-10 10:52:00<br />,2.2,,-,54.0,,1014.8,11.1,4:52 AM,,16.1,North,16.7,350,2012-04-10 04:52:00
2012-04-10 05:52:00,Clear,2012-04-10 11:52:00<br />,2.2,,-,56.0,,1015.2,10.6,5:52 AM,,16.1,North,11.1,360,2012-04-10 05:52:00
2012-04-10 06:52:00,Partly Cloudy,2012-04-10 12:52:00<br />,2.8,,-,59.0,,1016.1,10.6,6:52 AM,,16.1,Calm,Calm,0,2012-04-10 06:52:00
2012-04-10 07:52:00,Scattered Clouds,2012-04-10 13:52:00<br />,2.8,,-,55.0,,1017.0,11.7,7:52 AM,,16.1,NE,7.4,40,2012-04-10 07:52:00
2012-04-10 08:52:00,Mostly Cloudy,2012-04-10 14:52:00<br />,3.3,,-,49.0,,1016.8,13.9,8:52 AM,,16.1,NW,7.4,320,2012-04-10 08:52:00
2012-04-10 09:52:00,Mostly Cloudy,2012-04-10 15:52:00<br />,3.3,,-,44.0,,1016.7,15.6,9:52 AM,,16.1,Calm,Calm,0,2012-04-10 09:52:00
2012-04-10 10:52:00,Mostly Cloudy,2012-04-10 16:52:00<br />,2.8,,-,36.0,,1016.3,18.3,10:52 AM,,16.1,Calm,Calm,0,2012-04-10 10:52:00
2012-04-10 11:52:00,Mostly Cloudy,2012-04-10 17:52:00<br />,2.2,,-,30.0,,1015.7,20.6,11:52 AM,,16.1,Calm,Calm,0,2012-04-10 11:52:00
2012-04-10 12:52:00,Mostly Cloudy,2012-04-10 18:52:00<br />,1.7,,-,26.0,,1014.8,22.2,12:52 PM,,16.1,West,5.6,260,2012-04-10 12:52:00
2012-04-10 13:52:00,Scattered Clouds,2012-04-10 19:52:00<br />,1.7,,25.9,23.0,,1013.3,23.9,1:52 PM,,16.1,WSW,5.6,250,2012-04-10 13:52:00
2012-04-10 14:52:00,Scattered Clouds,2012-04-10 20:52:00<br />,-0.6,,25.9,18.0,,1011.7,25.6,2:52 PM,,16.1,SW,14.8,220,2012-04-10 14:52:00
2012-04-10 15:52:00,Mostly Cloudy,2012-04-10 21:52:00<br />,-3.3,,-,15.0,,1010.8,25.0,3:52 PM,,16.1,South,9.3,190,2012-04-10 15:52:00
2012-04-10 16:52:00,Mostly Cloudy,2012-04-10 22:52:00<br />,-2.2,,-,17.0,,1011.0,25.0,4:52 PM,,16.1,SW,13.0,230,2012-04-10 16:52:00
2012-04-10 17:52:00,Mostly Cloudy,2012-04-10 23:52:00<br />,1.7,,48.2,28.0,,1012.3,21.1,5:52 PM,,16.1,WNW,35.2,290,2012-04-10 17:52:00
2012-04-10 18:52:00,Mostly Cloudy,2012-04-11 00:52:00<br />,2.8,,44.4,33.0,,1013.1,19.4,6:52 PM,,11.3,WNW,25.9,300,2012-04-10 18:52:00
2012-04-10 19:52:00,Mostly Cloudy,2012-04-11 01:52:00<br />,1.7,,-,29.0,,1013.4,20.6,7:52 PM,,16.1,Calm,Calm,0,2012-04-10 19:52:00
2012-04-10 20:52:00,Mostly Cloudy,2012-04-11 02:52:00<br />,2.8,,-,34.0,,1013.4,18.9,8:52 PM,,16.1,East,14.8,80,2012-04-10 20:52:00
2012-04-10 21:52:00,Mostly Cloudy,2012-04-11 03:52:00<br />,1.1,,-,28.0,0.0,1012.9,20.0,9:52 PM,,16.1,North,9.3,360,2012-04-10 21:52:00
2012-04-10 22:52:00,Scattered Clouds,2012-04-11 04:52:00<br />,2.2,,-,35.0,,1012.2,17.8,10:52 PM,,16.1,ESE,18.5,120,2012-04-10 22:52:00
2012-04-10 23:52:00,Scattered Clouds,2012-04-11 05:52:00<br />,3.9,,-,41.0,,1011.8,17.2,11:52 PM,,16.1,East,31.5,100,2012-04-10 23:52:00
2012-04-11 00:52:00,Partly Cloudy,2012-04-11 06:52:00<br />,3.3,,40.7,38.0,,1011.9,17.8,12:52 AM,,16.1,NE,25.9,50,2012-04-11 00:52:00
2012-04-11 00:59:00,Partly Cloudy,2012-04-11 06:59:00<br />,2.0,,35.2,34.0,,1019.2,18.0,12:59 AM,,16.1,NNE,18.5,30,2012-04-11 00:59:00
2012-04-11 01:52:00,Partly Cloudy,2012-04-11 07:52:00<br />,3.3,,-,44.0,,1011.8,15.6,1:52 AM,,16.1,North,9.3,10,2012-04-11 01:52:00
2012-04-11 02:52:00,Partly Cloudy,2012-04-11 08:52:00<br />,3.3,,-,44.0,,1011.4,15.6,2:52 AM,,16.1,Variable,5.6,0,2012-04-11 02:52:00
2012-04-11 03:52:00,Scattered Clouds,2012-04-11 09:52:00<br />,3.3,,-,46.0,,1011.7,15.0,3:52 AM,,16.1,East,9.3,90,2012-04-11 03:52:00
2012-04-11 04:52:00,Scattered Clouds,2012-04-11 10:52:00<br />,3.3,,-,49.0,,1011.6,13.9,4:52 AM,,16.1,SE,5.6,140,2012-04-11 04:52:00
2012-04-11 05:52:00,Scattered Clouds,2012-04-11 11:52:00<br />,3.9,,-,55.0,,1012.7,12.8,5:52 AM,,16.1,East,7.4,80,2012-04-11 05:52:00
2012-04-11 06:52:00,Scattered Clouds,2012-04-11 12:52:00<br />,3.9,,-,51.0,,1013.0,13.9,6:52 AM,,16.1,NNE,7.4,20,2012-04-11 06:52:00
2012-04-11 07:52:00,Scattered Clouds,2012-04-11 13:52:00<br />,4.4,,-,53.0,,1013.3,13.9,7:52 AM,,16.1,North,7.4,350,2012-04-11 07:52:00
2012-04-11 08:52:00,Mostly Cloudy,2012-04-11 14:52:00<br />,5.0,,-,49.0,,1013.3,15.6,8:52 AM,,16.1,Calm,Calm,0,2012-04-11 08:52:00
2012-04-11 09:52:00,Scattered Clouds,2012-04-11 15:52:00<br />,5.0,,-,45.0,,1012.6,17.2,9:52 AM,,16.1,NW,9.3,310,2012-04-11 09:52:00
2012-04-11 10:52:00,Scattered Clouds,2012-04-11 16:52:00<br />,4.4,,-,37.0,,1012.1,19.4,10:52 AM,,16.1,Variable,5.6,0,2012-04-11 10:52:00
2012-04-11 11:52:00,Scattered Clouds,2012-04-11 17:52:00<br />,2.8,,31.5,27.0,,1010.5,22.8,11:52 AM,,16.1,SSW,18.5,200,2012-04-11 11:52:00
2012-04-11 12:52:00,Partly Cloudy,2012-04-11 18:52:00<br />,0.0,,48.2,19.0,,1008.6,25.0,12:52 PM,,16.1,SSW,31.5,200,2012-04-11 12:52:00
2012-04-11 13:52:00,Partly Cloudy,2012-04-11 19:52:00<br />,0.0,,57.4,18.0,,1007.3,26.1,1:52 PM,,16.1,South,31.5,170,2012-04-11 13:52:00
2012-04-11 14:52:00,Scattered Clouds,2012-04-11 20:52:00<br />,2.8,,57.4,22.0,,1006.0,26.1,2:52 PM,,16.1,South,40.7,180,2012-04-11 14:52:00
2012-04-11 15:52:00,Scattered Clouds,2012-04-11 21:52:00<br />,-0.6,,55.6,17.0,,1005.3,26.1,3:52 PM,,16.1,South,42.6,180,2012-04-11 15:52:00
2012-04-11 16:52:00,Scattered Clouds,2012-04-11 22:52:00<br />,-3.9,,63.0,14.0,,1004.1,26.1,4:52 PM,,16.1,South,40.7,180,2012-04-11 16:52:00
2012-04-11 17:52:00,Scattered Clouds,2012-04-11 23:52:00<br />,-7.2,,50.0,11.0,,1003.7,26.1,5:52 PM,,16.1,South,42.6,180,2012-04-11 17:52:00
2012-04-11 18:52:00,Scattered Clouds,2012-04-12 00:52:00<br />,-6.7,,53.7,12.0,,1004.0,25.0,6:52 PM,,16.1,South,40.7,180,2012-04-11 18:52:00
2012-04-11 19:52:00,Partly Cloudy,2012-04-12 01:52:00<br />,-7.8,,-,12.0,,1004.8,23.3,7:52 PM,,16.1,South,27.8,190,2012-04-11 19:52:00
2012-04-11 20:52:00,Partly Cloudy,2012-04-12 02:52:00<br />,-7.2,,-,14.0,,1005.2,21.7,8:52 PM,,16.1,SSW,20.4,200,2012-04-11 20:52:00
2012-04-11 21:52:00,Clear,2012-04-12 03:52:00<br />,-7.8,,-,15.0,,1006.1,19.4,9:52 PM,,16.1,SSW,14.8,210,2012-04-11 21:52:00
2012-04-11 22:52:00,Clear,2012-04-12 04:52:00<br />,-8.9,,-,14.0,,1006.4,19.4,10:52 PM,,16.1,SW,22.2,230,2012-04-11 22:52:00
2012-04-11 23:52:00,Clear,2012-04-12 05:52:00<br />,-8.3,,-,16.0,,1006.3,18.3,11:52 PM,,16.1,SW,22.2,220,2012-04-11 23:52:00
2012-04-12 00:52:00,Clear,2012-04-12 06:52:00<br />,-6.7,,-,21.0,,1006.3,16.1,12:52 AM,,16.1,WSW,9.3,250,2012-04-12 00:52:00
2012-04-12 01:52:00,Mostly Cloudy,2012-04-12 07:52:00<br />,0.0,,-,36.0,,1007.0,15.0,1:52 AM,,16.1,West,13.0,280,2012-04-12 01:52:00
2012-04-12 02:52:00,Scattered Clouds,2012-04-12 08:52:00<br />,-1.7,,-,34.0,,1007.0,13.9,2:52 AM,,16.1,WNW,14.8,300,2012-04-12 02:52:00
2012-04-12 03:52:00,Partly Cloudy,2012-04-12 09:52:00<br />,-2.2,,-,35.0,,1008.0,12.8,3:52 AM,,16.1,NNW,7.4,340,2012-04-12 03:52:00
2012-04-12 04:52:00,Partly Cloudy,2012-04-12 10:52:00<br />,-2.2,,-,37.0,,1008.3,12.2,4:52 AM,,16.1,North,9.3,360,2012-04-12 04:52:00
2012-04-12 05:52:00,Scattered Clouds,2012-04-12 11:52:00<br />,-1.7,,-,41.0,,1009.3,11.1,5:52 AM,,16.1,North,7.4,360,2012-04-12 05:52:00
2012-04-12 06:52:00,Partly Cloudy,2012-04-12 12:52:00<br />,-1.7,,-,46.0,,1010.2,9.4,6:52 AM,,16.1,Calm,Calm,0,2012-04-12 06:52:00
2012-04-12 07:52:00,Partly Cloudy,2012-04-12 13:52:00<br />,-0.6,,-,52.0,,1010.7,8.9,7:52 AM,,16.1,SSW,5.6,200,2012-04-12 07:52:00
2012-04-12 08:52:00,Partly Cloudy,2012-04-12 14:52:00<br />,-0.6,,-,45.0,,1011.0,11.1,8:52 AM,,16.1,WSW,5.6,240,2012-04-12 08:52:00
2012-04-12 09:52:00,Partly Cloudy,2012-04-12 15:52:00<br />,-0.6,,-,39.0,,1010.9,13.3,9:52 AM,,16.1,WNW,13.0,290,2012-04-12 09:52:00
2012-04-12 10:52:00,Scattered Clouds,2012-04-12 16:52:00<br />,-1.7,,33.3,33.0,,1010.3,14.4,10:52 AM,,16.1,West,16.7,270,2012-04-12 10:52:00
2012-04-12 11:52:00,Scattered Clouds,2012-04-12 17:52:00<br />,-2.2,,33.3,31.0,,1010.3,15.0,11:52 AM,,16.1,West,20.4,260,2012-04-12 11:52:00
2012-04-12 12:52:00,Scattered Clouds,2012-04-12 18:52:00<br />,-3.3,,37.0,26.0,,1009.6,16.1,12:52 PM,,16.1,West,22.2,270,2012-04-12 12:52:00
2012-04-12 13:52:00,Scattered Clouds,2012-04-12 19:52:00<br />,-3.3,,29.6,25.0,,1009.0,16.7,1:52 PM,,16.1,WSW,22.2,250,2012-04-12 13:52:00
2012-04-12 14:52:00,Mostly Cloudy,2012-04-12 20:52:00<br />,-5.0,,31.5,21.0,,1007.7,17.8,2:52 PM,,16.1,WSW,11.1,240,2012-04-12 14:52:00
2012-04-12 15:52:00,Scattered Clouds,2012-04-12 21:52:00<br />,-7.2,,50.0,16.0,,1006.8,19.4,3:52 PM,,16.1,West,33.3,280,2012-04-12 15:52:00
2012-04-12 16:52:00,Scattered Clouds,2012-04-12 22:52:00<br />,-9.4,,50.0,14.0,,1007.1,19.4,4:52 PM,,16.1,West,42.6,280,2012-04-12 16:52:00
2012-04-12 17:52:00,Partly Cloudy,2012-04-12 23:52:00<br />,-9.4,,51.9,14.0,,1007.3,18.9,5:52 PM,,16.1,West,33.3,270,2012-04-12 17:52:00
2012-04-12 18:52:00,Partly Cloudy,2012-04-13 00:52:00<br />,-10.6,,42.6,14.0,,1007.6,17.8,6:52 PM,,16.1,West,29.6,260,2012-04-12 18:52:00
2012-04-12 19:52:00,Partly Cloudy,2012-04-13 01:52:00<br />,-13.9,,37.0,11.0,,1008.5,16.7,7:52 PM,,16.1,West,24.1,270,2012-04-12 19:52:00
2012-04-12 20:52:00,Clear,2012-04-13 02:52:00<br />,-13.3,,-,14.0,,1009.4,14.4,8:52 PM,,16.1,West,18.5,280,2012-04-12 20:52:00
2012-04-12 21:52:00,Scattered Clouds,2012-04-13 03:52:00<br />,-11.7,,-,17.0,,1009.6,13.3,9:52 PM,,16.1,WSW,13.0,250,2012-04-12 21:52:00
2012-04-12 22:52:00,Scattered Clouds,2012-04-13 04:52:00<br />,-12.8,,-,15.0,,1009.8,13.3,10:52 PM,,16.1,West,11.1,260,2012-04-12 22:52:00
2012-04-12 23:52:00,Scattered Clouds,2012-04-13 05:52:00<br />,-12.2,,-,17.0,,1010.5,12.2,11:52 PM,,16.1,West,14.8,260,2012-04-12 23:52:00
2012-04-13 00:52:00,Mostly Cloudy,2012-04-13 06:52:00<br />,-12.2,,-,19.0,,1011.2,11.1,12:52 AM,,16.1,SSW,14.8,200,2012-04-13 00:52:00
2012-04-13 01:52:00,Mostly Cloudy,2012-04-13 07:52:00<br />,-12.8,,-,18.0,,1011.1,11.1,1:52 AM,,16.1,SSW,16.7,210,2012-04-13 01:52:00
2012-04-13 02:52:00,Mostly Cloudy,2012-04-13 08:52:00<br />,-12.8,,-,18.0,,1011.0,10.6,2:52 AM,,16.1,SW,9.3,230,2012-04-13 02:52:00
2012-04-13 03:52:00,Mostly Cloudy,2012-04-13 09:52:00<br />,-12.2,,-,20.0,,1010.9,10.0,3:52 AM,,16.1,SW,5.6,230,2012-04-13 03:52:00
2012-04-13 04:52:00,Mostly Cloudy,2012-04-13 10:52:00<br />,-11.1,,-,23.0,,1010.9,9.4,4:52 AM,,16.1,Calm,Calm,0,2012-04-13 04:52:00
2012-04-13 05:52:00,Mostly Cloudy,2012-04-13 11:52:00<br />,-12.2,,-,21.0,,1010.4,9.4,5:52 AM,,16.1,Calm,Calm,0,2012-04-13 05:52:00
2012-04-13 06:52:00,Mostly Cloudy,2012-04-13 12:52:00<br />,-11.7,,-,22.0,,1010.7,8.9,6:52 AM,,16.1,NW,9.3,310,2012-04-13 06:52:00
2012-04-13 07:52:00,Mostly Cloudy,2012-04-13 13:52:00<br />,-10.0,,-,27.0,,1011.5,8.3,7:52 AM,,16.1,WSW,7.4,240,2012-04-13 07:52:00
