timestamp,Conditions,Conditions<br />,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,Time,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2015-01-06 03:50:00,Mostly Cloudy,,2015-01-06 03:50:00<br />,5.0,,-,87.0,,1021.0,7.0,,,3:50 AM,10.0,SSE,13.0,150.0,2015-01-06 03:50:00
2015-01-06 04:50:00,Mostly Cloudy,,2015-01-06 04:50:00<br />,5.0,,-,87.0,,1020.0,7.0,,,4:50 AM,10.0,South,16.7,170.0,2015-01-06 04:50:00
2015-01-06 05:50:00,Mostly Cloudy,,2015-01-06 05:50:00<br />,4.0,,-,81.0,,1019.0,7.0,,,5:50 AM,10.0,SSE,16.7,160.0,2015-01-06 05:50:00
2015-01-06 06:20:00,Mostly Cloudy,,2015-01-06 06:20:00<br />,4.0,,-,87.0,,1019.0,6.0,,,6:20 AM,10.0,South,18.5,170.0,2015-01-06 06:20:00
2015-01-06 06:50:00,Mostly Cloudy,,2015-01-06 06:50:00<br />,4.0,,-,87.0,,1019.0,6.0,,,6:50 AM,10.0,South,20.4,180.0,2015-01-06 06:50:00
2015-01-06 07:20:00,Mostly Cloudy,,2015-01-06 07:20:00<br />,4.0,,-,81.0,,1019.0,7.0,,,7:20 AM,10.0,South,20.4,180.0,2015-01-06 07:20:00
2015-01-06 07:50:00,Mostly Cloudy,,2015-01-06 07:50:00<br />,5.0,,-,87.0,,1019.0,7.0,,,7:50 AM,10.0,South,20.4,180.0,2015-01-06 07:50:00
2015-01-06 08:20:00,Mostly Cloudy,,2015-01-06 08:20:00<br />,4.0,,-,87.0,,1019.0,6.0,,,8:20 AM,10.0,South,18.5,170.0,2015-01-06 08:20:00
2015-01-06 08:50:00,Mostly Cloudy,,2015-01-06 08:50:00<br />,5.0,,-,87.0,,1019.0,7.0,,,8:50 AM,10.0,South,14.8,180.0,2015-01-06 08:50:00
2015-01-06 09:20:00,Mostly Cloudy,,2015-01-06 09:20:00<br />,5.0,,-,87.0,,1019.0,7.0,,,9:20 AM,10.0,South,16.7,180.0,2015-01-06 09:20:00
2015-01-06 09:50:00,Mostly Cloudy,,2015-01-06 09:50:00<br />,6.0,,-,87.0,,1019.0,8.0,,,9:50 AM,10.0,South,14.8,180.0,2015-01-06 09:50:00
2015-01-06 10:20:00,Mostly Cloudy,,2015-01-06 10:20:00<br />,6.0,,-,87.0,,1019.0,8.0,,,10:20 AM,10.0,South,14.8,180.0,2015-01-06 10:20:00
2015-01-06 10:50:00,Mostly Cloudy,,2015-01-06 10:50:00<br />,6.0,,-,87.0,,1018.0,8.0,,,10:50 AM,10.0,South,20.4,190.0,2015-01-06 10:50:00
2015-01-06 11:20:00,Mostly Cloudy,,2015-01-06 11:20:00<br />,6.0,,-,87.0,,1018.0,8.0,,,11:20 AM,10.0,South,20.4,190.0,2015-01-06 11:20:00
2015-01-06 11:50:00,Mostly Cloudy,,2015-01-06 11:50:00<br />,7.0,,-,93.0,,1018.0,8.0,,,11:50 AM,10.0,South,14.8,190.0,2015-01-06 11:50:00
2015-01-06 12:20:00,Mostly Cloudy,,2015-01-06 12:20:00<br />,7.0,,-,87.0,,1017.0,9.0,,,12:20 PM,10.0,South,16.7,190.0,2015-01-06 12:20:00
2015-01-06 12:50:00,Mostly Cloudy,,2015-01-06 12:50:00<br />,7.0,,-,87.0,,1017.0,9.0,,,12:50 PM,10.0,SSW,20.4,200.0,2015-01-06 12:50:00
2015-01-06 13:20:00,Mostly Cloudy,,2015-01-06 13:20:00<br />,8.0,,-,87.0,,1017.0,10.0,,,1:20 PM,10.0,SSW,18.5,200.0,2015-01-06 13:20:00
2015-01-06 13:50:00,Light Rain,,2015-01-06 13:50:00<br />,8.0,Rain,-,87.0,,1017.0,10.0,,,1:50 PM,8.0,SSW,22.2,210.0,2015-01-06 13:50:00
2015-01-06 14:20:00,Light Rain,,2015-01-06 14:20:00<br />,7.0,Rain,-,87.0,,1018.0,9.0,,,2:20 PM,8.0,West,27.8,280.0,2015-01-06 14:20:00
2015-01-06 14:50:00,Light Rain,,2015-01-06 14:50:00<br />,6.0,Rain,-,87.0,,1019.0,8.0,,,2:50 PM,10.0,WNW,22.2,290.0,2015-01-06 14:50:00
2015-01-06 15:20:00,Mostly Cloudy,,2015-01-06 15:20:00<br />,4.0,,-,76.0,,1019.0,8.0,,,3:20 PM,10.0,WNW,33.3,300.0,2015-01-06 15:20:00
2015-01-06 15:50:00,Scattered Clouds,,2015-01-06 15:50:00<br />,3.0,,-,76.0,,1019.0,7.0,,,3:50 PM,10.0,NW,18.5,310.0,2015-01-06 15:50:00
2015-01-06 16:20:00,Partly Cloudy,,2015-01-06 16:20:00<br />,3.0,,-,81.0,,1020.0,6.0,,,4:20 PM,10.0,WNW,13.0,300.0,2015-01-06 16:20:00
2015-01-06 16:50:00,Partly Cloudy,,2015-01-06 16:50:00<br />,3.0,,-,81.0,,1021.0,6.0,,,4:50 PM,10.0,West,13.0,280.0,2015-01-06 16:50:00
2015-01-06 17:20:00,Partly Cloudy,,2015-01-06 17:20:00<br />,3.0,,-,81.0,,1021.0,6.0,,,5:20 PM,10.0,West,13.0,270.0,2015-01-06 17:20:00
2015-01-06 17:50:00,Partly Cloudy,,2015-01-06 17:50:00<br />,2.0,,-,76.0,,1022.0,6.0,,,5:50 PM,10.0,West,11.1,270.0,2015-01-06 17:50:00
2015-01-06 18:20:00,Partly Cloudy,,2015-01-06 18:20:00<br />,2.0,,-,76.0,,1023.0,6.0,,,6:20 PM,10.0,West,14.8,270.0,2015-01-06 18:20:00
2015-01-06 18:50:00,Clear,,2015-01-06 18:50:00<br />,2.0,,-,81.0,,1023.0,5.0,,,6:50 PM,-9999.0,West,16.7,270.0,2015-01-06 18:50:00
2015-01-06 19:20:00,Clear,,2015-01-06 19:20:00<br />,1.0,,-,76.0,,1024.0,5.0,,,7:20 PM,-9999.0,West,9.3,270.0,2015-01-06 19:20:00
2015-01-06 19:50:00,Clear,,2015-01-06 19:50:00<br />,2.0,,-,81.0,,1024.0,5.0,,,7:50 PM,-9999.0,West,16.7,260.0,2015-01-06 19:50:00
2015-01-06 20:20:00,Clear,,2015-01-06 20:20:00<br />,1.0,,-,81.0,,1024.0,4.0,,,8:20 PM,-9999.0,West,14.8,270.0,2015-01-06 20:20:00
2015-01-06 20:50:00,Clear,,2015-01-06 20:50:00<br />,1.0,,-,76.0,,1025.0,5.0,,,8:50 PM,-9999.0,West,13.0,270.0,2015-01-06 20:50:00
2015-01-06 21:20:00,Clear,,2015-01-06 21:20:00<br />,1.0,,-,81.0,,1025.0,4.0,,,9:20 PM,-9999.0,West,9.3,260.0,2015-01-06 21:20:00
2015-01-06 21:50:00,Clear,,2015-01-06 21:50:00<br />,0.0,,-,81.0,,1025.0,3.0,,,9:50 PM,-9999.0,SW,9.3,220.0,2015-01-06 21:50:00
2015-01-06 22:20:00,Clear,,2015-01-06 22:20:00<br />,0.0,,-,87.0,,1025.0,2.0,,,10:20 PM,-9999.0,SSW,9.3,210.0,2015-01-06 22:20:00
2015-01-06 22:50:00,Clear,,2015-01-06 22:50:00<br />,0.0,,-,81.0,,1026.0,3.0,,,10:50 PM,-9999.0,WSW,11.1,250.0,2015-01-06 22:50:00
2015-01-06 23:50:00,Clear,,2015-01-06 23:50:00<br />,0.0,,-,87.0,,1026.0,2.0,,,11:50 PM,-9999.0,SW,13.0,230.0,2015-01-06 23:50:00
2015-01-07 00:50:00,Clear,,2015-01-07 00:50:00<br />,0.0,,-,87.0,,1026.0,2.0,,,12:50 AM,-9999.0,WSW,13.0,240.0,2015-01-07 00:50:00
2015-01-07 01:50:00,Clear,,2015-01-07 01:50:00<br />,-1.0,,-,87.0,,1026.0,1.0,,,1:50 AM,-9999.0,SW,9.3,230.0,2015-01-07 01:50:00
2015-01-07 02:50:00,Clear,,2015-01-07 02:50:00<br />,-1.0,,-,81.0,,1026.0,2.0,,,2:50 AM,-9999.0,SW,9.3,230.0,2015-01-07 02:50:00
2015-01-07 03:50:00,Clear,,2015-01-07 03:50:00<br />,-1.0,,-,81.0,,1026.0,2.0,,,3:50 AM,-9999.0,SW,9.3,220.0,2015-01-07 03:50:00
2015-01-07 04:50:00,Clear,,2015-01-07 04:50:00<br />,-1.0,,-,87.0,,1026.0,1.0,,,4:50 AM,-9999.0,SW,11.1,220.0,2015-01-07 04:50:00
2015-01-07 05:20:00,Clear,,2015-01-07 05:20:00<br />,-1.0,,-,87.0,,1026.0,1.0,,,5:20 AM,-9999.0,SW,11.1,220.0,2015-01-07 05:20:00
2015-01-07 05:50:00,Clear,,2015-01-07 05:50:00<br />,0.0,,-,87.0,,1026.0,2.0,,,5:50 AM,-9999.0,SW,11.1,220.0,2015-01-07 05:50:00
2015-01-07 06:20:00,Clear,,2015-01-07 06:20:00<br />,0.0,,-,93.0,,1026.0,1.0,,,6:20 AM,-9999.0,SW,14.8,220.0,2015-01-07 06:20:00
2015-01-07 06:50:00,Clear,,2015-01-07 06:50:00<br />,0.0,,-,87.0,,1026.0,2.0,,,6:50 AM,-9999.0,SW,16.7,220.0,2015-01-07 06:50:00
2015-01-07 07:20:00,Clear,,2015-01-07 07:20:00<br />,0.0,,-,87.0,,1026.0,2.0,,,7:20 AM,-9999.0,SW,16.7,220.0,2015-01-07 07:20:00
2015-01-07 07:50:00,Clear,,2015-01-07 07:50:00<br />,1.0,,-,87.0,,1026.0,3.0,,,7:50 AM,-9999.0,SW,16.7,220.0,2015-01-07 07:50:00
2015-01-07 08:20:00,Clear,,2015-01-07 08:20:00<br />,1.0,,-,87.0,,1026.0,3.0,,,8:20 AM,-9999.0,SSW,20.4,210.0,2015-01-07 08:20:00
2015-01-07 08:50:00,Clear,,2015-01-07 08:50:00<br />,1.0,,-,87.0,,1026.0,3.0,,,8:50 AM,-9999.0,SW,14.8,220.0,2015-01-07 08:50:00
2015-01-07 09:20:00,Clear,,2015-01-07 09:20:00<br />,3.0,,-,87.0,,1026.0,5.0,,,9:20 AM,-9999.0,SW,16.7,220.0,2015-01-07 09:20:00
2015-01-07 09:50:00,Partly Cloudy,,2015-01-07 09:50:00<br />,3.0,,-,81.0,,1026.0,6.0,,,9:50 AM,10.0,SW,20.4,220.0,2015-01-07 09:50:00
2015-01-07 10:20:00,Partly Cloudy,,2015-01-07 10:20:00<br />,4.0,,-,87.0,,1026.0,6.0,,,10:20 AM,10.0,SW,18.5,220.0,2015-01-07 10:20:00
2015-01-07 10:50:00,Partly Cloudy,,2015-01-07 10:50:00<br />,3.0,,-,76.0,,1025.0,7.0,,,10:50 AM,10.0,SSW,22.2,210.0,2015-01-07 10:50:00
2015-01-07 11:20:00,Partly Cloudy,,2015-01-07 11:20:00<br />,4.0,,-,81.0,,1025.0,7.0,,,11:20 AM,10.0,SSW,22.2,210.0,2015-01-07 11:20:00
2015-01-07 11:50:00,Partly Cloudy,,2015-01-07 11:50:00<br />,4.0,,-,81.0,,1024.0,7.0,,,11:50 AM,10.0,SSW,24.1,210.0,2015-01-07 11:50:00
2015-01-07 12:20:00,Partly Cloudy,,2015-01-07 12:20:00<br />,5.0,,-,81.0,,1024.0,8.0,,,12:20 PM,10.0,SSW,25.9,210.0,2015-01-07 12:20:00
2015-01-07 12:50:00,Partly Cloudy,,2015-01-07 12:50:00<br />,5.0,,-,81.0,,1023.0,8.0,,,12:50 PM,10.0,SSW,31.5,210.0,2015-01-07 12:50:00
2015-01-07 13:20:00,Partly Cloudy,,2015-01-07 13:20:00<br />,4.0,,-,76.0,,1023.0,8.0,,,1:20 PM,10.0,SSW,31.5,210.0,2015-01-07 13:20:00
2015-01-07 13:50:00,Partly Cloudy,,2015-01-07 13:50:00<br />,5.0,,-,76.0,,1022.0,9.0,,,1:50 PM,10.0,SSW,29.6,210.0,2015-01-07 13:50:00
2015-01-07 14:20:00,Partly Cloudy,,2015-01-07 14:20:00<br />,5.0,,-,76.0,,1022.0,9.0,,,2:20 PM,10.0,SSW,31.5,210.0,2015-01-07 14:20:00
2015-01-07 14:50:00,Partly Cloudy,,2015-01-07 14:50:00<br />,4.0,,-,71.0,,1022.0,9.0,,,2:50 PM,10.0,SSW,29.6,210.0,2015-01-07 14:50:00
2015-01-07 15:20:00,Light Drizzle,,2015-01-07 15:20:00<br />,4.0,,-,76.0,,1022.0,8.0,,,3:20 PM,10.0,SSW,31.5,210.0,2015-01-07 15:20:00
2015-01-07 15:50:00,Partly Cloudy,,2015-01-07 15:50:00<br />,4.0,,-,76.0,,1021.0,8.0,,,3:50 PM,10.0,SSW,25.9,210.0,2015-01-07 15:50:00
2015-01-07 16:20:00,Partly Cloudy,,2015-01-07 16:20:00<br />,3.0,,-,71.0,,1021.0,8.0,,,4:20 PM,10.0,SSW,29.6,210.0,2015-01-07 16:20:00
2015-01-07 16:50:00,Scattered Clouds,,2015-01-07 16:50:00<br />,4.0,,-,76.0,,1021.0,8.0,,,4:50 PM,10.0,SSW,29.6,210.0,2015-01-07 16:50:00
2015-01-07 17:20:00,Partly Cloudy,,2015-01-07 17:20:00<br />,4.0,,-,76.0,,1021.0,8.0,,,5:20 PM,10.0,SSW,29.6,210.0,2015-01-07 17:20:00
2015-01-07 17:50:00,Scattered Clouds,,2015-01-07 17:50:00<br />,4.0,,-,76.0,,1020.0,8.0,,,5:50 PM,10.0,SSW,31.5,210.0,2015-01-07 17:50:00
2015-01-07 18:20:00,Scattered Clouds,,2015-01-07 18:20:00<br />,4.0,,-,76.0,,1020.0,8.0,,,6:20 PM,10.0,SSW,29.6,210.0,2015-01-07 18:20:00
2015-01-07 18:50:00,Scattered Clouds,,2015-01-07 18:50:00<br />,5.0,,-,76.0,,1020.0,9.0,,,6:50 PM,10.0,SSW,29.6,210.0,2015-01-07 18:50:00
2015-01-07 19:20:00,Mostly Cloudy,,2015-01-07 19:20:00<br />,5.0,,-,76.0,,1019.0,9.0,,,7:20 PM,10.0,SSW,31.5,210.0,2015-01-07 19:20:00
2015-01-07 19:50:00,Mostly Cloudy,,2015-01-07 19:50:00<br />,5.0,,-,76.0,,1020.0,9.0,,,7:50 PM,10.0,SSW,24.1,210.0,2015-01-07 19:50:00
2015-01-07 20:20:00,Mostly Cloudy,,2015-01-07 20:20:00<br />,5.0,,-,76.0,,1020.0,9.0,,,8:20 PM,10.0,SW,31.5,220.0,2015-01-07 20:20:00
2015-01-07 20:50:00,Mostly Cloudy,,2015-01-07 20:50:00<br />,5.0,,-,76.0,,1019.0,9.0,,,8:50 PM,10.0,SW,31.5,220.0,2015-01-07 20:50:00
2015-01-07 21:20:00,Mostly Cloudy,,2015-01-07 21:20:00<br />,6.0,,-,82.0,,1018.0,9.0,,,9:20 PM,10.0,SW,37.0,220.0,2015-01-07 21:20:00
2015-01-07 21:50:00,Overcast,,2015-01-07 21:50:00<br />,6.0,,-,82.0,,1018.0,9.0,,,9:50 PM,10.0,SW,37.0,220.0,2015-01-07 21:50:00
2015-01-07 22:20:00,Light Rain,,2015-01-07 22:20:00<br />,6.0,Rain,-,82.0,,1019.0,9.0,,,10:20 PM,10.0,SW,35.2,230.0,2015-01-07 22:20:00
2015-01-07 22:50:00,Light Rain,,2015-01-07 22:50:00<br />,7.0,Rain,-,82.0,,1019.0,10.0,,,10:50 PM,10.0,SW,35.2,230.0,2015-01-07 22:50:00
2015-01-07 23:20:00,Mostly Cloudy,,2015-01-07 23:20:00<br />,7.0,,-,82.0,,1018.0,10.0,,,11:20 PM,10.0,SW,35.2,230.0,2015-01-07 23:20:00
2015-01-07 23:50:00,Mostly Cloudy,,2015-01-07 23:50:00<br />,7.0,,-,87.0,,1018.0,9.0,,,11:50 PM,10.0,SW,37.0,222.0,2015-01-07 23:50:00
2015-01-08 00:50:00,Mostly Cloudy,,2015-01-08 00:50:00<br />,8.0,,-,87.0,,1018.0,10.0,,,12:50 AM,10.0,SW,37.0,230.0,2015-01-08 00:50:00
2015-01-08 03:50:00,Mostly Cloudy,,2015-01-08 03:50:00<br />,9.0,,-,88.0,,1017.0,11.0,,,3:50 AM,10.0,SW,27.8,220.0,2015-01-08 03:50:00
2015-01-08 04:50:00,Overcast,,2015-01-08 04:50:00<br />,9.0,,-,88.0,,1017.0,11.0,,,4:50 AM,10.0,SW,24.1,230.0,2015-01-08 04:50:00
2015-01-08 05:50:00,Rain Showers,,2015-01-08 05:50:00<br />,8.0,Rain,-,87.0,,1017.0,10.0,,,5:50 AM,6.0,West,20.4,270.0,2015-01-08 05:50:00
2015-01-08 06:20:00,Mostly Cloudy,,2015-01-08 06:20:00<br />,9.0,,-,88.0,,1017.0,11.0,,,6:20 AM,10.0,SW,20.4,230.0,2015-01-08 06:20:00
2015-01-08 06:50:00,Mostly Cloudy,,2015-01-08 06:50:00<br />,7.0,,-,82.0,,1016.0,10.0,,,6:50 AM,10.0,SW,18.5,230.0,2015-01-08 06:50:00
2015-01-08 07:50:00,Mostly Cloudy,,2015-01-08 07:50:00<br />,7.0,,-,82.0,,1016.0,10.0,,,7:50 AM,10.0,WSW,9.3,240.0,2015-01-08 07:50:00
2015-01-08 08:20:00,Light Rain,,2015-01-08 08:20:00<br />,7.0,Rain,-,82.0,,1017.0,10.0,,,8:20 AM,7.0,WSW,18.5,240.0,2015-01-08 08:20:00
2015-01-08 08:50:00,Light Rain,,2015-01-08 08:50:00<br />,7.0,Rain,-,87.0,,1017.0,9.0,,,8:50 AM,8.0,West,11.1,260.0,2015-01-08 08:50:00
2015-01-08 09:20:00,Light Rain,,2015-01-08 09:20:00<br />,7.0,Rain,-,87.0,,1017.0,9.0,,,9:20 AM,8.0,WSW,9.3,250.0,2015-01-08 09:20:00
2015-01-08 09:50:00,Light Rain,,2015-01-08 09:50:00<br />,7.0,Rain,-,93.0,,1017.0,8.0,,,9:50 AM,7.0,WSW,5.6,240.0,2015-01-08 09:50:00
2015-01-08 10:20:00,Light Rain,,2015-01-08 10:20:00<br />,7.0,Rain,-,93.0,,1017.0,8.0,,,10:20 AM,6.0,West,5.6,280.0,2015-01-08 10:20:00
2015-01-08 10:50:00,Rain,,2015-01-08 10:50:00<br />,6.0,Rain,-,87.0,,1018.0,8.0,,,10:50 AM,7.0,WNW,13.0,290.0,2015-01-08 10:50:00
2015-01-08 11:20:00,Rain,,2015-01-08 11:20:00<br />,6.0,Rain,-,87.0,,1018.0,8.0,,,11:20 AM,7.0,WNW,13.0,300.0,2015-01-08 11:20:00
2015-01-08 11:50:00,Light Rain,,2015-01-08 11:50:00<br />,6.0,Rain,-,87.0,,1019.0,8.0,,,11:50 AM,8.0,WNW,11.1,300.0,2015-01-08 11:50:00
2015-01-08 12:20:00,Light Rain,,2015-01-08 12:20:00<br />,6.0,Rain,-,87.0,,1018.0,8.0,,,12:20 PM,10.0,Variable,5.6,0.0,2015-01-08 12:20:00
2015-01-08 12:50:00,Scattered Clouds,,2015-01-08 12:50:00<br />,6.0,,-,87.0,,1018.0,8.0,,,12:50 PM,10.0,SSW,7.4,200.0,2015-01-08 12:50:00
2015-01-08 13:20:00,Mostly Cloudy,,2015-01-08 13:20:00<br />,6.0,,-,82.0,,1019.0,9.0,,,1:20 PM,10.0,WSW,16.7,250.0,2015-01-08 13:20:00
2015-01-08 13:50:00,Scattered Clouds,,2015-01-08 13:50:00<br />,6.0,,-,82.0,,1020.0,9.0,,,1:50 PM,10.0,West,16.7,260.0,2015-01-08 13:50:00
2015-01-08 14:20:00,Partly Cloudy,,2015-01-08 14:20:00<br />,6.0,,-,82.0,,1021.0,9.0,,,2:20 PM,10.0,West,24.1,270.0,2015-01-08 14:20:00
2015-01-08 14:50:00,Partly Cloudy,,2015-01-08 14:50:00<br />,6.0,,-,82.0,,1021.0,9.0,,,2:50 PM,10.0,West,22.2,270.0,2015-01-08 14:50:00
2015-01-08 15:20:00,Clear,,2015-01-08 15:20:00<br />,5.0,,-,81.0,,1022.0,8.0,,,3:20 PM,-9999.0,West,20.4,260.0,2015-01-08 15:20:00
2015-01-08 15:50:00,Clear,,2015-01-08 15:50:00<br />,5.0,,-,76.0,,1023.0,9.0,,,3:50 PM,-9999.0,West,20.4,260.0,2015-01-08 15:50:00
2015-01-08 16:20:00,Clear,,2015-01-08 16:20:00<br />,4.0,,-,76.0,,1023.0,8.0,,,4:20 PM,-9999.0,WSW,16.7,250.0,2015-01-08 16:20:00
2015-01-08 16:50:00,Clear,,2015-01-08 16:50:00<br />,4.0,,-,76.0,,1024.0,8.0,,,4:50 PM,-9999.0,WSW,20.4,250.0,2015-01-08 16:50:00
2015-01-08 17:20:00,Clear,,2015-01-08 17:20:00<br />,4.0,,-,76.0,,1025.0,8.0,,,5:20 PM,-9999.0,WSW,18.5,250.0,2015-01-08 17:20:00
2015-01-08 17:50:00,Clear,,2015-01-08 17:50:00<br />,4.0,,-,76.0,,1025.0,8.0,,,5:50 PM,-9999.0,WSW,18.5,240.0,2015-01-08 17:50:00
2015-01-08 18:20:00,Clear,,2015-01-08 18:20:00<br />,3.0,,-,81.0,,1026.0,6.0,,,6:20 PM,-9999.0,SW,18.5,230.0,2015-01-08 18:20:00
2015-01-08 18:50:00,Clear,,2015-01-08 18:50:00<br />,4.0,,-,81.0,,1026.0,7.0,,,6:50 PM,-9999.0,WSW,18.5,240.0,2015-01-08 18:50:00
2015-01-08 19:20:00,Clear,,2015-01-08 19:20:00<br />,4.0,,-,81.0,,1026.0,7.0,,,7:20 PM,-9999.0,WSW,20.4,240.0,2015-01-08 19:20:00
2015-01-08 19:50:00,Clear,,2015-01-08 19:50:00<br />,4.0,,-,81.0,,1026.0,7.0,,,7:50 PM,-9999.0,WSW,22.2,240.0,2015-01-08 19:50:00
2015-01-08 20:20:00,Clear,,2015-01-08 20:20:00<br />,3.0,,-,81.0,,1026.0,6.0,,,8:20 PM,-9999.0,SW,20.4,230.0,2015-01-08 20:20:00
2015-01-08 20:50:00,Clear,,2015-01-08 20:50:00<br />,3.0,,-,81.0,,1026.0,6.0,,,8:50 PM,-9999.0,SW,24.1,230.0,2015-01-08 20:50:00
2015-01-08 21:20:00,Clear,,2015-01-08 21:20:00<br />,3.0,,-,81.0,,1025.0,6.0,,,9:20 PM,-9999.0,SW,27.8,220.0,2015-01-08 21:20:00
2015-01-08 21:50:00,Clear,,2015-01-08 21:50:00<br />,3.0,,-,76.0,,1025.0,7.0,,,9:50 PM,-9999.0,SW,20.4,230.0,2015-01-08 21:50:00
2015-01-08 22:20:00,Clear,,2015-01-08 22:20:00<br />,3.0,,-,76.0,,1024.0,7.0,,,10:20 PM,-9999.0,SSW,27.8,210.0,2015-01-08 22:20:00
2015-01-08 22:50:00,Clear,,2015-01-08 22:50:00<br />,4.0,,-,81.0,,1024.0,7.0,,,10:50 PM,-9999.0,SW,29.6,220.0,2015-01-08 22:50:00
2015-01-08 23:20:00,Clear,,2015-01-08 23:20:00<br />,4.0,,-,81.0,,1023.0,7.0,,,11:20 PM,-9999.0,SW,27.8,220.0,2015-01-08 23:20:00
2015-01-08 23:50:00,Partly Cloudy,,2015-01-08 23:50:00<br />,4.0,,-,76.0,,1024.0,8.0,,,11:50 PM,10.0,WSW,27.8,240.0,2015-01-08 23:50:00
2015-01-09 00:20:00,Scattered Clouds,,2015-01-09 00:20:00<br />,5.0,,-,81.0,,1023.0,8.0,,,12:20 AM,10.0,SW,25.9,230.0,2015-01-09 00:20:00
2015-01-09 00:50:00,Partly Cloudy,,2015-01-09 00:50:00<br />,5.0,,-,76.0,,1022.0,9.0,,,12:50 AM,10.0,SW,25.9,220.0,2015-01-09 00:50:00
2015-01-09 01:50:00,Partly Cloudy,,2015-01-09 01:50:00<br />,5.0,,-,76.0,,1020.0,9.0,,,1:50 AM,10.0,SW,33.3,220.0,2015-01-09 01:50:00
2015-01-09 02:50:00,Mostly Cloudy,,2015-01-09 02:50:00<br />,6.0,,-,82.0,,1019.0,9.0,,,2:50 AM,10.0,SW,22.2,230.0,2015-01-09 02:50:00
2015-01-09 03:50:00,Light Rain Showers,,2015-01-09 03:50:00<br />,7.0,Rain,-,82.0,,1019.0,10.0,,,3:50 AM,10.0,SW,22.2,230.0,2015-01-09 03:50:00
2015-01-09 04:50:00,Light Rain,,2015-01-09 04:50:00<br />,8.0,Rain,-,87.0,,1017.0,10.0,,,4:50 AM,10.0,SW,33.3,230.0,2015-01-09 04:50:00
2015-01-09 05:50:00,Mostly Cloudy,,2015-01-09 05:50:00<br />,8.0,,-,77.0,,1016.0,12.0,,,5:50 AM,10.0,WSW,37.0,250.0,2015-01-09 05:50:00
2015-01-09 06:20:00,Mostly Cloudy,,2015-01-09 06:20:00<br />,8.0,,-,82.0,,1017.0,11.0,,,6:20 AM,10.0,WSW,33.3,240.0,2015-01-09 06:20:00
2015-01-09 06:50:00,Mostly Cloudy,,2015-01-09 06:50:00<br />,8.0,,-,82.0,,1016.0,11.0,,,6:50 AM,10.0,WSW,37.0,240.0,2015-01-09 06:50:00
2015-01-09 07:50:00,Mostly Cloudy,,2015-01-09 07:50:00<br />,8.0,,-,77.0,,1017.0,12.0,,,7:50 AM,10.0,WSW,35.2,250.0,2015-01-09 07:50:00
2015-01-09 08:20:00,Partly Cloudy,,2015-01-09 08:20:00<br />,8.0,,48.2,77.0,,1018.0,12.0,,,8:20 AM,10.0,WSW,29.6,250.0,2015-01-09 08:20:00
2015-01-09 08:50:00,Partly Cloudy,,2015-01-09 08:50:00<br />,8.0,,-,77.0,,1018.0,12.0,,,8:50 AM,10.0,WSW,29.6,250.0,2015-01-09 08:50:00
2015-01-09 09:20:00,Clear,,2015-01-09 09:20:00<br />,7.0,,-,76.0,,1017.0,11.0,,,9:20 AM,-9999.0,WSW,29.6,240.0,2015-01-09 09:20:00
2015-01-09 09:50:00,Clear,,2015-01-09 09:50:00<br />,7.0,,-,72.0,,1018.0,12.0,,,9:50 AM,-9999.0,WSW,25.9,240.0,2015-01-09 09:50:00
2015-01-09 10:20:00,Clear,,2015-01-09 10:20:00<br />,7.0,,-,72.0,,1018.0,12.0,,,10:20 AM,-9999.0,WSW,27.8,250.0,2015-01-09 10:20:00
2015-01-09 10:50:00,Clear,,2015-01-09 10:50:00<br />,7.0,,-,72.0,,1019.0,12.0,,,10:50 AM,-9999.0,WSW,27.8,240.0,2015-01-09 10:50:00
2015-01-09 11:20:00,Clear,,2015-01-09 11:20:00<br />,6.0,,-,67.0,,1019.0,12.0,,,11:20 AM,-9999.0,WSW,31.5,250.0,2015-01-09 11:20:00
2015-01-09 11:50:00,Clear,,2015-01-09 11:50:00<br />,7.0,,-,67.0,,1018.0,13.0,,,11:50 AM,-9999.0,WSW,31.5,240.0,2015-01-09 11:50:00
2015-01-09 12:20:00,Clear,,2015-01-09 12:20:00<br />,6.0,,-,63.0,,1019.0,13.0,,,12:20 PM,-9999.0,WSW,29.6,250.0,2015-01-09 12:20:00
2015-01-09 12:50:00,Clear,,2015-01-09 12:50:00<br />,7.0,,-,72.0,,1017.0,12.0,,,12:50 PM,-9999.0,SW,27.8,230.0,2015-01-09 12:50:00
2015-01-09 13:20:00,Clear,,2015-01-09 13:20:00<br />,6.0,,-,67.0,,1017.0,12.0,,,1:20 PM,-9999.0,SW,27.8,230.0,2015-01-09 13:20:00
2015-01-09 13:50:00,Clear,,2015-01-09 13:50:00<br />,6.0,,-,63.0,,1017.0,13.0,,,1:50 PM,-9999.0,WSW,29.6,240.0,2015-01-09 13:50:00
2015-01-09 14:20:00,Clear,,2015-01-09 14:20:00<br />,5.0,,-,58.0,,1017.0,13.0,,,2:20 PM,-9999.0,WSW,29.6,240.0,2015-01-09 14:20:00
