timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeCEST,TimeCET,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2013-02-07 20:00:00,,2013-02-07 19:00:00<br />,-2.0,,,82.0,,1015.0,-0.0,,8:00 PM,,SSW,3.7,200.0,2013-02-07 20:00:00
2013-02-07 20:20:00,Mostly Cloudy,2013-02-07 19:20:00<br />,-2.0,,-,93.0,,1013.0,-1.0,,8:20 PM,7.0,Calm,Calm,0.0,2013-02-07 20:20:00
2013-02-07 20:50:00,Mostly Cloudy,2013-02-07 19:50:00<br />,-3.0,,-,80.0,,1013.0,0.0,,8:50 PM,10.0,SW,14.8,230.0,2013-02-07 20:50:00
2013-02-07 21:00:00,,2013-02-07 20:00:00<br />,-3.0,,,78.0,,1015.0,-0.0,,9:00 PM,,WSW,14.8,240.0,2013-02-07 21:00:00
2013-02-07 21:20:00,Mostly Cloudy,2013-02-07 20:20:00<br />,-3.0,,-,86.0,,1013.0,-1.0,,9:20 PM,10.0,SW,9.3,220.0,2013-02-07 21:20:00
2013-02-07 21:50:00,Mostly Cloudy,2013-02-07 20:50:00<br />,-3.0,,-,86.0,,1013.0,-1.0,,9:50 PM,10.0,SSW,7.4,200.0,2013-02-07 21:50:00
2013-02-07 22:20:00,Mostly Cloudy,2013-02-07 21:20:00<br />,-3.0,,-,86.0,,1013.0,-1.0,,10:20 PM,10.0,SW,11.1,220.0,2013-02-07 22:20:00
2013-02-07 22:50:00,Mostly Cloudy,2013-02-07 21:50:00<br />,-3.0,,-,86.0,,1013.0,-1.0,,10:50 PM,10.0,SSW,11.1,210.0,2013-02-07 22:50:00
2013-02-07 23:00:00,,2013-02-07 22:00:00<br />,-3.0,,,81.0,,1015.0,-1.0,,11:00 PM,,SW,7.4,230.0,2013-02-07 23:00:00
2013-02-07 23:20:00,Mostly Cloudy,2013-02-07 22:20:00<br />,-3.0,,-,86.0,,1012.0,-1.0,,11:20 PM,10.0,SSW,9.3,210.0,2013-02-07 23:20:00
2013-02-07 23:50:00,Mostly Cloudy,2013-02-07 22:50:00<br />,-3.0,,-,86.0,,1013.0,-1.0,,11:50 PM,10.0,SSW,5.6,210.0,2013-02-07 23:50:00
2013-02-08 00:00:00,,2013-02-07 23:00:00<br />,-3.0,,,80.0,,1015.0,-0.0,,12:00 AM,,SW,7.4,220.0,2013-02-08 00:00:00
2013-02-08 00:20:00,Mostly Cloudy,2013-02-07 23:20:00<br />,-3.0,,-,86.0,,1012.0,-1.0,,12:20 AM,10.0,South,9.3,170.0,2013-02-08 00:20:00
2013-02-08 00:50:00,Mostly Cloudy,2013-02-07 23:50:00<br />,-3.0,,-,86.0,,1012.0,-1.0,,12:50 AM,10.0,South,5.6,190.0,2013-02-08 00:50:00
2013-02-08 01:00:00,Partly Cloudy,2013-02-08 00:00:00<br />,-3.0,,,81.0,,1015.0,-0.0,,1:00 AM,15.0,SW,9.3,220.0,2013-02-08 01:00:00
2013-02-08 01:50:00,Light Snow Showers,2013-02-08 00:50:00<br />,-2.0,Snow,-,93.0,,1012.0,-1.0,,1:50 AM,8.0,South,5.6,180.0,2013-02-08 01:50:00
2013-02-08 02:00:00,,2013-02-08 01:00:00<br />,-2.0,,,83.0,,1014.0,-1.0,,2:00 AM,,SSW,7.4,200.0,2013-02-08 02:00:00
2013-02-08 02:20:00,Snow Showers,2013-02-08 01:20:00<br />,-2.0,Snow,-,93.0,,1012.0,-1.0,,2:20 AM,1.8,South,5.6,180.0,2013-02-08 02:20:00
2013-02-08 02:50:00,Mostly Cloudy,2013-02-08 01:50:00<br />,-2.0,,-,93.0,,1011.0,-1.0,,2:50 AM,4.0,South,5.6,180.0,2013-02-08 02:50:00
2013-02-08 03:00:00,,2013-02-08 02:00:00<br />,-2.0,,,85.0,,1014.0,-1.0,,3:00 AM,,SSW,5.6,210.0,2013-02-08 03:00:00
2013-02-08 03:20:00,Mostly Cloudy,2013-02-08 02:20:00<br />,-2.0,,-,93.0,,1011.0,-1.0,,3:20 AM,7.0,South,3.7,180.0,2013-02-08 03:20:00
2013-02-08 03:50:00,Mostly Cloudy,2013-02-08 02:50:00<br />,-2.0,,-,93.0,,1011.0,-1.0,,3:50 AM,10.0,SSW,5.6,200.0,2013-02-08 03:50:00
2013-02-08 04:20:00,Mostly Cloudy,2013-02-08 03:20:00<br />,-2.0,,-,93.0,,1011.0,-1.0,,4:20 AM,4.0,SSW,9.3,210.0,2013-02-08 04:20:00
2013-02-08 04:50:00,Light Snow Showers,2013-02-08 03:50:00<br />,-2.0,Snow,-,93.0,,1011.0,-1.0,,4:50 AM,2.0,SSW,13.0,210.0,2013-02-08 04:50:00
2013-02-08 05:00:00,,2013-02-08 04:00:00<br />,-2.0,,,82.0,,1014.0,-1.0,,5:00 AM,,SW,9.3,230.0,2013-02-08 05:00:00
2013-02-08 05:20:00,Snow,2013-02-08 04:20:00<br />,-2.0,Snow,-,93.0,,1011.0,-1.0,,5:20 AM,10.0,SW,7.4,230.0,2013-02-08 05:20:00
2013-02-08 05:50:00,Light Snow Showers,2013-02-08 04:50:00<br />,-2.0,Snow,-,93.0,,1011.0,-1.0,,5:50 AM,3.0,WSW,9.3,240.0,2013-02-08 05:50:00
2013-02-08 06:00:00,,2013-02-08 05:00:00<br />,-2.0,,,88.0,,1014.0,-1.0,,6:00 AM,,WSW,7.4,250.0,2013-02-08 06:00:00
2013-02-08 06:20:00,Light Snow Showers,2013-02-08 05:20:00<br />,-2.0,Snow,-,93.0,,1011.0,-1.0,,6:20 AM,4.0,SW,5.6,230.0,2013-02-08 06:20:00
2013-02-08 06:50:00,Mostly Cloudy,2013-02-08 05:50:00<br />,-3.0,,-,86.0,,1011.0,-1.0,,6:50 AM,10.0,Variable,1.9,0.0,2013-02-08 06:50:00
2013-02-08 07:00:00,Light Snow,2013-02-08 06:00:00<br />,-3.0,Snow,,82.0,,1014.0,-1.0,,7:00 AM,10.0,WSW,3.7,240.0,2013-02-08 07:00:00
2013-02-08 07:20:00,Light Snow Showers,2013-02-08 06:20:00<br />,-3.0,Snow,-,86.0,,1011.0,-1.0,,7:20 AM,6.0,WSW,7.4,240.0,2013-02-08 07:20:00
2013-02-08 07:50:00,Light Snow Showers,2013-02-08 06:50:00<br />,-3.0,Snow,-,86.0,,1011.0,-1.0,,7:50 AM,6.0,WSW,11.1,250.0,2013-02-08 07:50:00
2013-02-08 08:00:00,,2013-02-08 07:00:00<br />,-4.0,,,78.0,,1014.0,-1.0,,8:00 AM,,WSW,9.3,250.0,2013-02-08 08:00:00
2013-02-08 08:20:00,Light Snow,2013-02-08 07:20:00<br />,-3.0,Snow,-,86.0,,1012.0,-1.0,,8:20 AM,6.0,WSW,9.3,240.0,2013-02-08 08:20:00
2013-02-08 08:50:00,Light Snow,2013-02-08 07:50:00<br />,-3.0,Snow,-,86.0,,1012.0,-1.0,,8:50 AM,3.5,WSW,9.3,240.0,2013-02-08 08:50:00
2013-02-08 09:00:00,,2013-02-08 08:00:00<br />,-3.0,,,80.0,,1015.0,-1.0,,9:00 AM,,WSW,11.1,240.0,2013-02-08 09:00:00
2013-02-08 09:20:00,Light Snow,2013-02-08 08:20:00<br />,-3.0,Snow,-,86.0,,1012.0,-1.0,,9:20 AM,6.0,SW,13.0,230.0,2013-02-08 09:20:00
2013-02-08 09:50:00,Mostly Cloudy,2013-02-08 08:50:00<br />,-3.0,,-,86.0,,1012.0,-1.0,,9:50 AM,8.0,SW,14.8,230.0,2013-02-08 09:50:00
2013-02-08 10:20:00,Mostly Cloudy,2013-02-08 09:20:00<br />,-4.0,,-,80.0,,1012.0,-1.0,,10:20 AM,9.0,WSW,14.8,240.0,2013-02-08 10:20:00
2013-02-08 10:50:00,Mostly Cloudy,2013-02-08 09:50:00<br />,-3.0,,-,80.0,,1012.0,0.0,,10:50 AM,9.0,SW,11.1,230.0,2013-02-08 10:50:00
2013-02-08 11:00:00,,2013-02-08 10:00:00<br />,-4.0,,,72.0,,1015.0,-0.0,,11:00 AM,,WSW,11.1,250.0,2013-02-08 11:00:00
2013-02-08 11:20:00,Mostly Cloudy,2013-02-08 10:20:00<br />,-4.0,,-,75.0,,1013.0,0.0,,11:20 AM,9.0,West,16.7,260.0,2013-02-08 11:20:00
2013-02-08 11:50:00,Mostly Cloudy,2013-02-08 10:50:00<br />,-3.0,,-,80.0,,1013.0,0.0,,11:50 AM,9.0,SW,14.8,220.0,2013-02-08 11:50:00
2013-02-08 12:00:00,,2013-02-08 11:00:00<br />,-4.0,,,65.0,,1015.0,-0.0,,12:00 PM,,SW,18.5,230.0,2013-02-08 12:00:00
2013-02-08 12:20:00,Mostly Cloudy,2013-02-08 11:20:00<br />,-4.0,,-,75.0,,1013.0,0.0,,12:20 PM,10.0,SW,18.5,220.0,2013-02-08 12:20:00
2013-02-08 12:50:00,Mostly Cloudy,2013-02-08 11:50:00<br />,-4.0,,-,75.0,,1013.0,0.0,,12:50 PM,10.0,SW,14.8,230.0,2013-02-08 12:50:00
2013-02-08 13:00:00,Mostly Cloudy,2013-02-08 12:00:00<br />,-4.0,,,69.0,,1015.0,-0.0,,1:00 PM,15.0,SW,13.0,230.0,2013-02-08 13:00:00
2013-02-08 13:20:00,Light Snow Showers,2013-02-08 12:20:00<br />,-4.0,Snow,-,75.0,,1013.0,0.0,,1:20 PM,10.0,SW,14.8,220.0,2013-02-08 13:20:00
2013-02-08 13:50:00,Mostly Cloudy,2013-02-08 12:50:00<br />,-4.0,,-,75.0,,1013.0,0.0,,1:50 PM,10.0,SSW,13.0,210.0,2013-02-08 13:50:00
2013-02-08 14:00:00,,2013-02-08 13:00:00<br />,-4.0,,,64.0,,1015.0,0.0,,2:00 PM,,SW,14.8,220.0,2013-02-08 14:00:00
2013-02-08 14:20:00,Mostly Cloudy,2013-02-08 13:20:00<br />,-4.0,,-,75.0,,1013.0,0.0,,2:20 PM,10.0,SSW,13.0,210.0,2013-02-08 14:20:00
2013-02-08 14:50:00,Mostly Cloudy,2013-02-08 13:50:00<br />,-4.0,,-,70.0,,1013.0,1.0,,2:50 PM,10.0,SSW,9.3,200.0,2013-02-08 14:50:00
2013-02-08 15:00:00,,2013-02-08 14:00:00<br />,-4.0,,,61.0,,1015.0,1.0,,3:00 PM,,SW,11.1,230.0,2013-02-08 15:00:00
2013-02-08 15:20:00,Mostly Cloudy,2013-02-08 14:20:00<br />,-4.0,,-,70.0,,1013.0,1.0,,3:20 PM,10.0,SW,11.1,220.0,2013-02-08 15:20:00
2013-02-08 15:50:00,Mostly Cloudy,2013-02-08 14:50:00<br />,-4.0,,-,70.0,,1013.0,1.0,,3:50 PM,10.0,SW,11.1,230.0,2013-02-08 15:50:00
2013-02-08 16:20:00,Scattered Clouds,2013-02-08 15:20:00<br />,-4.0,,-,75.0,,1013.0,0.0,,4:20 PM,10.0,SW,5.6,220.0,2013-02-08 16:20:00
2013-02-08 16:50:00,Scattered Clouds,2013-02-08 15:50:00<br />,-4.0,,-,80.0,,1013.0,-1.0,,4:50 PM,10.0,SSW,5.6,210.0,2013-02-08 16:50:00
2013-02-08 17:00:00,,2013-02-08 16:00:00<br />,-4.0,,,69.0,,1015.0,-1.0,,5:00 PM,,SSW,5.6,200.0,2013-02-08 17:00:00
2013-02-08 17:20:00,Scattered Clouds,2013-02-08 16:20:00<br />,-4.0,,-,80.0,,1013.0,-1.0,,5:20 PM,10.0,SSW,5.6,200.0,2013-02-08 17:20:00
2013-02-08 17:50:00,Mostly Cloudy,2013-02-08 16:50:00<br />,-4.0,,-,75.0,,1013.0,0.0,,5:50 PM,10.0,Variable,3.7,0.0,2013-02-08 17:50:00
2013-02-08 18:00:00,,2013-02-08 17:00:00<br />,-4.0,,,70.0,,1016.0,-0.0,,6:00 PM,,WSW,5.6,240.0,2013-02-08 18:00:00
2013-02-08 18:20:00,Mostly Cloudy,2013-02-08 17:20:00<br />,-4.0,,-,80.0,,1013.0,-1.0,,6:20 PM,10.0,SW,7.4,230.0,2013-02-08 18:20:00
2013-02-08 18:50:00,Mostly Cloudy,2013-02-08 17:50:00<br />,-4.0,,-,75.0,,1014.0,0.0,,6:50 PM,10.0,WSW,5.6,240.0,2013-02-08 18:50:00
2013-02-08 19:00:00,Mostly Cloudy,2013-02-08 18:00:00<br />,-4.0,,,70.0,,1016.0,-0.0,,7:00 PM,25.0,West,5.6,260.0,2013-02-08 19:00:00
2013-02-08 19:20:00,Light Snow Showers,2013-02-08 18:20:00<br />,-3.0,Snow,-,86.0,,1014.0,-1.0,,7:20 PM,9.0,WNW,11.1,290.0,2013-02-08 19:20:00
2013-02-08 19:50:00,Light Snow Showers,2013-02-08 18:50:00<br />,-3.0,Snow,-,86.0,,1014.0,-1.0,,7:50 PM,8.0,SW,5.6,220.0,2013-02-08 19:50:00
2013-02-08 20:00:00,,2013-02-08 19:00:00<br />,-3.0,,,81.0,,1017.0,-1.0,,8:00 PM,,SSW,7.4,200.0,2013-02-08 20:00:00
2013-02-08 20:20:00,Mostly Cloudy,2013-02-08 19:20:00<br />,-3.0,,-,86.0,,1014.0,-1.0,,8:20 PM,10.0,SSE,7.4,160.0,2013-02-08 20:20:00
2013-02-08 20:50:00,Mostly Cloudy,2013-02-08 19:50:00<br />,-3.0,,-,86.0,,1014.0,-1.0,,8:50 PM,10.0,SSE,5.6,150.0,2013-02-08 20:50:00
2013-02-08 21:00:00,,2013-02-08 20:00:00<br />,-3.0,,,81.0,,1017.0,-1.0,,9:00 PM,,SSE,1.9,160.0,2013-02-08 21:00:00
2013-02-08 21:20:00,Light Snow Showers,2013-02-08 20:20:00<br />,-3.0,Snow,-,86.0,,1014.0,-1.0,,9:20 PM,9.0,Variable,3.7,0.0,2013-02-08 21:20:00
2013-02-08 21:50:00,Mostly Cloudy,2013-02-08 20:50:00<br />,-4.0,,-,80.0,,1014.0,-1.0,,9:50 PM,10.0,South,9.3,180.0,2013-02-08 21:50:00
2013-02-08 22:20:00,Light Snow Showers,2013-02-08 21:20:00<br />,-4.0,Snow,-,80.0,,1014.0,-1.0,,10:20 PM,10.0,South,5.6,190.0,2013-02-08 22:20:00
2013-02-08 22:50:00,Light Snow Showers,2013-02-08 21:50:00<br />,-4.0,Snow,-,80.0,,1014.0,-1.0,,10:50 PM,4.0,SSW,7.4,210.0,2013-02-08 22:50:00
2013-02-08 23:00:00,,2013-02-08 22:00:00<br />,-4.0,,,82.0,,1017.0,-2.0,,11:00 PM,,SW,5.6,220.0,2013-02-08 23:00:00
2013-02-08 23:20:00,Light Snow Showers,2013-02-08 22:20:00<br />,-3.0,Snow,-,93.0,,1014.0,-2.0,,11:20 PM,4.0,South,5.6,190.0,2013-02-08 23:20:00
2013-02-08 23:50:00,Mostly Cloudy,2013-02-08 22:50:00<br />,-4.0,,-,86.0,,1014.0,-2.0,,11:50 PM,10.0,South,7.4,190.0,2013-02-08 23:50:00
2013-02-09 00:00:00,,2013-02-08 23:00:00<br />,-4.0,,,82.0,,1017.0,-1.0,,12:00 AM,,SSW,7.4,210.0,2013-02-09 00:00:00
2013-02-09 00:20:00,Light Snow Showers,2013-02-08 23:20:00<br />,-4.0,Snow,-,86.0,,1014.0,-2.0,,12:20 AM,3.5,South,9.3,190.0,2013-02-09 00:20:00
2013-02-09 00:50:00,Snow Showers,2013-02-08 23:50:00<br />,-3.0,Snow,-,93.0,,1014.0,-2.0,,12:50 AM,2.5,SW,7.4,220.0,2013-02-09 00:50:00
2013-02-09 01:00:00,Heavy Snow Showers,2013-02-09 00:00:00<br />,-3.0,Snow,,86.0,,1017.0,-2.0,,1:00 AM,2.5,SW,9.3,220.0,2013-02-09 01:00:00
2013-02-09 01:50:00,Snow Showers,2013-02-09 00:50:00<br />,-3.0,Snow,-,93.0,,1014.0,-2.0,,1:50 AM,1.8,SSW,11.1,210.0,2013-02-09 01:50:00
2013-02-09 02:00:00,,2013-02-09 01:00:00<br />,-4.0,,,82.0,,1017.0,-2.0,,2:00 AM,,SW,14.8,230.0,2013-02-09 02:00:00
2013-02-09 02:20:00,Snow Showers,2013-02-09 01:20:00<br />,-4.0,Snow,-,86.0,,1014.0,-2.0,,2:20 AM,1.5,WSW,11.1,240.0,2013-02-09 02:20:00
2013-02-09 02:50:00,Heavy Snow Showers,2013-02-09 01:50:00<br />,-4.0,Snow,-,86.0,,1014.0,-2.0,,2:50 AM,0.8,SW,11.1,230.0,2013-02-09 02:50:00
2013-02-09 03:00:00,,2013-02-09 02:00:00<br />,-4.0,,,81.0,,1017.0,-2.0,,3:00 AM,,WSW,7.4,240.0,2013-02-09 03:00:00
2013-02-09 03:20:00,Light Snow Showers,2013-02-09 02:20:00<br />,-4.0,Snow,-,86.0,,1015.0,-2.0,,3:20 AM,3.0,Variable,3.7,0.0,2013-02-09 03:20:00
2013-02-09 03:50:00,Light Snow Showers,2013-02-09 02:50:00<br />,-4.0,Snow,-,93.0,,1015.0,-3.0,,3:50 AM,8.0,ESE,1.9,120.0,2013-02-09 03:50:00
2013-02-09 04:20:00,Light Snow Showers,2013-02-09 03:20:00<br />,-4.0,Snow,-,93.0,,1015.0,-3.0,,4:20 AM,10.0,SSE,1.9,160.0,2013-02-09 04:20:00
2013-02-09 04:50:00,Light Snow Showers,2013-02-09 03:50:00<br />,-5.0,Snow,-,86.0,,1015.0,-3.0,,4:50 AM,10.0,NNW,5.6,330.0,2013-02-09 04:50:00
2013-02-09 05:00:00,,2013-02-09 04:00:00<br />,-5.0,,,78.0,,1018.0,-3.0,,5:00 AM,,North,9.3,350.0,2013-02-09 05:00:00
2013-02-09 05:20:00,Light Snow Showers,2013-02-09 04:20:00<br />,-5.0,Snow,-,86.0,,1015.0,-3.0,,5:20 AM,10.0,WNW,5.6,290.0,2013-02-09 05:20:00
2013-02-09 05:50:00,Light Snow Showers,2013-02-09 04:50:00<br />,-5.0,Snow,-,86.0,,1015.0,-3.0,,5:50 AM,10.0,WNW,1.9,300.0,2013-02-09 05:50:00
2013-02-09 06:00:00,,2013-02-09 05:00:00<br />,-5.0,,,83.0,,1018.0,-3.0,,6:00 AM,,NNW,1.9,340.0,2013-02-09 06:00:00
2013-02-09 06:20:00,Mostly Cloudy,2013-02-09 05:20:00<br />,-5.0,,-,93.0,,1015.0,-4.0,,6:20 AM,10.0,NNE,1.9,20.0,2013-02-09 06:20:00
2013-02-09 06:50:00,Mostly Cloudy,2013-02-09 05:50:00<br />,-6.0,,-,93.0,,1016.0,-5.0,,6:50 AM,9.0,SSW,3.7,200.0,2013-02-09 06:50:00
2013-02-09 07:00:00,Mist,2013-02-09 06:00:00<br />,-5.0,,,90.0,,1019.0,-4.0,,7:00 AM,9.0,South,1.9,170.0,2013-02-09 07:00:00
2013-02-09 07:20:00,Mostly Cloudy,2013-02-09 06:20:00<br />,-5.0,,-,93.0,,1016.0,-4.0,,7:20 AM,9.0,East,3.7,100.0,2013-02-09 07:20:00
2013-02-09 07:50:00,Mostly Cloudy,2013-02-09 06:50:00<br />,-5.0,,-,93.0,,1016.0,-4.0,,7:50 AM,9.0,Variable,3.7,0.0,2013-02-09 07:50:00
2013-02-09 08:00:00,,2013-02-09 07:00:00<br />,-5.0,,,83.0,,1019.0,-3.0,,8:00 AM,,South,5.6,180.0,2013-02-09 08:00:00
2013-02-09 08:20:00,Mostly Cloudy,2013-02-09 07:20:00<br />,-5.0,,-,93.0,,1016.0,-4.0,,8:20 AM,8.0,South,5.6,180.0,2013-02-09 08:20:00
2013-02-09 08:50:00,Light Snow Showers,2013-02-09 07:50:00<br />,-5.0,Snow,-,93.0,,1017.0,-4.0,,8:50 AM,2.8,SW,7.4,230.0,2013-02-09 08:50:00
2013-02-09 09:00:00,,2013-02-09 08:00:00<br />,-5.0,,,82.0,,1020.0,-4.0,,9:00 AM,,SW,3.7,220.0,2013-02-09 09:00:00
2013-02-09 09:20:00,Light Snow Showers,2013-02-09 08:20:00<br />,-5.0,Snow,-,86.0,,1017.0,-3.0,,9:20 AM,4.0,Calm,Calm,0.0,2013-02-09 09:20:00
2013-02-09 09:50:00,Light Snow Showers,2013-02-09 08:50:00<br />,-4.0,Snow,-,86.0,,1017.0,-2.0,,9:50 AM,4.5,Variable,3.7,0.0,2013-02-09 09:50:00
2013-02-09 10:20:00,Light Snow Showers,2013-02-09 09:20:00<br />,-4.0,Snow,-,86.0,,1017.0,-2.0,,10:20 AM,1.9,SW,9.3,220.0,2013-02-09 10:20:00
2013-02-09 10:50:00,Light Snow Showers,2013-02-09 09:50:00<br />,-5.0,Snow,-,80.0,,1017.0,-2.0,,10:50 AM,1.5,Variable,5.6,0.0,2013-02-09 10:50:00
2013-02-09 11:00:00,,2013-02-09 10:00:00<br />,-5.0,,,76.0,,1020.0,-2.0,,11:00 AM,,West,5.6,280.0,2013-02-09 11:00:00
2013-02-09 11:20:00,Light Snow Showers,2013-02-09 10:20:00<br />,-5.0,Snow,-,80.0,,1017.0,-2.0,,11:20 AM,5.0,West,11.1,270.0,2013-02-09 11:20:00
2013-02-09 11:50:00,Mostly Cloudy,2013-02-09 10:50:00<br />,-5.0,,-,80.0,,1017.0,-2.0,,11:50 AM,7.0,WNW,9.3,300.0,2013-02-09 11:50:00
2013-02-09 12:00:00,,2013-02-09 11:00:00<br />,-5.0,,,64.0,,1020.0,-1.0,,12:00 PM,,West,11.1,270.0,2013-02-09 12:00:00
2013-02-09 12:20:00,Mostly Cloudy,2013-02-09 11:20:00<br />,-5.0,,-,75.0,,1017.0,-1.0,,12:20 PM,9.0,West,13.0,260.0,2013-02-09 12:20:00
2013-02-09 12:50:00,Mostly Cloudy,2013-02-09 11:50:00<br />,-6.0,,-,74.0,,1017.0,-2.0,,12:50 PM,10.0,West,16.7,270.0,2013-02-09 12:50:00
2013-02-09 13:00:00,Mostly Cloudy,2013-02-09 12:00:00<br />,-6.0,,,63.0,,1020.0,-2.0,,1:00 PM,12.0,West,9.3,280.0,2013-02-09 13:00:00
2013-02-09 13:20:00,Scattered Clouds,2013-02-09 12:20:00<br />,-6.0,,-,69.0,,1017.0,-1.0,,1:20 PM,10.0,West,9.3,270.0,2013-02-09 13:20:00
2013-02-09 13:50:00,Scattered Clouds,2013-02-09 12:50:00<br />,-8.0,,-,64.0,,1017.0,-2.0,,1:50 PM,10.0,WNW,11.1,290.0,2013-02-09 13:50:00
2013-02-09 14:00:00,,2013-02-09 13:00:00<br />,-6.0,,,62.0,,1020.0,-2.0,,2:00 PM,,WNW,9.3,300.0,2013-02-09 14:00:00
2013-02-09 14:20:00,Scattered Clouds,2013-02-09 13:20:00<br />,-6.0,,-,74.0,,1017.0,-2.0,,2:20 PM,10.0,West,11.1,270.0,2013-02-09 14:20:00
2013-02-09 14:50:00,Scattered Clouds,2013-02-09 13:50:00<br />,-8.0,,-,69.0,,1016.0,-3.0,,2:50 PM,10.0,West,5.6,270.0,2013-02-09 14:50:00
2013-02-09 15:00:00,,2013-02-09 14:00:00<br />,-8.0,,,57.0,,1020.0,-3.0,,3:00 PM,,Calm,Calm,,2013-02-09 15:00:00
2013-02-09 15:20:00,Partly Cloudy,2013-02-09 14:20:00<br />,-8.0,,-,64.0,,1017.0,-2.0,,3:20 PM,10.0,NW,3.7,320.0,2013-02-09 15:20:00
2013-02-09 15:50:00,Partly Cloudy,2013-02-09 14:50:00<br />,-8.0,,-,64.0,,1016.0,-2.0,,3:50 PM,10.0,Variable,3.7,0.0,2013-02-09 15:50:00
2013-02-09 16:20:00,Scattered Clouds,2013-02-09 15:20:00<br />,-7.0,,-,69.0,,1016.0,-2.0,,4:20 PM,10.0,West,5.6,280.0,2013-02-09 16:20:00
2013-02-09 16:50:00,Scattered Clouds,2013-02-09 15:50:00<br />,-7.0,,-,74.0,,1016.0,-3.0,,4:50 PM,10.0,WNW,7.4,290.0,2013-02-09 16:50:00
2013-02-09 17:00:00,,2013-02-09 16:00:00<br />,-7.0,,,68.0,,1020.0,-4.0,,5:00 PM,,NNW,5.6,330.0,2013-02-09 17:00:00
2013-02-09 17:20:00,Scattered Clouds,2013-02-09 16:20:00<br />,-7.0,,-,74.0,,1017.0,-3.0,,5:20 PM,10.0,NW,5.6,310.0,2013-02-09 17:20:00
2013-02-09 17:50:00,Scattered Clouds,2013-02-09 16:50:00<br />,-7.0,,-,74.0,,1017.0,-3.0,,5:50 PM,10.0,Variable,3.7,0.0,2013-02-09 17:50:00
2013-02-09 18:00:00,,2013-02-09 17:00:00<br />,-7.0,,,68.0,,1020.0,-3.0,,6:00 PM,,SW,1.9,230.0,2013-02-09 18:00:00
2013-02-09 18:20:00,Light Snow Showers,2013-02-09 17:20:00<br />,-6.0,Snow,-,80.0,,1017.0,-3.0,,6:20 PM,10.0,Calm,Calm,0.0,2013-02-09 18:20:00
2013-02-09 18:50:00,Light Snow Showers,2013-02-09 17:50:00<br />,-6.0,Snow,-,80.0,,1017.0,-3.0,,6:50 PM,8.0,Variable,1.9,0.0,2013-02-09 18:50:00
2013-02-09 19:00:00,Light Snow Showers,2013-02-09 18:00:00<br />,-5.0,Snow,,77.0,,1020.0,-2.0,,7:00 PM,8.0,ENE,3.7,70.0,2013-02-09 19:00:00
2013-02-09 19:20:00,Light Snow Showers,2013-02-09 18:20:00<br />,-5.0,Snow,-,86.0,,1017.0,-3.0,,7:20 PM,7.0,Variable,1.9,0.0,2013-02-09 19:20:00
2013-02-09 19:50:00,Light Snow Showers,2013-02-09 18:50:00<br />,-5.0,Snow,-,86.0,,1017.0,-3.0,,7:50 PM,7.0,Variable,3.7,0.0,2013-02-09 19:50:00
2013-02-09 20:00:00,,2013-02-09 19:00:00<br />,-4.0,,,85.0,,1020.0,-3.0,,8:00 PM,,South,3.7,190.0,2013-02-09 20:00:00
2013-02-09 20:20:00,Light Snow Showers,2013-02-09 19:20:00<br />,-5.0,Snow,-,86.0,,1017.0,-3.0,,8:20 PM,6.0,East,5.6,90.0,2013-02-09 20:20:00
2013-02-09 20:50:00,Mostly Cloudy,2013-02-09 19:50:00<br />,-5.0,,-,93.0,,1017.0,-4.0,,8:50 PM,9.0,ESE,3.7,110.0,2013-02-09 20:50:00
2013-02-09 21:00:00,,2013-02-09 20:00:00<br />,-6.0,,,84.0,,1020.0,-4.0,,9:00 PM,,ESE,7.4,120.0,2013-02-09 21:00:00
2013-02-09 21:20:00,Scattered Clouds,2013-02-09 20:20:00<br />,-6.0,,-,93.0,,1017.0,-5.0,,9:20 PM,10.0,Variable,3.7,0.0,2013-02-09 21:20:00
2013-02-09 21:50:00,Scattered Clouds,2013-02-09 20:50:00<br />,-6.0,,-,93.0,,1017.0,-5.0,,9:50 PM,10.0,Variable,3.7,0.0,2013-02-09 21:50:00
2013-02-09 22:20:00,Fog,2013-02-09 21:20:00<br />,-6.0,Fog,-,93.0,,1017.0,-5.0,,10:20 PM,7.0,Variable,3.7,0.0,2013-02-09 22:20:00
2013-02-09 22:50:00,Shallow Fog,2013-02-09 21:50:00<br />,-6.0,Fog,-,93.0,,1017.0,-5.0,,10:50 PM,8.0,North,5.6,350.0,2013-02-09 22:50:00
2013-02-09 23:00:00,,2013-02-09 22:00:00<br />,-6.0,,,88.0,,1020.0,-4.0,,11:00 PM,,North,3.7,0.0,2013-02-09 23:00:00
2013-02-09 23:20:00,Fog,2013-02-09 22:20:00<br />,-6.0,Fog,-,93.0,,1017.0,-5.0,,11:20 PM,6.0,Variable,3.7,0.0,2013-02-09 23:20:00
2013-02-09 23:50:00,Mostly Cloudy,2013-02-09 22:50:00<br />,-5.0,,-,93.0,,1017.0,-4.0,,11:50 PM,7.0,Variable,3.7,0.0,2013-02-09 23:50:00
