timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimePDT,TimePST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-02-28 19:53:00,Overcast,2012-02-29 03:53:00<br />,0.6,,-,77.0,0.0,998.2,4.4,,7:53 PM,16.1,Calm,Calm,0,2012-02-28 19:53:00
2012-02-28 20:53:00,Overcast,2012-02-29 04:53:00<br />,0.6,,-,77.0,,997.6,4.4,,8:53 PM,16.1,Calm,Calm,0,2012-02-28 20:53:00
2012-02-28 21:30:00,Light Rain,2012-02-29 05:30:00<br />,2.0,Rain,40.7,81.0,0.01,997.5,5.0,,9:30 PM,12.9,South,29.6,170,2012-02-28 21:30:00
2012-02-28 21:53:00,Light Rain,2012-02-29 05:53:00<br />,2.2,Rain,-,86.0,0.04,998.3,4.4,,9:53 PM,12.9,South,13.0,180,2012-02-28 21:53:00
2012-02-28 22:53:00,Overcast,2012-02-29 06:53:00<br />,2.2,,-,86.0,0.01,999.0,4.4,,10:53 PM,16.1,South,22.2,170,2012-02-28 22:53:00
2012-02-28 23:18:00,Overcast,2012-02-29 07:18:00<br />,2.0,,40.7,87.0,,998.9,4.0,,11:18 PM,16.1,South,24.1,170,2012-02-28 23:18:00
2012-02-28 23:53:00,Overcast,2012-02-29 07:53:00<br />,1.1,,37.0,82.0,,999.8,3.9,,11:53 PM,16.1,South,24.1,180,2012-02-28 23:53:00
2012-02-29 00:45:00,Overcast,2012-02-29 08:45:00<br />,1.0,,38.9,87.0,0.0,1000.2,3.0,,12:45 AM,16.1,South,24.1,180,2012-02-29 00:45:00
2012-02-29 00:53:00,Overcast,2012-02-29 08:53:00<br />,1.1,,-,86.0,0.0,1000.8,3.3,,12:53 AM,16.1,South,24.1,190,2012-02-29 00:53:00
2012-02-29 01:41:00,Mostly Cloudy,2012-02-29 09:41:00<br />,1.0,,35.2,87.0,,1000.9,3.0,,1:41 AM,16.1,South,20.4,180,2012-02-29 01:41:00
2012-02-29 01:53:00,Mostly Cloudy,2012-02-29 09:53:00<br />,0.6,,-,86.0,,1001.3,2.8,,1:53 AM,16.1,South,18.5,180,2012-02-29 01:53:00
2012-02-29 02:41:00,Overcast,2012-02-29 10:41:00<br />,0.0,,40.7,81.0,,1001.2,3.0,,2:41 AM,16.1,South,27.8,180,2012-02-29 02:41:00
2012-02-29 02:53:00,Light Rain,2012-02-29 10:53:00<br />,0.6,Rain,-,89.0,0.0,1001.7,2.2,,2:53 AM,16.1,South,25.9,190,2012-02-29 02:53:00
2012-02-29 03:35:00,Mostly Cloudy,2012-02-29 11:35:00<br />,0.0,,-,87.0,0.01,1000.9,2.0,,3:35 AM,16.1,SSW,11.1,200,2012-02-29 03:35:00
2012-02-29 03:53:00,Partly Cloudy,2012-02-29 11:53:00<br />,0.0,,-,89.0,0.01,1001.4,1.7,,3:53 AM,16.1,South,9.3,180,2012-02-29 03:53:00
2012-02-29 04:53:00,Overcast,2012-02-29 12:53:00<br />,-0.6,,-,82.0,,1001.6,2.2,,4:53 AM,16.1,South,11.1,170,2012-02-29 04:53:00
2012-02-29 05:53:00,Mostly Cloudy,2012-02-29 13:53:00<br />,-1.1,,-,82.0,,1001.2,1.7,,5:53 AM,16.1,SSE,9.3,160,2012-02-29 05:53:00
2012-02-29 06:53:00,Overcast,2012-02-29 14:53:00<br />,-1.1,,-,79.0,,1000.8,2.2,,6:53 AM,16.1,SSE,9.3,160,2012-02-29 06:53:00
2012-02-29 07:53:00,Overcast,2012-02-29 15:53:00<br />,-1.7,,35.2,73.0,0.0,999.8,2.8,,7:53 AM,16.1,SE,18.5,140,2012-02-29 07:53:00
2012-02-29 08:53:00,Overcast,2012-02-29 16:53:00<br />,0.0,,42.6,82.0,0.0,999.8,2.8,,8:53 AM,16.1,South,27.8,170,2012-02-29 08:53:00
2012-02-29 09:53:00,Light Rain,2012-02-29 17:53:00<br />,0.6,Rain,61.1,86.0,0.0,1000.4,2.8,,9:53 AM,16.1,South,37.0,180,2012-02-29 09:53:00
2012-02-29 10:53:00,Light Rain,2012-02-29 18:53:00<br />,1.1,Rain,53.7,86.0,0.01,1001.4,3.3,,10:53 AM,16.1,South,35.2,190,2012-02-29 10:53:00
2012-02-29 11:49:00,Overcast,2012-02-29 19:49:00<br />,2.0,,50.0,93.0,0.0,1001.9,3.0,,11:49 AM,16.1,South,37.0,180,2012-02-29 11:49:00
2012-02-29 11:53:00,Overcast,2012-02-29 19:53:00<br />,1.1,,51.9,86.0,0.0,1002.4,3.3,,11:53 AM,16.1,South,31.5,180,2012-02-29 11:53:00
2012-02-29 12:53:00,Light Rain,2012-02-29 20:53:00<br />,1.7,Rain,38.9,89.0,0.02,1003.1,3.3,,12:53 PM,16.1,South,24.1,190,2012-02-29 12:53:00
2012-02-29 13:53:00,Light Rain,2012-02-29 21:53:00<br />,1.7,Rain,46.3,93.0,0.05,1003.7,2.8,,1:53 PM,14.5,South,33.3,180,2012-02-29 13:53:00
2012-02-29 13:54:00,Light Rain,2012-02-29 21:54:00<br />,1.7,Rain,46.3,93.0,0.05,1003.7,2.8,,1:54 PM,14.5,South,33.3,180,2012-02-29 13:54:00
2012-02-29 14:53:00,Light Rain,2012-02-29 22:53:00<br />,1.7,Rain,44.4,89.0,0.03,1004.5,3.3,,2:53 PM,14.5,SSW,25.9,200,2012-02-29 14:53:00
2012-02-29 15:53:00,Light Rain,2012-02-29 23:53:00<br />,1.7,Rain,42.6,89.0,0.03,1005.3,3.3,,3:53 PM,12.9,South,27.8,190,2012-02-29 15:53:00
2012-02-29 16:53:00,Rain,2012-03-01 00:53:00<br />,1.1,Rain,42.6,89.0,0.02,1006.2,2.8,,4:53 PM,8.0,SSW,31.5,200,2012-02-29 16:53:00
2012-02-29 17:31:00,Light Rain,2012-03-01 01:31:00<br />,1.0,Rain,42.6,93.0,0.04,1006.0,2.0,,5:31 PM,16.1,SSW,31.5,200,2012-02-29 17:31:00
2012-02-29 17:53:00,Overcast,2012-03-01 01:53:00<br />,1.1,,40.7,93.0,0.04,1006.7,2.2,,5:53 PM,16.1,South,27.8,190,2012-02-29 17:53:00
2012-02-29 18:53:00,Light Rain,2012-03-01 02:53:00<br />,1.1,Rain,38.9,93.0,0.0,1007.0,2.2,,6:53 PM,16.1,South,27.8,190,2012-02-29 18:53:00
2012-02-29 19:25:00,Light Rain,2012-03-01 03:25:00<br />,1.0,Rain,40.7,93.0,0.0,1006.7,2.0,,7:25 PM,16.1,South,27.8,190,2012-02-29 19:25:00
2012-02-29 19:42:00,Light Rain,2012-03-01 03:42:00<br />,1.0,Rain,38.9,93.0,0.0,1007.0,2.0,,7:42 PM,16.1,South,22.2,190,2012-02-29 19:42:00
2012-02-29 19:53:00,Light Rain,2012-03-01 03:53:00<br />,1.1,Rain,-,96.0,0.0,1007.4,1.7,,7:53 PM,16.1,South,18.5,190,2012-02-29 19:53:00
2012-02-29 20:40:00,Overcast,2012-03-01 04:40:00<br />,1.0,,35.2,93.0,,1007.3,2.0,,8:40 PM,16.1,South,22.2,190,2012-02-29 20:40:00
2012-02-29 20:53:00,Overcast,2012-03-01 04:53:00<br />,0.6,,-,89.0,0.0,1008.0,2.2,,8:53 PM,16.1,South,22.2,190,2012-02-29 20:53:00
2012-02-29 21:10:00,Light Rain,2012-03-01 05:10:00<br />,1.0,Rain,37.0,93.0,0.0,1007.7,2.0,,9:10 PM,16.1,South,24.1,190,2012-02-29 21:10:00
2012-02-29 21:53:00,Overcast,2012-03-01 05:53:00<br />,1.1,,-,96.0,0.0,1008.6,1.7,,9:53 PM,16.1,South,22.2,180,2012-02-29 21:53:00
2012-02-29 22:53:00,Overcast,2012-03-01 06:53:00<br />,0.6,,-,92.0,,1009.2,1.7,,10:53 PM,16.1,South,27.8,190,2012-02-29 22:53:00
2012-02-29 23:53:00,Overcast,2012-03-01 07:53:00<br />,0.6,,-,92.0,,1009.3,1.7,,11:53 PM,16.1,South,20.4,190,2012-02-29 23:53:00
2012-03-01 00:29:00,Overcast,2012-03-01 08:29:00<br />,1.0,,-,93.0,,1009.4,2.0,,12:29 AM,16.1,South,16.7,180,2012-03-01 00:29:00
2012-03-01 00:53:00,Overcast,2012-03-01 08:53:00<br />,0.6,,-,92.0,,1009.9,1.7,,12:53 AM,16.1,South,18.5,190,2012-03-01 00:53:00
2012-03-01 01:53:00,Scattered Clouds,2012-03-01 09:53:00<br />,0.0,,-,92.0,,1010.2,1.1,,1:53 AM,16.1,South,11.1,190,2012-03-01 01:53:00
2012-03-01 02:53:00,Partly Cloudy,2012-03-01 10:53:00<br />,0.0,,-,93.0,,1010.0,1.0,,2:53 AM,16.1,South,13.0,180,2012-03-01 02:53:00
2012-03-01 03:22:00,Mostly Cloudy,2012-03-01 11:22:00<br />,1.0,,-,100.0,,1010.7,1.0,,3:22 AM,16.1,SW,5.6,220,2012-03-01 03:22:00
2012-03-01 03:53:00,Overcast,2012-03-01 11:53:00<br />,0.0,,-,92.0,,1011.5,1.1,,3:53 AM,16.1,Calm,Calm,0,2012-03-01 03:53:00
2012-03-01 04:53:00,Overcast,2012-03-01 12:53:00<br />,0.0,,-,92.0,,1012.6,1.1,,4:53 AM,16.1,South,9.3,190,2012-03-01 04:53:00
2012-03-01 05:53:00,Overcast,2012-03-01 13:53:00<br />,0.0,,-,93.0,,1013.4,1.0,,5:53 AM,16.1,SW,9.3,220,2012-03-01 05:53:00
2012-03-01 06:08:00,Overcast,2012-03-01 14:08:00<br />,0.0,,-,93.0,,1013.4,1.0,,6:08 AM,16.1,SSW,9.3,210,2012-03-01 06:08:00
2012-03-01 06:46:00,Overcast,2012-03-01 14:46:00<br />,0.0,,-,93.0,,1014.4,1.0,,6:46 AM,16.1,SSW,11.1,210,2012-03-01 06:46:00
2012-03-01 06:53:00,Overcast,2012-03-01 14:53:00<br />,-0.6,,-,89.0,,1015.0,1.1,,6:53 AM,16.1,SW,13.0,220,2012-03-01 06:53:00
2012-03-01 07:53:00,Overcast,2012-03-01 15:53:00<br />,0.0,,-,92.0,,1016.2,1.1,,7:53 AM,16.1,SW,9.3,230,2012-03-01 07:53:00
2012-03-01 08:53:00,Overcast,2012-03-01 16:53:00<br />,0.0,,-,89.0,,1017.6,1.7,,8:53 AM,16.1,SW,9.3,220,2012-03-01 08:53:00
2012-03-01 09:53:00,Overcast,2012-03-01 17:53:00<br />,0.0,,-,89.0,,1018.7,1.7,,9:53 AM,16.1,South,9.3,180,2012-03-01 09:53:00
2012-03-01 10:53:00,Overcast,2012-03-01 18:53:00<br />,0.6,,-,86.0,,1019.8,2.8,,10:53 AM,16.1,SSW,9.3,210,2012-03-01 10:53:00
2012-03-01 11:53:00,Overcast,2012-03-01 19:53:00<br />,1.0,,-,87.0,,1020.5,3.0,,11:53 AM,16.1,SW,7.4,230,2012-03-01 11:53:00
2012-03-01 12:53:00,Overcast,2012-03-01 20:53:00<br />,0.6,,-,83.0,,1021.4,3.3,,12:53 PM,16.1,Calm,Calm,0,2012-03-01 12:53:00
2012-03-01 13:53:00,Overcast,2012-03-01 21:53:00<br />,1.0,,-,81.0,,1021.2,4.0,,1:53 PM,16.1,Variable,7.4,0,2012-03-01 13:53:00
2012-03-01 14:46:00,Mostly Cloudy,2012-03-01 22:46:00<br />,1.0,,-,70.0,,1021.9,6.0,,2:46 PM,16.1,South,9.3,170,2012-03-01 14:46:00
2012-03-01 14:53:00,Overcast,2012-03-01 22:53:00<br />,1.1,,-,76.0,,1022.6,5.0,,2:53 PM,16.1,South,7.4,190,2012-03-01 14:53:00
2012-03-01 15:53:00,Overcast,2012-03-01 23:53:00<br />,1.1,,-,71.0,,1023.4,6.1,,3:53 PM,16.1,Calm,Calm,0,2012-03-01 15:53:00
2012-03-01 16:53:00,Overcast,2012-03-02 00:53:00<br />,1.7,,-,74.0,,1023.8,6.1,,4:53 PM,16.1,Calm,Calm,0,2012-03-01 16:53:00
2012-03-01 17:53:00,Overcast,2012-03-02 01:53:00<br />,2.2,,-,76.0,,1024.2,6.1,,5:53 PM,16.1,SSW,7.4,200,2012-03-01 17:53:00
2012-03-01 18:53:00,Overcast,2012-03-02 02:53:00<br />,1.7,,-,76.0,,1024.9,5.6,,6:53 PM,16.1,South,9.3,190,2012-03-01 18:53:00
2012-03-01 19:50:00,Partly Cloudy,2012-03-02 03:50:00<br />,2.0,,-,87.0,,1025.3,4.0,,7:50 PM,16.1,SSW,13.0,200,2012-03-01 19:50:00
2012-03-01 19:53:00,Partly Cloudy,2012-03-02 03:53:00<br />,2.2,,-,86.0,,1025.7,4.4,,7:53 PM,16.1,South,9.3,190,2012-03-01 19:53:00
2012-03-01 20:07:00,Mostly Cloudy,2012-03-02 04:07:00<br />,3.0,,-,87.0,,1025.3,5.0,,8:07 PM,16.1,South,13.0,190,2012-03-01 20:07:00
2012-03-01 20:53:00,Mostly Cloudy,2012-03-02 04:53:00<br />,2.2,,-,86.0,,1026.4,4.4,,8:53 PM,16.1,SSW,14.8,200,2012-03-01 20:53:00
2012-03-01 21:53:00,Overcast,2012-03-02 05:53:00<br />,2.2,,-,86.0,,1027.3,4.4,,9:53 PM,16.1,South,11.1,190,2012-03-01 21:53:00
2012-03-01 22:53:00,Overcast,2012-03-02 06:53:00<br />,1.7,,-,86.0,,1027.2,3.9,,10:53 PM,16.1,South,14.8,190,2012-03-01 22:53:00
2012-03-01 23:53:00,Overcast,2012-03-02 07:53:00<br />,2.2,,-,93.0,,1028.0,3.3,,11:53 PM,16.1,SSW,7.4,200,2012-03-01 23:53:00
2012-03-02 00:46:00,Overcast,2012-03-02 08:46:00<br />,2.0,,-,93.0,,1027.7,3.0,,12:46 AM,16.1,South,13.0,180,2012-03-02 00:46:00
2012-03-02 00:53:00,Overcast,2012-03-02 08:53:00<br />,2.2,,-,93.0,,1028.3,3.3,,12:53 AM,16.1,South,14.8,190,2012-03-02 00:53:00
2012-03-02 01:53:00,Overcast,2012-03-02 09:53:00<br />,1.7,,31.5,86.0,,1028.6,3.9,,1:53 AM,16.1,South,16.7,190,2012-03-02 01:53:00
2012-03-02 02:53:00,Overcast,2012-03-02 10:53:00<br />,1.7,,-,86.0,,1029.3,3.9,,2:53 AM,16.1,South,20.4,190,2012-03-02 02:53:00
2012-03-02 03:53:00,Overcast,2012-03-02 11:53:00<br />,1.7,,-,86.0,,1029.3,3.9,,3:53 AM,16.1,South,20.4,190,2012-03-02 03:53:00
2012-03-02 04:43:00,Overcast,2012-03-02 12:43:00<br />,2.0,,-,87.0,,1029.3,4.0,,4:43 AM,16.1,SSW,16.7,210,2012-03-02 04:43:00
2012-03-02 04:53:00,Light Rain,2012-03-02 12:53:00<br />,1.7,Rain,25.9,86.0,0.01,1029.8,3.9,,4:53 AM,16.1,SSW,11.1,210,2012-03-02 04:53:00
2012-03-02 05:11:00,Overcast,2012-03-02 13:11:00<br />,2.0,,-,87.0,0.0,1029.3,4.0,,5:11 AM,16.1,SSW,13.0,200,2012-03-02 05:11:00
2012-03-02 05:53:00,Overcast,2012-03-02 13:53:00<br />,2.2,,-,89.0,0.0,1029.7,3.9,,5:53 AM,16.1,South,13.0,190,2012-03-02 05:53:00
2012-03-02 06:53:00,Overcast,2012-03-02 14:53:00<br />,2.2,,-,89.0,,1029.7,3.9,,6:53 AM,16.1,South,14.8,190,2012-03-02 06:53:00
2012-03-02 07:53:00,Overcast,2012-03-02 15:53:00<br />,1.7,,-,83.0,,1029.8,4.4,,7:53 AM,16.1,South,22.2,190,2012-03-02 07:53:00
2012-03-02 08:53:00,Overcast,2012-03-02 16:53:00<br />,2.2,,-,82.0,,1030.1,5.0,,8:53 AM,16.1,South,14.8,190,2012-03-02 08:53:00
2012-03-02 09:13:00,Overcast,2012-03-02 17:13:00<br />,2.0,,-,81.0,,1029.7,5.0,,9:13 AM,16.1,South,16.7,180,2012-03-02 09:13:00
2012-03-02 09:53:00,Overcast,2012-03-02 17:53:00<br />,1.7,,-,76.0,,1030.0,5.6,,9:53 AM,16.1,South,18.5,180,2012-03-02 09:53:00
2012-03-02 10:53:00,Overcast,2012-03-02 18:53:00<br />,2.2,,-,76.0,,1029.8,6.1,,10:53 AM,16.1,South,18.5,190,2012-03-02 10:53:00
2012-03-02 11:53:00,Overcast,2012-03-02 19:53:00<br />,2.2,,-,76.0,,1030.1,6.1,,11:53 AM,16.1,South,16.7,190,2012-03-02 11:53:00
2012-03-02 12:53:00,Light Rain,2012-03-02 20:53:00<br />,2.8,Rain,29.6,80.0,0.0,1029.9,6.1,,12:53 PM,16.1,SSW,20.4,200,2012-03-02 12:53:00
2012-03-02 13:53:00,Overcast,2012-03-02 21:53:00<br />,3.3,,29.6,82.0,0.01,1029.5,6.1,,1:53 PM,16.1,South,14.8,190,2012-03-02 13:53:00
2012-03-02 14:53:00,Overcast,2012-03-02 22:53:00<br />,3.3,,31.5,82.0,0.0,1029.2,6.1,,2:53 PM,16.1,SSW,16.7,210,2012-03-02 14:53:00
2012-03-02 15:53:00,Overcast,2012-03-02 23:53:00<br />,3.0,,31.5,81.0,,1028.7,6.0,,3:53 PM,16.1,South,24.1,190,2012-03-02 15:53:00
2012-03-02 16:53:00,Overcast,2012-03-03 00:53:00<br />,3.3,,-,82.0,,1028.3,6.1,,4:53 PM,16.1,South,16.7,190,2012-03-02 16:53:00
2012-03-02 17:53:00,Overcast,2012-03-03 01:53:00<br />,3.3,,-,82.0,,1028.2,6.1,,5:53 PM,16.1,South,13.0,190,2012-03-02 17:53:00
2012-03-02 18:53:00,Overcast,2012-03-03 02:53:00<br />,3.9,,-,86.0,,1028.4,6.1,,6:53 PM,16.1,SSW,13.0,200,2012-03-02 18:53:00
2012-03-02 19:39:00,Overcast,2012-03-03 03:39:00<br />,4.0,,35.2,87.0,,1028.0,6.0,,7:39 PM,16.1,SSW,22.2,200,2012-03-02 19:39:00
2012-03-02 19:53:00,Overcast,2012-03-03 03:53:00<br />,3.9,,-,86.0,,1028.3,6.1,,7:53 PM,16.1,South,20.4,190,2012-03-02 19:53:00
2012-03-02 20:53:00,Overcast,2012-03-03 04:53:00<br />,4.4,,-,89.0,,1028.1,6.1,,8:53 PM,16.1,South,14.8,180,2012-03-02 20:53:00
2012-03-02 21:53:00,Overcast,2012-03-03 05:53:00<br />,4.4,,-,89.0,,1028.2,6.1,,9:53 PM,16.1,South,18.5,180,2012-03-02 21:53:00
2012-03-02 22:39:00,Overcast,2012-03-03 06:39:00<br />,4.0,,37.0,81.0,,1027.7,7.0,,10:39 PM,16.1,SSW,22.2,200,2012-03-02 22:39:00
2012-03-02 22:53:00,Overcast,2012-03-03 06:53:00<br />,4.4,,33.3,85.0,,1027.7,6.7,,10:53 PM,16.1,South,20.4,190,2012-03-02 22:53:00
2012-03-02 23:53:00,Overcast,2012-03-03 07:53:00<br />,4.4,,38.9,85.0,,1027.3,6.7,,11:53 PM,16.1,South,25.9,180,2012-03-02 23:53:00
2012-03-03 00:26:00,Overcast,2012-03-03 08:26:00<br />,4.0,,33.3,81.0,,1027.0,7.0,,12:26 AM,16.1,South,20.4,190,2012-03-03 00:26:00
2012-03-03 00:53:00,Overcast,2012-03-03 08:53:00<br />,4.4,,31.5,85.0,,1027.2,6.7,,12:53 AM,16.1,SSW,16.7,200,2012-03-03 00:53:00
2012-03-03 01:53:00,Overcast,2012-03-03 09:53:00<br />,5.0,,31.5,89.0,,1027.5,6.7,,1:53 AM,16.1,South,20.4,190,2012-03-03 01:53:00
2012-03-03 02:53:00,Overcast,2012-03-03 10:53:00<br />,5.0,,-,86.0,,1027.3,7.2,,2:53 AM,16.1,South,22.2,190,2012-03-03 02:53:00
2012-03-03 03:50:00,Overcast,2012-03-03 11:50:00<br />,6.0,,-,93.0,,1027.0,7.0,,3:50 AM,16.1,South,18.5,190,2012-03-03 03:50:00
2012-03-03 03:53:00,Overcast,2012-03-03 11:53:00<br />,5.6,,-,90.0,,1027.3,7.2,,3:53 AM,16.1,South,16.7,190,2012-03-03 03:53:00
2012-03-03 04:14:00,Overcast,2012-03-03 12:14:00<br />,6.0,,-,93.0,,1027.3,7.0,,4:14 AM,16.1,South,20.4,190,2012-03-03 04:14:00
2012-03-03 04:53:00,Overcast,2012-03-03 12:53:00<br />,5.6,,-,90.0,,1027.5,7.2,,4:53 AM,16.1,South,20.4,190,2012-03-03 04:53:00
2012-03-03 05:09:00,Overcast,2012-03-03 13:09:00<br />,6.0,,37.0,93.0,,1027.3,7.0,,5:09 AM,16.1,SSW,22.2,200,2012-03-03 05:09:00
2012-03-03 05:53:00,Overcast,2012-03-03 13:53:00<br />,6.1,,38.9,93.0,,1027.6,7.2,,5:53 AM,16.1,South,24.1,180,2012-03-03 05:53:00
2012-03-03 06:53:00,Overcast,2012-03-03 14:53:00<br />,6.1,,42.6,93.0,,1027.5,7.2,,6:53 AM,16.1,South,27.8,190,2012-03-03 06:53:00
2012-03-03 07:53:00,Overcast,2012-03-03 15:53:00<br />,6.1,,44.4,89.0,,1027.4,7.8,,7:53 AM,16.1,South,29.6,190,2012-03-03 07:53:00
2012-03-03 08:53:00,Mostly Cloudy,2012-03-03 16:53:00<br />,6.1,,46.3,83.0,,1027.8,8.9,,8:53 AM,16.1,SSW,27.8,200,2012-03-03 08:53:00
2012-03-03 09:12:00,Scattered Clouds,2012-03-03 17:12:00<br />,6.0,,42.6,82.0,,1027.7,9.0,,9:12 AM,16.1,SSW,25.9,210,2012-03-03 09:12:00
2012-03-03 09:53:00,Mostly Cloudy,2012-03-03 17:53:00<br />,6.1,,-,80.0,,1028.1,9.4,,9:53 AM,16.1,South,22.2,190,2012-03-03 09:53:00
2012-03-03 10:53:00,Overcast,2012-03-03 18:53:00<br />,6.1,,-,74.0,,1028.7,10.6,,10:53 AM,16.1,SSW,16.7,200,2012-03-03 10:53:00
2012-03-03 11:42:00,Overcast,2012-03-03 19:42:00<br />,6.0,,42.6,71.0,,1028.7,11.0,,11:42 AM,16.1,SW,24.1,230,2012-03-03 11:42:00
2012-03-03 11:53:00,Overcast,2012-03-03 19:53:00<br />,6.1,,35.2,71.0,,1029.0,11.1,,11:53 AM,16.1,SW,20.4,220,2012-03-03 11:53:00
2012-03-03 12:53:00,Overcast,2012-03-03 20:53:00<br />,6.1,,29.6,71.0,,1028.7,11.1,,12:53 PM,16.1,SSW,13.0,200,2012-03-03 12:53:00
2012-03-03 13:53:00,Overcast,2012-03-03 21:53:00<br />,6.1,,-,71.0,,1028.7,11.1,,1:53 PM,16.1,SSW,16.7,210,2012-03-03 13:53:00
2012-03-03 14:53:00,Overcast,2012-03-03 22:53:00<br />,5.6,,42.6,71.0,,1028.5,10.6,,2:53 PM,16.1,SW,24.1,230,2012-03-03 14:53:00
2012-03-03 15:53:00,Overcast,2012-03-03 23:53:00<br />,5.0,,29.6,71.0,,1028.8,10.0,,3:53 PM,16.1,SW,16.7,220,2012-03-03 15:53:00
2012-03-03 16:53:00,Overcast,2012-03-04 00:53:00<br />,5.0,,25.9,74.0,,1028.9,9.4,,4:53 PM,16.1,SW,16.7,220,2012-03-03 16:53:00
2012-03-03 17:53:00,Overcast,2012-03-04 01:53:00<br />,5.0,,31.5,74.0,,1028.6,9.4,,5:53 PM,16.1,SW,16.7,230,2012-03-03 17:53:00
2012-03-03 18:53:00,Overcast,2012-03-04 02:53:00<br />,5.6,,33.3,80.0,,1028.8,8.9,,6:53 PM,16.1,SW,18.5,220,2012-03-03 18:53:00
2012-03-03 19:53:00,Overcast,2012-03-04 03:53:00<br />,5.6,,-,83.0,,1029.0,8.3,,7:53 PM,16.1,SSW,13.0,210,2012-03-03 19:53:00
2012-03-03 20:53:00,Overcast,2012-03-04 04:53:00<br />,5.6,,-,83.0,,1028.8,8.3,,8:53 PM,16.1,SSW,14.8,210,2012-03-03 20:53:00
2012-03-03 21:53:00,Overcast,2012-03-04 05:53:00<br />,5.0,,-,80.0,,1028.8,8.3,,9:53 PM,16.1,SSW,16.7,200,2012-03-03 21:53:00
2012-03-03 22:53:00,Overcast,2012-03-04 06:53:00<br />,5.0,,-,80.0,,1028.5,8.3,,10:53 PM,16.1,SSW,18.5,200,2012-03-03 22:53:00
2012-03-03 23:53:00,Overcast,2012-03-04 07:53:00<br />,5.0,,-,80.0,,1028.2,8.3,,11:53 PM,16.1,South,11.1,190,2012-03-03 23:53:00
2012-03-04 00:53:00,Overcast,2012-03-04 08:53:00<br />,5.0,,-,83.0,,1027.9,7.8,,12:53 AM,16.1,South,16.7,180,2012-03-04 00:53:00
2012-03-04 01:53:00,Overcast,2012-03-04 09:53:00<br />,5.0,,-,83.0,,1027.8,7.8,,1:53 AM,16.1,South,14.8,190,2012-03-04 01:53:00
2012-03-04 02:31:00,Scattered Clouds,2012-03-04 10:31:00<br />,5.0,,-,87.0,,1027.0,7.0,,2:31 AM,16.1,South,14.8,180,2012-03-04 02:31:00
2012-03-04 02:53:00,Partly Cloudy,2012-03-04 10:53:00<br />,5.0,,-,86.0,,1027.1,7.2,,2:53 AM,16.1,South,20.4,190,2012-03-04 02:53:00
2012-03-04 03:53:00,Overcast,2012-03-04 11:53:00<br />,5.0,,-,83.0,,1026.6,7.8,,3:53 AM,16.1,SW,9.3,220,2012-03-04 03:53:00
2012-03-04 04:10:00,Overcast,2012-03-04 12:10:00<br />,5.0,,-,81.0,,1026.3,8.0,,4:10 AM,16.1,SW,13.0,220,2012-03-04 04:10:00
2012-03-04 04:53:00,Overcast,2012-03-04 12:53:00<br />,5.0,,-,86.0,,1026.2,7.2,,4:53 AM,16.1,SSW,11.1,200,2012-03-04 04:53:00
2012-03-04 05:53:00,Overcast,2012-03-04 13:53:00<br />,5.6,,-,90.0,,1025.7,7.2,,5:53 AM,16.1,SSW,13.0,210,2012-03-04 05:53:00
2012-03-04 06:53:00,Overcast,2012-03-04 14:53:00<br />,5.6,,-,93.0,,1025.6,6.7,,6:53 AM,12.9,South,9.3,190,2012-03-04 06:53:00
2012-03-04 07:14:00,Overcast,2012-03-04 15:14:00<br />,6.0,,-,93.0,,1025.3,7.0,,7:14 AM,9.7,SSW,16.7,200,2012-03-04 07:14:00
2012-03-04 07:34:00,Overcast,2012-03-04 15:34:00<br />,6.0,,-,93.0,,1025.3,7.0,,7:34 AM,16.1,South,18.5,190,2012-03-04 07:34:00
2012-03-04 07:53:00,Overcast,2012-03-04 15:53:00<br />,5.6,,-,93.0,,1025.5,6.7,,7:53 AM,8.0,SSW,14.8,200,2012-03-04 07:53:00
2012-03-04 08:24:00,Overcast,2012-03-04 16:24:00<br />,6.0,,-,93.0,,1025.3,7.0,,8:24 AM,11.3,SSW,14.8,200,2012-03-04 08:24:00
2012-03-04 08:44:00,Overcast,2012-03-04 16:44:00<br />,6.0,,-,93.0,,1025.3,7.0,,8:44 AM,9.7,South,20.4,180,2012-03-04 08:44:00
2012-03-04 08:53:00,Overcast,2012-03-04 16:53:00<br />,6.1,,-,96.0,,1025.5,6.7,,8:53 AM,16.1,South,16.7,180,2012-03-04 08:53:00
2012-03-04 09:53:00,Overcast,2012-03-04 17:53:00<br />,4.4,,31.5,79.0,,1025.6,7.8,,9:53 AM,16.1,South,22.2,190,2012-03-04 09:53:00
2012-03-04 10:53:00,Overcast,2012-03-04 18:53:00<br />,3.9,,35.2,74.0,,1025.0,8.3,,10:53 AM,16.1,South,20.4,180,2012-03-04 10:53:00
2012-03-04 11:53:00,Overcast,2012-03-04 19:53:00<br />,3.9,,-,71.0,,1024.6,8.9,,11:53 AM,16.1,South,22.2,190,2012-03-04 11:53:00
2012-03-04 12:53:00,Overcast,2012-03-04 20:53:00<br />,3.9,,-,69.0,,1023.5,9.4,,12:53 PM,16.1,South,20.4,190,2012-03-04 12:53:00
