timestamp,Conditions,Conditions<br />,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,Time,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-01-08 22:45:00,Clear,,2012-01-09 03:45:00<br />,-3.0,,-,86.0,,1028.0,-1.0,,,10:45 PM,16.1,Calm,Calm,0.0,2012-01-08 22:45:00
2012-01-08 23:06:00,Clear,,2012-01-09 04:06:00<br />,-4.0,,-,86.0,,1028.0,-2.0,,,11:06 PM,16.1,Calm,Calm,0.0,2012-01-08 23:06:00
2012-01-08 23:24:00,Clear,,2012-01-09 04:24:00<br />,-5.0,,-,80.0,,1028.0,-2.0,,,11:24 PM,16.1,Calm,Calm,0.0,2012-01-08 23:24:00
2012-01-08 23:45:00,Clear,,2012-01-09 04:45:00<br />,-4.0,,-,86.0,,1027.7,-2.0,,,11:45 PM,16.1,Calm,Calm,0.0,2012-01-08 23:45:00
2012-01-09 00:03:00,Clear,,2012-01-09 05:03:00<br />,-3.0,,-,93.0,,1027.7,-2.0,,,12:03 AM,16.1,Calm,Calm,0.0,2012-01-09 00:03:00
2012-01-09 00:21:00,Clear,,2012-01-09 05:21:00<br />,-3.0,,-,93.0,,1027.3,-2.0,,,12:21 AM,16.1,Calm,Calm,0.0,2012-01-09 00:21:00
2012-01-09 00:42:00,Clear,,2012-01-09 05:42:00<br />,-4.0,,-,86.0,,1027.3,-2.0,,,12:42 AM,16.1,Calm,Calm,0.0,2012-01-09 00:42:00
2012-01-09 01:00:00,Clear,,2012-01-09 06:00:00<br />,-4.0,,-,93.0,,1027.7,-3.0,,,1:00 AM,16.1,Calm,Calm,0.0,2012-01-09 01:00:00
2012-01-09 01:21:00,Clear,,2012-01-09 06:21:00<br />,-4.0,,-,93.0,,1028.0,-3.0,,,1:21 AM,16.1,Calm,Calm,0.0,2012-01-09 01:21:00
2012-01-09 01:39:00,Scattered Clouds,,2012-01-09 06:39:00<br />,-4.0,,-,86.0,,1028.0,-2.0,,,1:39 AM,16.1,Calm,Calm,0.0,2012-01-09 01:39:00
2012-01-09 02:00:00,Scattered Clouds,,2012-01-09 07:00:00<br />,-5.0,,-,86.0,,1028.0,-3.0,,,2:00 AM,16.1,Calm,Calm,0.0,2012-01-09 02:00:00
2012-01-09 02:18:00,Clear,,2012-01-09 07:18:00<br />,-5.0,,-,86.0,,1028.0,-3.0,,,2:18 AM,16.1,Calm,Calm,0.0,2012-01-09 02:18:00
2012-01-09 02:39:00,Clear,,2012-01-09 07:39:00<br />,-5.0,,-,86.0,,1028.0,-3.0,,,2:39 AM,16.1,Calm,Calm,0.0,2012-01-09 02:39:00
2012-01-09 02:57:00,Clear,,2012-01-09 07:57:00<br />,-4.0,,-,93.0,,1028.0,-3.0,,,2:57 AM,16.1,Calm,Calm,0.0,2012-01-09 02:57:00
2012-01-09 03:15:00,Clear,,2012-01-09 08:15:00<br />,-5.0,,-,86.0,,1027.7,-3.0,,,3:15 AM,16.1,Calm,Calm,0.0,2012-01-09 03:15:00
2012-01-09 03:36:00,Clear,,2012-01-09 08:36:00<br />,-6.0,,-,86.0,,1027.3,-4.0,,,3:36 AM,16.1,Calm,Calm,0.0,2012-01-09 03:36:00
2012-01-09 03:54:00,Clear,,2012-01-09 08:54:00<br />,-5.0,,-,86.0,,1027.3,-3.0,,,3:54 AM,16.1,Calm,Calm,0.0,2012-01-09 03:54:00
2012-01-09 04:15:00,Clear,,2012-01-09 09:15:00<br />,-5.0,,-,86.0,,1027.7,-3.0,,,4:15 AM,16.1,Calm,Calm,0.0,2012-01-09 04:15:00
2012-01-09 04:33:00,Scattered Clouds,,2012-01-09 09:33:00<br />,-6.0,,-,86.0,,1027.7,-4.0,,,4:33 AM,16.1,Calm,Calm,0.0,2012-01-09 04:33:00
2012-01-09 04:54:00,Clear,,2012-01-09 09:54:00<br />,-5.0,,-,86.0,,1028.0,-3.0,,,4:54 AM,16.1,Calm,Calm,0.0,2012-01-09 04:54:00
2012-01-09 05:12:00,Scattered Clouds,,2012-01-09 10:12:00<br />,-5.0,,-,93.0,,1028.0,-4.0,,,5:12 AM,16.1,Calm,Calm,0.0,2012-01-09 05:12:00
2012-01-09 05:33:00,Mostly Cloudy,,2012-01-09 10:33:00<br />,-5.0,,-,86.0,,1027.7,-3.0,,,5:33 AM,16.1,Calm,Calm,0.0,2012-01-09 05:33:00
2012-01-09 05:51:00,Overcast,,2012-01-09 10:51:00<br />,-4.0,,-,93.0,,1028.0,-3.0,,,5:51 AM,16.1,Calm,Calm,0.0,2012-01-09 05:51:00
2012-01-09 06:12:00,Overcast,,2012-01-09 11:12:00<br />,-3.0,,-,93.0,,1027.7,-2.0,,,6:12 AM,16.1,Calm,Calm,0.0,2012-01-09 06:12:00
2012-01-09 06:30:00,Overcast,,2012-01-09 11:30:00<br />,-3.0,,-,93.0,,1027.7,-2.0,,,6:30 AM,16.1,Calm,Calm,0.0,2012-01-09 06:30:00
2012-01-09 06:48:00,Overcast,,2012-01-09 11:48:00<br />,-3.0,,-,93.0,,1027.7,-2.0,,,6:48 AM,16.1,Calm,Calm,0.0,2012-01-09 06:48:00
2012-01-09 07:09:00,Mostly Cloudy,,2012-01-09 12:09:00<br />,-3.0,,-,93.0,,1027.7,-2.0,,,7:09 AM,16.1,Calm,Calm,0.0,2012-01-09 07:09:00
2012-01-09 07:27:00,Overcast,,2012-01-09 12:27:00<br />,-3.0,,-,93.0,,1027.7,-2.0,,,7:27 AM,16.1,Calm,Calm,0.0,2012-01-09 07:27:00
2012-01-09 07:48:00,Overcast,,2012-01-09 12:48:00<br />,-3.0,,-,86.0,,1027.3,-1.0,,,7:48 AM,16.1,Calm,Calm,0.0,2012-01-09 07:48:00
2012-01-09 08:06:00,Mostly Cloudy,,2012-01-09 13:06:00<br />,-2.0,,-,93.0,,1027.7,-1.0,,,8:06 AM,16.1,Calm,Calm,0.0,2012-01-09 08:06:00
2012-01-09 08:27:00,Scattered Clouds,,2012-01-09 13:27:00<br />,-3.0,,-,86.0,,1027.7,-1.0,,,8:27 AM,16.1,Calm,Calm,0.0,2012-01-09 08:27:00
2012-01-09 08:45:00,Clear,,2012-01-09 13:45:00<br />,-2.0,,-,93.0,,1028.0,-1.0,,,8:45 AM,16.1,Calm,Calm,0.0,2012-01-09 08:45:00
2012-01-09 09:03:00,Clear,,2012-01-09 14:03:00<br />,-3.0,,-,80.0,,1027.7,0.0,,,9:03 AM,16.1,Calm,Calm,0.0,2012-01-09 09:03:00
2012-01-09 09:24:00,Clear,,2012-01-09 14:24:00<br />,-3.0,,-,75.0,,1027.7,1.0,,,9:24 AM,16.1,Calm,Calm,0.0,2012-01-09 09:24:00
2012-01-09 09:42:00,Clear,,2012-01-09 14:42:00<br />,-3.0,,-,75.0,,1027.3,1.0,,,9:42 AM,16.1,East,7.4,90.0,2012-01-09 09:42:00
2012-01-09 10:03:00,Mostly Cloudy,,2012-01-09 15:03:00<br />,-3.0,,-,70.0,,1027.3,2.0,,,10:03 AM,16.1,SE,9.3,140.0,2012-01-09 10:03:00
2012-01-09 10:21:00,Overcast,,2012-01-09 15:21:00<br />,-4.0,,-,65.0,,1027.0,2.0,,,10:21 AM,16.1,East,7.4,90.0,2012-01-09 10:21:00
2012-01-09 10:42:00,Overcast,,2012-01-09 15:42:00<br />,-5.0,,-,60.0,,1027.0,2.0,,,10:42 AM,16.1,ENE,7.4,60.0,2012-01-09 10:42:00
2012-01-09 11:00:00,Overcast,,2012-01-09 16:00:00<br />,-4.0,,-,65.0,,1026.6,2.0,,,11:00 AM,16.1,East,7.4,90.0,2012-01-09 11:00:00
2012-01-09 11:18:00,Overcast,,2012-01-09 16:18:00<br />,-4.0,,-,65.0,,1026.0,2.0,,,11:18 AM,16.1,East,9.3,90.0,2012-01-09 11:18:00
2012-01-09 11:39:00,Overcast,,2012-01-09 16:39:00<br />,-5.0,,-,60.0,,1025.6,2.0,,,11:39 AM,16.1,East,7.4,90.0,2012-01-09 11:39:00
2012-01-09 11:57:00,Overcast,,2012-01-09 16:57:00<br />,-5.0,,-,56.0,,1025.3,3.0,,,11:57 AM,16.1,East,7.4,90.0,2012-01-09 11:57:00
2012-01-09 12:18:00,Overcast,,2012-01-09 17:18:00<br />,-5.0,,-,60.0,,1024.9,2.0,,,12:18 PM,16.1,Calm,Calm,0.0,2012-01-09 12:18:00
2012-01-09 12:36:00,Mostly Cloudy,,2012-01-09 17:36:00<br />,-5.0,,-,60.0,,1024.3,2.0,,,12:36 PM,16.1,Calm,Calm,0.0,2012-01-09 12:36:00
2012-01-09 12:54:00,Overcast,,2012-01-09 17:54:00<br />,-5.0,,-,60.0,,1024.3,2.0,,,12:54 PM,16.1,Calm,Calm,0.0,2012-01-09 12:54:00
2012-01-09 13:15:00,Overcast,,2012-01-09 18:15:00<br />,-5.0,,-,56.0,,1023.9,3.0,,,1:15 PM,16.1,SSE,7.4,160.0,2012-01-09 13:15:00
2012-01-09 13:33:00,Mostly Cloudy,,2012-01-09 18:33:00<br />,-5.0,,-,56.0,,1023.9,3.0,,,1:33 PM,16.1,South,7.4,190.0,2012-01-09 13:33:00
2012-01-09 13:54:00,Mostly Cloudy,,2012-01-09 18:54:00<br />,-3.0,,-,70.0,,1023.2,2.0,,,1:54 PM,11.3,South,9.3,190.0,2012-01-09 13:54:00
2012-01-09 14:51:00,Mostly Cloudy,,2012-01-09 19:51:00<br />,-2.0,,-,75.0,,1022.6,2.0,,,2:51 PM,16.1,South,11.1,170.0,2012-01-09 14:51:00
2012-01-09 15:09:00,Overcast,,2012-01-09 20:09:00<br />,-2.0,,-,75.0,,1022.6,2.0,,,3:09 PM,16.1,South,9.3,170.0,2012-01-09 15:09:00
2012-01-09 15:30:00,Overcast,,2012-01-09 20:30:00<br />,-2.0,,-,81.0,,1022.2,1.0,,,3:30 PM,16.1,Calm,Calm,0.0,2012-01-09 15:30:00
2012-01-09 15:48:00,Overcast,,2012-01-09 20:48:00<br />,-1.0,,-,87.0,,1022.2,1.0,,,3:48 PM,16.1,South,7.4,170.0,2012-01-09 15:48:00
2012-01-09 16:09:00,Overcast,,2012-01-09 21:09:00<br />,-1.0,,-,93.0,,1022.2,0.0,,,4:09 PM,4.0,SSE,9.3,160.0,2012-01-09 16:09:00
2012-01-09 16:27:00,Overcast,,2012-01-09 21:27:00<br />,0.0,,-,100.0,,1021.9,0.0,,,4:27 PM,1.6,Calm,Calm,0.0,2012-01-09 16:27:00
2012-01-09 16:48:00,Overcast,,2012-01-09 21:48:00<br />,0.0,,-,100.0,,1021.9,0.0,,,4:48 PM,1.6,Calm,Calm,0.0,2012-01-09 16:48:00
2012-01-09 17:06:00,Overcast,,2012-01-09 22:06:00<br />,0.0,,-,100.0,,1021.6,0.0,,,5:06 PM,2.0,Calm,Calm,0.0,2012-01-09 17:06:00
2012-01-09 17:24:00,Overcast,,2012-01-09 22:24:00<br />,0.0,,-,100.0,,1021.2,0.0,,,5:24 PM,2.8,Calm,Calm,0.0,2012-01-09 17:24:00
2012-01-09 17:45:00,Overcast,,2012-01-09 22:45:00<br />,0.0,,-,100.0,,1021.2,0.0,,,5:45 PM,2.8,Calm,Calm,0.0,2012-01-09 17:45:00
2012-01-09 18:03:00,Overcast,,2012-01-09 23:03:00<br />,0.0,,-,100.0,,1021.2,0.0,,,6:03 PM,2.4,Calm,Calm,0.0,2012-01-09 18:03:00
2012-01-09 18:24:00,Overcast,,2012-01-09 23:24:00<br />,0.0,,-,100.0,,1021.2,0.0,,,6:24 PM,4.8,Calm,Calm,0.0,2012-01-09 18:24:00
2012-01-09 18:42:00,Overcast,,2012-01-09 23:42:00<br />,0.0,,-,100.0,,1021.2,0.0,,,6:42 PM,6.4,Calm,Calm,0.0,2012-01-09 18:42:00
2012-01-09 19:03:00,Overcast,,2012-01-10 00:03:00<br />,0.0,,-,100.0,,1020.5,0.0,,,7:03 PM,6.4,Calm,Calm,0.0,2012-01-09 19:03:00
2012-01-09 19:21:00,Overcast,,2012-01-10 00:21:00<br />,0.0,,-,100.0,,1020.5,0.0,,,7:21 PM,6.4,Calm,Calm,0.0,2012-01-09 19:21:00
2012-01-09 19:39:00,Overcast,,2012-01-10 00:39:00<br />,0.0,,-,100.0,,1020.5,0.0,,,7:39 PM,4.8,Calm,Calm,0.0,2012-01-09 19:39:00
2012-01-09 20:00:00,Overcast,,2012-01-10 01:00:00<br />,0.0,,-,100.0,,1019.9,0.0,,,8:00 PM,6.4,Calm,Calm,0.0,2012-01-09 20:00:00
2012-01-09 20:18:00,Overcast,,2012-01-10 01:18:00<br />,0.0,,-,100.0,,1019.9,0.0,,,8:18 PM,8.0,Calm,Calm,0.0,2012-01-09 20:18:00
2012-01-09 20:39:00,Overcast,,2012-01-10 01:39:00<br />,0.0,,-,100.0,,1019.9,0.0,,,8:39 PM,6.4,Calm,Calm,0.0,2012-01-09 20:39:00
2012-01-09 20:57:00,Overcast,,2012-01-10 01:57:00<br />,0.0,,-,100.0,,1019.9,0.0,,,8:57 PM,6.4,Calm,Calm,0.0,2012-01-09 20:57:00
2012-01-09 21:18:00,Overcast,,2012-01-10 02:18:00<br />,0.0,,-,100.0,,1019.5,0.0,,,9:18 PM,6.4,Calm,Calm,0.0,2012-01-09 21:18:00
2012-01-09 21:36:00,Overcast,,2012-01-10 02:36:00<br />,0.0,,-,100.0,,1019.5,0.0,,,9:36 PM,4.8,Calm,Calm,0.0,2012-01-09 21:36:00
2012-01-09 21:54:00,Overcast,,2012-01-10 02:54:00<br />,0.0,,-,100.0,,1019.5,0.0,,,9:54 PM,4.8,Calm,Calm,0.0,2012-01-09 21:54:00
2012-01-09 22:15:00,Overcast,,2012-01-10 03:15:00<br />,0.0,,-,100.0,,1019.2,0.0,,,10:15 PM,4.8,Calm,Calm,0.0,2012-01-09 22:15:00
2012-01-09 22:33:00,Overcast,,2012-01-10 03:33:00<br />,0.0,,-,100.0,,1018.5,0.0,,,10:33 PM,4.8,Calm,Calm,0.0,2012-01-09 22:33:00
2012-01-09 22:54:00,Overcast,,2012-01-10 03:54:00<br />,0.0,,-,100.0,,1018.2,0.0,,,10:54 PM,4.0,Calm,Calm,0.0,2012-01-09 22:54:00
2012-01-09 23:12:00,Overcast,,2012-01-10 04:12:00<br />,0.0,,-,100.0,,1018.2,0.0,,,11:12 PM,3.2,Calm,Calm,0.0,2012-01-09 23:12:00
2012-01-09 23:33:00,Overcast,,2012-01-10 04:33:00<br />,0.0,,-,100.0,,1017.8,0.0,,,11:33 PM,3.2,Calm,Calm,0.0,2012-01-09 23:33:00
2012-01-09 23:51:00,Overcast,,2012-01-10 04:51:00<br />,0.0,,-,100.0,,1017.8,0.0,,,11:51 PM,2.8,Calm,Calm,0.0,2012-01-09 23:51:00
2012-01-10 00:09:00,Overcast,,2012-01-10 05:09:00<br />,0.0,,-,100.0,,1017.8,0.0,,,12:09 AM,2.4,Calm,Calm,0.0,2012-01-10 00:09:00
2012-01-10 00:30:00,Overcast,,2012-01-10 05:30:00<br />,0.0,,-,100.0,,1017.8,0.0,,,12:30 AM,2.4,Calm,Calm,0.0,2012-01-10 00:30:00
2012-01-10 01:09:00,Overcast,,2012-01-10 06:09:00<br />,0.0,,-,100.0,,1017.2,0.0,,,1:09 AM,4.0,WSW,5.6,240.0,2012-01-10 01:09:00
2012-01-10 01:27:00,Overcast,,2012-01-10 06:27:00<br />,0.0,,-,100.0,,1016.8,0.0,,,1:27 AM,4.8,West,9.3,260.0,2012-01-10 01:27:00
2012-01-10 01:48:00,Overcast,,2012-01-10 06:48:00<br />,0.0,,-,100.0,,1016.8,0.0,,,1:48 AM,4.8,West,13.0,280.0,2012-01-10 01:48:00
2012-01-10 02:06:00,Overcast,,2012-01-10 07:06:00<br />,0.0,,-,100.0,,1017.2,0.0,,,2:06 AM,4.8,West,11.1,280.0,2012-01-10 02:06:00
2012-01-10 02:24:00,Overcast,,2012-01-10 07:24:00<br />,0.0,,-,100.0,,1017.2,0.0,,,2:24 AM,6.4,West,9.3,260.0,2012-01-10 02:24:00
2012-01-10 02:45:00,Overcast,,2012-01-10 07:45:00<br />,0.0,,-,100.0,,1017.2,0.0,,,2:45 AM,6.4,West,13.0,260.0,2012-01-10 02:45:00
2012-01-10 03:03:00,Overcast,,2012-01-10 08:03:00<br />,0.0,,-,100.0,,1016.8,0.0,,,3:03 AM,4.8,WSW,13.0,250.0,2012-01-10 03:03:00
2012-01-10 03:24:00,Overcast,,2012-01-10 08:24:00<br />,0.0,,-,100.0,,1016.8,0.0,,,3:24 AM,4.8,West,7.4,260.0,2012-01-10 03:24:00
2012-01-10 03:42:00,Overcast,,2012-01-10 08:42:00<br />,0.0,,-,100.0,,1016.8,0.0,,,3:42 AM,4.0,SW,11.1,230.0,2012-01-10 03:42:00
2012-01-10 04:03:00,Overcast,,2012-01-10 09:03:00<br />,0.0,,-,100.0,,1016.8,0.0,,,4:03 AM,4.8,West,13.0,260.0,2012-01-10 04:03:00
2012-01-10 04:21:00,Overcast,,2012-01-10 09:21:00<br />,0.0,,-,100.0,,1016.5,0.0,,,4:21 AM,4.0,West,5.6,260.0,2012-01-10 04:21:00
2012-01-10 04:42:00,Overcast,,2012-01-10 09:42:00<br />,0.0,,-,100.0,,1016.5,0.0,,,4:42 AM,4.0,WSW,13.0,250.0,2012-01-10 04:42:00
2012-01-10 05:00:00,Overcast,,2012-01-10 10:00:00<br />,0.0,,-,100.0,,1016.5,0.0,,,5:00 AM,3.2,Calm,Calm,0.0,2012-01-10 05:00:00
2012-01-10 05:18:00,Overcast,,2012-01-10 10:18:00<br />,0.0,,-,100.0,,1016.1,0.0,,,5:18 AM,4.0,SW,7.4,230.0,2012-01-10 05:18:00
2012-01-10 05:39:00,Overcast,,2012-01-10 10:39:00<br />,0.0,,-,100.0,,1016.5,0.0,,,5:39 AM,4.0,WSW,5.6,240.0,2012-01-10 05:39:00
2012-01-10 05:57:00,Overcast,,2012-01-10 10:57:00<br />,0.0,,-,100.0,,1016.5,0.0,,,5:57 AM,4.0,WSW,7.4,240.0,2012-01-10 05:57:00
2012-01-10 06:18:00,Overcast,,2012-01-10 11:18:00<br />,0.0,,-,100.0,,1016.5,0.0,,,6:18 AM,4.0,WSW,11.1,240.0,2012-01-10 06:18:00
2012-01-10 06:36:00,Overcast,,2012-01-10 11:36:00<br />,0.0,,-,100.0,,1016.8,0.0,,,6:36 AM,4.0,SW,13.0,230.0,2012-01-10 06:36:00
2012-01-10 06:57:00,Overcast,,2012-01-10 11:57:00<br />,0.0,,-,100.0,,1016.8,0.0,,,6:57 AM,4.0,WSW,13.0,240.0,2012-01-10 06:57:00
2012-01-10 07:15:00,Overcast,,2012-01-10 12:15:00<br />,0.0,,-,100.0,,1016.8,0.0,,,7:15 AM,4.0,WSW,5.6,250.0,2012-01-10 07:15:00
2012-01-10 07:33:00,Overcast,,2012-01-10 12:33:00<br />,0.0,,-,100.0,,1016.8,0.0,,,7:33 AM,2.0,WSW,11.1,240.0,2012-01-10 07:33:00
2012-01-10 07:54:00,Overcast,,2012-01-10 12:54:00<br />,0.0,,-,100.0,,1017.2,0.0,,,7:54 AM,3.2,SW,5.6,230.0,2012-01-10 07:54:00
2012-01-10 08:12:00,Overcast,,2012-01-10 13:12:00<br />,0.0,,-,100.0,,1017.5,0.0,,,8:12 AM,4.0,WSW,11.1,240.0,2012-01-10 08:12:00
2012-01-10 08:33:00,Mostly Cloudy,,2012-01-10 13:33:00<br />,0.0,,-,100.0,,1017.5,0.0,,,8:33 AM,4.8,SW,7.4,230.0,2012-01-10 08:33:00
2012-01-10 08:51:00,Clear,,2012-01-10 13:51:00<br />,0.0,,-,100.0,,1017.5,0.0,,,8:51 AM,6.4,WSW,7.4,240.0,2012-01-10 08:51:00
2012-01-10 09:12:00,Clear,,2012-01-10 14:12:00<br />,0.0,,-,93.0,,1017.8,1.0,,,9:12 AM,11.3,WSW,7.4,240.0,2012-01-10 09:12:00
2012-01-10 09:30:00,Clear,,2012-01-10 14:30:00<br />,0.0,,-,87.0,,1017.8,2.0,,,9:30 AM,11.3,WSW,9.3,240.0,2012-01-10 09:30:00
2012-01-10 09:48:00,Clear,,2012-01-10 14:48:00<br />,0.0,,-,81.0,,1017.8,3.0,,,9:48 AM,16.1,WSW,11.1,240.0,2012-01-10 09:48:00
2012-01-10 10:09:00,Clear,,2012-01-10 15:09:00<br />,0.0,,-,75.0,,1017.8,4.0,,,10:09 AM,16.1,WSW,5.6,240.0,2012-01-10 10:09:00
2012-01-10 10:27:00,Clear,,2012-01-10 15:27:00<br />,0.0,,-,70.0,,1017.8,5.0,,,10:27 AM,16.1,WSW,13.0,250.0,2012-01-10 10:27:00
2012-01-10 10:48:00,Clear,,2012-01-10 15:48:00<br />,1.0,,-,70.0,,1017.8,6.0,,,10:48 AM,16.1,WSW,11.1,250.0,2012-01-10 10:48:00
2012-01-10 11:06:00,Clear,,2012-01-10 16:06:00<br />,0.0,,-,61.0,,1017.5,7.0,,,11:06 AM,16.1,West,11.1,260.0,2012-01-10 11:06:00
2012-01-10 11:27:00,Clear,,2012-01-10 16:27:00<br />,0.0,,-,57.0,,1017.2,8.0,,,11:27 AM,16.1,West,14.8,270.0,2012-01-10 11:27:00
2012-01-10 11:45:00,Clear,,2012-01-10 16:45:00<br />,0.0,,-,50.0,,1016.8,10.0,,,11:45 AM,16.1,West,18.5,280.0,2012-01-10 11:45:00
2012-01-10 12:03:00,Clear,,2012-01-10 17:03:00<br />,0.0,,33.3,50.0,,1016.5,10.0,,,12:03 PM,16.1,West,20.4,270.0,2012-01-10 12:03:00
2012-01-10 12:24:00,Clear,,2012-01-10 17:24:00<br />,0.0,,27.8,50.0,,1016.5,10.0,,,12:24 PM,16.1,West,16.7,260.0,2012-01-10 12:24:00
2012-01-10 12:42:00,Clear,,2012-01-10 17:42:00<br />,-1.0,,42.6,44.0,,1016.1,11.0,,,12:42 PM,16.1,West,24.1,260.0,2012-01-10 12:42:00
2012-01-10 13:03:00,Clear,,2012-01-10 18:03:00<br />,-1.0,,35.2,44.0,,1016.1,11.0,,,1:03 PM,16.1,WSW,24.1,240.0,2012-01-10 13:03:00
2012-01-10 13:21:00,Clear,,2012-01-10 18:21:00<br />,-1.0,,35.2,44.0,,1015.8,11.0,,,1:21 PM,16.1,West,27.8,280.0,2012-01-10 13:21:00
2012-01-10 13:39:00,Clear,,2012-01-10 18:39:00<br />,-1.0,,29.6,44.0,,1015.8,11.0,,,1:39 PM,16.1,West,24.1,280.0,2012-01-10 13:39:00
2012-01-10 14:00:00,Clear,,2012-01-10 19:00:00<br />,-2.0,,29.6,41.0,,1015.8,11.0,,,2:00 PM,16.1,WNW,22.2,290.0,2012-01-10 14:00:00
2012-01-10 14:18:00,Clear,,2012-01-10 19:18:00<br />,-2.0,,-,38.0,,1015.5,12.0,,,2:18 PM,16.1,WNW,16.7,290.0,2012-01-10 14:18:00
2012-01-10 14:39:00,Clear,,2012-01-10 19:39:00<br />,-2.0,,-,38.0,,1015.5,12.0,,,2:39 PM,16.1,WSW,16.7,250.0,2012-01-10 14:39:00
2012-01-10 14:57:00,Clear,,2012-01-10 19:57:00<br />,-2.0,,-,38.0,,1015.5,12.0,,,2:57 PM,16.1,West,13.0,270.0,2012-01-10 14:57:00
2012-01-10 15:36:00,Clear,,2012-01-10 20:36:00<br />,-2.0,,-,41.0,,1015.8,11.0,,,3:36 PM,16.1,West,18.5,260.0,2012-01-10 15:36:00
2012-01-10 15:54:00,Clear,,2012-01-10 20:54:00<br />,-1.0,,-,47.0,,1015.8,10.0,,,3:54 PM,16.1,West,18.5,280.0,2012-01-10 15:54:00
2012-01-10 16:15:00,Clear,,2012-01-10 21:15:00<br />,-1.0,,-,47.0,,1015.8,10.0,,,4:15 PM,16.1,West,11.1,270.0,2012-01-10 16:15:00
2012-01-10 16:33:00,Clear,,2012-01-10 21:33:00<br />,-1.0,,-,50.0,,1015.8,9.0,,,4:33 PM,16.1,West,13.0,270.0,2012-01-10 16:33:00
2012-01-10 16:54:00,Clear,,2012-01-10 21:54:00<br />,-1.0,,-,53.0,,1015.8,8.0,,,4:54 PM,16.1,West,5.6,260.0,2012-01-10 16:54:00
2012-01-10 17:12:00,Clear,,2012-01-10 22:12:00<br />,-1.0,,-,57.0,,1016.1,7.0,,,5:12 PM,16.1,SW,5.6,220.0,2012-01-10 17:12:00
2012-01-10 17:33:00,Clear,,2012-01-10 22:33:00<br />,-1.0,,-,65.0,,1016.1,5.0,,,5:33 PM,16.1,Calm,Calm,0.0,2012-01-10 17:33:00
2012-01-10 17:51:00,Clear,,2012-01-10 22:51:00<br />,-2.0,,-,65.0,,1016.5,4.0,,,5:51 PM,16.1,Calm,Calm,0.0,2012-01-10 17:51:00
2012-01-10 18:09:00,Clear,,2012-01-10 23:09:00<br />,-1.0,,-,75.0,,1016.5,3.0,,,6:09 PM,16.1,Calm,Calm,0.0,2012-01-10 18:09:00
2012-01-10 18:30:00,Clear,,2012-01-10 23:30:00<br />,-1.0,,-,81.0,,1016.5,2.0,,,6:30 PM,16.1,Calm,Calm,0.0,2012-01-10 18:30:00
2012-01-10 18:48:00,Clear,,2012-01-10 23:48:00<br />,-2.0,,-,81.0,,1016.5,1.0,,,6:48 PM,16.1,Calm,Calm,0.0,2012-01-10 18:48:00
2012-01-10 19:09:00,Clear,,2012-01-11 00:09:00<br />,-2.0,,-,81.0,,1016.5,1.0,,,7:09 PM,16.1,Calm,Calm,0.0,2012-01-10 19:09:00
2012-01-10 19:27:00,Clear,,2012-01-11 00:27:00<br />,-2.0,,-,87.0,,1016.8,0.0,,,7:27 PM,16.1,Calm,Calm,0.0,2012-01-10 19:27:00
2012-01-10 19:48:00,Clear,,2012-01-11 00:48:00<br />,-2.0,,-,87.0,,1016.5,0.0,,,7:48 PM,16.1,Calm,Calm,0.0,2012-01-10 19:48:00
2012-01-10 20:06:00,Clear,,2012-01-11 01:06:00<br />,-2.0,,-,87.0,,1016.8,0.0,,,8:06 PM,16.1,Calm,Calm,0.0,2012-01-10 20:06:00
2012-01-10 20:24:00,Clear,,2012-01-11 01:24:00<br />,-2.0,,-,87.0,,1016.8,0.0,,,8:24 PM,16.1,Calm,Calm,0.0,2012-01-10 20:24:00
2012-01-10 20:45:00,Clear,,2012-01-11 01:45:00<br />,-2.0,,-,87.0,,1017.2,0.0,,,8:45 PM,16.1,Calm,Calm,0.0,2012-01-10 20:45:00
2012-01-10 21:03:00,Clear,,2012-01-11 02:03:00<br />,-2.0,,-,93.0,,1017.5,-1.0,,,9:03 PM,16.1,Calm,Calm,0.0,2012-01-10 21:03:00
2012-01-10 21:24:00,Clear,,2012-01-11 02:24:00<br />,-2.0,,-,93.0,,1017.5,-1.0,,,9:24 PM,16.1,Calm,Calm,0.0,2012-01-10 21:24:00
2012-01-10 21:42:00,Clear,,2012-01-11 02:42:00<br />,-2.0,,-,93.0,,1017.8,-1.0,,,9:42 PM,16.1,Calm,Calm,0.0,2012-01-10 21:42:00
2012-01-10 22:03:00,Clear,,2012-01-11 03:03:00<br />,-2.0,,-,93.0,,1017.5,-1.0,,,10:03 PM,16.1,Calm,Calm,0.0,2012-01-10 22:03:00
2012-01-10 22:21:00,Clear,,2012-01-11 03:21:00<br />,-2.0,,-,93.0,,1017.8,-1.0,,,10:21 PM,16.1,Calm,Calm,0.0,2012-01-10 22:21:00
2012-01-10 22:42:00,Clear,,2012-01-11 03:42:00<br />,-2.0,,-,93.0,,1017.8,-1.0,,,10:42 PM,16.1,Calm,Calm,0.0,2012-01-10 22:42:00
