id,nObs,nObs.gas,kw.mean,kw.mean.summer,kw.mean.winter,kw.mean.annual,kw.total,max.97.,min.3.,kw.var,kw.var.summer,kw.var.winter,max.hr.kw,min.hr.kw,max.hr.tout,min.hr.tout,max.hr.date,min.hr.date,max.day.kw,min.day.kw,max.day.tout,min.day.tout,max.day.date,min.day.date,max.day.pct,min.day.pct,t90kw,t90t,t10kw,t10t,maxHOD,kw90,daily.kw.var,daily.kw.min.var,daily.kw.max.var,kw.tout.cor,max.MA,kw.total.Jan,kw.total.Feb,kw.total.Mar,kw.total.Apr,kw.total.May,kw.total.Jun,kw.total.Jul,kw.total.Aug,kw.total.Sep,kw.total.Oct,kw.total.Nov,kw.total.Dec,HOD.mean.1,HOD.mean.2,HOD.mean.3,HOD.mean.4,HOD.mean.5,HOD.mean.6,HOD.mean.7,HOD.mean.8,HOD.mean.9,HOD.mean.10,HOD.mean.11,HOD.mean.12,HOD.mean.13,HOD.mean.14,HOD.mean.15,HOD.mean.16,HOD.mean.17,HOD.mean.18,HOD.mean.19,HOD.mean.20,HOD.mean.21,HOD.mean.22,HOD.mean.23,HOD.mean.24,nv2dv,date.first,date.last,max,min,mean,range,dur,mn2mx,n2d,Aug_max,Aug_min,Aug_mean,Aug_range,Aug_dur,Aug_mn2mx,Aug_n2d,Jan_max,Jan_min,Jan_mean,Jan_range,Jan_dur,Jan_mn2mx,Jan_n2d
UnivDorm_Ciaran,8760.0,0.0,127.647107596,113.966219417,137.520578782,127.647107596,1118188.66254,201.742243653,74.5885054016,0.0936012443246,0.0778194929735,0.0907325059897,241.924987793,52.25,-8.3,6.1,1423447200.0,1420412400.0,4143.60002899,1511.5,21.6993055556,6.57083333333,1431327600.0,1420358400.0,0.893150684932,0.405479452055,10.0,13.0,10.0,1.0,19.0,18.0,0.0591248154438,0.0121171122594,0.1444093006,-0.2173736384,6.0,85315.2178241,111924.151767,109952.158056,105050.425034,96564.6292139,66648.6008374,62570.3185789,78644.0669055,106130.375008,99530.8305654,99436.7997742,83351.7339263,113.890267048,110.266349399,106.050075529,101.810566211,98.546856271,101.529609334,108.638746799,122.703753383,137.30567336,139.349175867,127.599883125,127.300308345,130.213760416,137.734109455,142.861020379,143.487048284,145.160093471,144.224294778,151.78131497,150.586760634,140.467547678,132.612897402,130.861862955,118.548607211,0.132527157001,1420099200.0,1451548800.0,165.864930446,96.8362254644,127.647107596,69.0287049816,9.36164383562,0.618503491585,0.767678599761,139.47679816,90.0428391389,109.227870702,49.4339590208,7.0,0.681868482391,0.854564573209,152.653077282,87.6380812836,118.493358089,65.0149959982,10.1612903226,0.618178447679,0.771108204122
UnivClass_Pandora,8760.0,0.0,55.106703237,55.4921881808,54.8284994804,55.106703237,482734.720356,86.7288333333,25.3416666667,0.0899282359434,0.0642730533245,0.108398993279,99.375,19.3916666667,20.85,3.9,1429560000.0,1451293200.0,1974.91666667,546.733333334,14.8583333333,11.3366666667,1431586800.0,1451203200.0,0.520547945205,0.419178082192,12.0,13.0,10.0,12.0,12.0,11.0,0.0425152199646,0.0295050232194,0.0790747311826,0.0655111093213,1.0,38561.8790323,44603.1416896,45146.8254125,43575.6378788,44990.5403226,40197.2083333,43379.0120968,35935.5830645,35121.4666667,38002.4183623,32088.8333333,34746.9435484,43.9298161063,43.4597534247,43.0558538813,42.8068401826,43.6422305936,52.3736552511,58.559630137,59.9080251142,61.091323674,63.5281511,65.1460251142,65.5095936073,63.5130821918,64.1308584475,63.6915837724,62.2853226705,60.431173516,56.1853105023,53.3236689498,53.6780753425,53.5507853881,52.3401986301,50.8324589041,45.5874611872,0.626654737974,1420099200.0,1451548800.0,72.7338247717,38.7304459817,55.106703237,34.00337879,11.9753424658,0.548222199925,0.767346084177,63.8167150538,35.7221575269,49.9105320341,28.0945575269,12.935483871,0.574853928884,0.709578038439,66.4808548387,41.2402526882,53.5581653226,25.2406021505,12.5806451613,0.641211721832,0.823302846203
Office_Gustavo,8760.0,0.0,230.004304509,224.460868056,234.004992138,230.004304509,2014837.7075,396.446,150.6,0.111721718813,0.112269788641,0.11062625821,453.1,2.39999999991,31.5,16.0,1435780800.0,1447578000.0,7275.9,1142.3,19.3333333333,14.8958333333,1436857200.0,1442646000.0,0.920547945205,0.701369863014,13.0,9.0,14.0,6.0,14.0,12.0,0.0435154578469,0.00918465464322,0.168878255693,0.0510058538684,7.0,174159.483871,177010.607143,179759.032258,145381.0,144514.741935,171832.9,178044.587903,157880.322581,155933.1,170345.806452,157456.4,174997.064516,179.812876712,175.644931507,173.047945205,172.101643836,172.632054795,183.52630137,215.252876712,248.249863014,265.699178082,279.049863014,289.560273973,292.90739726,300.375363014,302.256438356,294.467123288,273.750958904,257.260547945,247.698356164,232.19260274,217.117534247,198.370136986,187.340547945,180.923835616,180.864657534,0.0824070665278,1417420800.0,1448870400.0,308.657473836,166.292591781,230.004304509,142.364882055,10.7890410959,0.59304879053,0.801336383893,281.004193548,165.639096774,219.278225806,115.365096774,10.8709677419,0.642023642789,0.743458130255,333.267741935,168.382645161,241.888172043,164.885096774,11.2903225806,0.561765690521,0.71423162453
UnivDorm_Alyssa,8760.0,0.0,107.73022774,117.326535267,100.804590704,107.73022774,943716.795,136.4461,87.7277,0.0173062818013,0.0137059442538,0.0100466135152,155.19,59.5,38.3,27.8,1435716000.0,1427511600.0,3352.37,2109.5,39.0333333333,20.825,1434610800.0,1446969600.0,0.991780821918,0.364383561644,21.0,15.0,19.0,15.0,20.0,19.0,0.0118175840066,0.0103984141235,0.0170497538548,0.673456352642,5.0,70951.7370968,71389.2107143,75691.275,78858.2975,80941.9959677,91544.0075,87010.3717742,80890.1395161,82141.7725,73360.9185484,68068.265,69677.2935484,103.272239726,102.468952055,101.830047945,101.501020548,102.450917808,104.040547945,107.561041096,107.806164384,106.123732877,105.433636986,105.897143836,107.189178082,108.397821918,109.841931507,110.359116438,111.148650685,111.839924658,113.952280822,116.540431507,119.167767123,114.780143836,106.183143836,104.06959589,103.670034247,0.478886138669,1420099200.0,1451548800.0,123.087994863,97.4212249315,107.73022774,25.6667699315,8.69589041096,0.795310185918,0.905947267065,125.911216129,101.600116129,112.347415995,24.3111,10.0,0.808920984798,0.957071346215,112.956773387,91.0057556452,98.5440793011,21.9510177419,6.74193548387,0.808742317286,0.944689786677
UnivClass_Axel,8760.0,0.0,23.5207956621,25.4577553105,22.1228955385,23.5207956621,206042.17,31.8623,17.35,0.0289132006617,0.0311443202346,0.01888060713,35.46,13.34,42.8,28.3,1435096800.0,1430542800.0,733.93,394.63,35.6291666667,24.8916666667,1437548400.0,1426316400.0,0.87397260274,0.506849315068,16.0,15.0,20.0,15.0,21.0,14.0,0.0188988232836,0.00885485026328,0.0336953646815,0.477522282005,1.0,15872.3395161,15353.6464286,14903.1822581,14616.8825,15718.6016129,18806.6575,19824.3701613,19437.4475806,17861.12,17040.9870968,16731.5625,16908.7596774,21.2112123288,21.1993630137,21.159890411,21.0403219178,20.9078972603,20.7078013699,22.8937260274,23.8018767123,23.8735890411,24.2191232877,24.5512534247,24.8212123288,24.8849589041,25.0069520548,25.0961369863,25.1655410959,25.0031986301,24.6887534247,24.7486986301,25.1128287671,25.3380068493,25.2472739726,22.5166917808,21.3027876712,0.266144532672,1420099200.0,1451548800.0,26.4163780822,20.0624132192,23.5207956621,6.35396486301,14.5232876712,0.769305545663,0.862231583732,30.5217548387,23.0005,26.9964549731,7.52125483871,14.4193548387,0.762972319624,0.853829871895,24.842233871,19.0473177419,22.0449159946,5.79491612903,15.1290322581,0.776343588492,0.864288014514
UnivDorm_Phoebe,8760.0,0.0,123.106306639,116.485300472,127.884674298,123.106306639,1078411.24616,154.76025,94.81475,0.017005661262,0.0140231129007,0.015566452955,171.316666667,77.2083333333,-1.1,24.4,1425348000.0,1432562400.0,3605.14166667,2202.21083333,-6.39583333333,20.0659722222,1423209600.0,1433574000.0,0.0465753424658,0.671232876712,23.0,13.0,20.0,12.0,21.0,20.0,0.00859761973798,0.00717220973643,0.0142354911355,-0.374274172095,8.0,96621.958871,100139.910989,95349.5930314,88454.7856061,86207.4112903,78478.71,82642.2741936,82003.2475806,90040.6158333,88553.8653226,89038.4208333,86945.6467742,119.379355542,115.294091324,111.138324201,108.862796804,107.891495434,110.452045662,121.142659817,119.004710046,121.946817352,123.279561644,123.019205479,122.815541096,123.324242009,123.066705479,124.650621707,125.424402646,126.141164384,129.017130137,131.129276256,134.648974886,136.775365297,133.706591324,132.859639269,129.580641553,0.386075270271,1420099200.0,1451548800.0,143.02725,105.142158326,123.106306639,37.8850916737,11.3506849315,0.737388459003,0.87426588031,129.37158871,98.4468814516,113.893399418,30.9247072581,12.3870967742,0.76175840172,0.910642702769,153.688424731,117.588231183,134.197165099,36.1001935484,10.8387096774,0.766810014893,0.88797043606
Office_Penny,8760.0,0.0,36.1558345896,36.5817145516,35.8484778246,36.1558345896,316725.111005,60.5788333333,22.0480833333,0.111510232232,0.094492732116,0.123640288495,71.4583333333,13.7,16.7,6.95,1433181600.0,1451419200.0,1193.625,448.908333333,-8.375,7.63968253968,1425628800.0,1451548800.0,0.027397260274,0.315068493151,11.0,13.0,15.0,12.0,11.0,10.0,0.0350756031607,0.00555146976484,0.134528115098,0.121250925478,1.0,26301.0564516,28107.9129121,27776.7852535,26634.1969697,26327.1693548,27207.0166667,25841.3830645,25499.0580645,26864.5083333,25701.5908602,24045.7916667,22300.9040323,25.8280738896,25.9217579909,25.9700045662,26.0870936073,27.5655479452,30.0886666667,35.179586758,36.2266392694,40.0756881931,44.8339641226,47.2859079148,46.8907214612,44.5616689498,44.5305936073,46.4095832455,46.2894885845,44.9650570776,39.9259406393,34.9558949772,32.5195547945,33.1788287671,32.474522831,28.8070936073,27.1681506849,0.0693459643823,1420099200.0,1451548800.0,50.7120355556,24.6429473516,36.1558345896,26.069088204,9.56438356164,0.521986919757,0.682977499117,48.3378075269,25.5115698925,35.4153584229,22.8262376344,9.12903225806,0.560997045577,0.707351540383,50.5774650538,22.8248655914,36.5292450717,27.7525994624,11.1935483871,0.485880150225,0.641550554552
Office_Garrett,8760.0,0.0,11.1766509703,7.9721827342,13.4893096502,11.1766509703,97907.4625,22.7,4.8,0.201937502055,0.0579349499121,0.203734369149,27.4,0.0171428571412,6.0,15.5,1423335600.0,1433667600.0,509.1,10.2857142857,3.75,15.0625,1448179200.0,1433660400.0,0.0520547945205,0.715068493151,15.0,9.0,12.0,6.0,12.0,11.0,0.11656538619,0.0761450441641,0.298173841364,-0.420013662697,7.0,9996.825,11211.6428571,9855.4016129,8426.18,6197.80645161,5105.735,5564.80645161,5495.51612903,6334.72,7899.77419355,12498.56,8291.22580645,8.92266689964,9.19778333799,9.27068870562,9.44670799553,9.52072169416,9.56030388594,9.60384498183,9.5142422421,11.3799751188,13.2395299133,14.6718860777,15.4727353928,15.1390984065,14.6530984065,14.3836189544,14.0070299133,13.601392927,12.9731052558,10.219892927,8.82272854347,8.78646142018,8.49144087224,8.64508470786,8.71558470786,0.438245411637,1417420800.0,1448870400.0,16.5489402209,7.55972056472,11.1766509703,8.98921965614,9.09863013699,0.477574851665,1.06311816414,10.1010322581,5.62319354839,7.63266129032,4.47783870968,10.4516129032,0.578231904902,0.812464310759,21.3247080645,8.74112903226,13.8844791667,12.5835790323,9.35483870968,0.41261450038,0.634554688353
UnivLab_Terrie,8760.0,0.0,82.4494018113,81.0110089284,83.4874872409,82.4494018113,722256.759867,110.027985737,66.5200825,0.0245916089695,0.0181354983874,0.0288772036388,121.259277251,56.7325,2.0,23.6666666667,1384981200.0,1366290000.0,2457.46056625,1475.30075,0.902777777778,0.215277777778,1385020800.0,1357113600.0,0.194520547945,0.161643835616,16.0,9.0,17.0,6.0,12.0,11.0,0.00973108741179,0.0025879801999,0.0350483723366,-0.0817215713381,10.0,56696.3852419,59416.2176786,58580.3794355,59289.5313515,58796.3533708,58400.0930662,57469.3935863,57746.7423764,59259.4260742,63020.2940399,64559.9957809,59263.9136531,74.0130610866,73.336778113,73.0632751317,73.2074146337,72.8626759768,72.7361471008,73.4096872664,77.5664652277,82.7884157392,89.0187471826,92.9664738746,93.343764185,91.4417577999,91.7728691131,93.0333217204,93.2295593835,92.4878402479,89.9416411241,86.5338658086,82.9036170729,79.8008012703,77.7684325635,76.4493331163,75.1096987325,0.101712761732,1357027200.0,1388476800.0,96.6901039471,71.9543543115,82.4494018113,24.7357496356,9.85479452055,0.761508276012,0.821248563701,93.5282971462,70.5343739023,80.2038088562,22.9939232439,9.96774193548,0.769807216682,0.84163630999,93.9493905914,67.1657757258,78.7449795027,26.7836148656,9.93548387097,0.735793421409,0.796788098542
UnivLab_Tracy,8760.0,0.0,61.3238664384,61.5845983116,61.1356967374,61.3238664384,537197.07,87.25,44.7499999987,0.0404531309474,0.0389654236603,0.0415122112851,97.5,38.2499999945,4.66666666667,4.66666666667,1362610800.0,1388242800.0,1994.25,1010.25,7.13888888889,4.625,1362556800.0,1357027200.0,0.419178082192,0.358904109589,12.0,9.0,12.0,6.0,12.0,11.0,0.0210093130014,0.010256449553,0.0548454307386,0.0235746498373,10.0,41829.1935484,45006.1607143,43873.7903226,43448.375,44220.0,43928.245,43877.4193548,45836.3709677,43812.15,44726.5645161,48781.975,40688.8306452,54.4698630128,54.118150689,53.8842465721,53.732705479,53.7251712364,53.6965753394,54.6434931501,57.6469178122,61.4858966341,66.8838496255,70.6641578506,71.3359452012,70.323972602,69.4561643887,69.7842465709,70.7846841699,69.407762562,66.8440639229,63.2854071532,60.3380137027,57.9941780788,56.6256849308,55.7571917849,54.8844520516,0.306271416152,1357027200.0,1388476800.0,73.1399349311,50.638858561,61.3238664384,22.5010763701,12.1643835616,0.711094007178,0.812450746365,74.9722580655,52.7493951607,63.6616263441,22.2228629048,13.3548387097,0.71861348545,0.864566411083,68.8209677419,49.704516129,58.0961021505,19.1164516129,10.4193548387,0.744663481801,0.796508756313
UnivClass_Phyllis,8760.0,0.0,13.0733376554,12.5598075352,13.4439513742,13.0733376554,114522.437861,19.5333333333,6.375,0.092798876374,0.103682706872,0.083045279516,24.4333333333,2.44166666667,-9.4,25.6,1420750800.0,1437476400.0,490.183333333,136.575,-11.7260416667,16.4701388889,1424073600.0,1451030400.0,0.00821917808219,0.578082191781,15.0,13.0,8.0,12.0,22.0,20.0,0.0403863212192,0.0347059891356,0.0688768394925,-0.112826504495,2.0,10757.0741935,11206.612294,10023.7879032,9482.02061772,9635.8266129,9765.78333333,8782.0483871,8383.27493797,8659.30833333,9183.91935484,8557.65833333,8651.64516129,9.73467766708,9.76309817352,9.9501826484,10.069652968,10.2692488584,10.3905799087,10.5595091324,13.9854016509,14.6785570776,14.5313972603,14.5686894977,14.6198607306,14.5652123288,14.3618995434,14.620423955,14.6829817352,14.7683630137,14.8739520548,14.9035114155,15.0832237443,15.1272945205,15.1382009132,11.4821073059,11.0320776256,0.804798457209,1420099200.0,1451548800.0,16.9282563242,8.72278009835,13.0733376554,8.20547622585,13.1561643836,0.52843082455,0.705444605893,15.4560155914,6.59999462366,11.6434374138,8.85602096774,14.3225806452,0.463158091761,0.532043525649,18.6471290323,10.9801451613,14.9403808244,7.66698387097,12.9677419355,0.596112438609,0.815397505689
UnivDorm_Marquis,8760.0,0.0,223.98408476,208.985294118,234.808683667,223.98408476,1962100.5825,314.0,149.25,0.0525229817518,0.0536204809749,0.0461684696577,363.25,127.25,13.9,26.1,1399608000.0,1403121600.0,7240.0,3254.25,24.21875,20.5416666667,1409814000.0,1400914800.0,0.975342465753,0.783561643836,13.0,13.0,19.0,12.0,19.0,18.0,0.034424380438,0.00896580713031,0.0681823063174,-0.132907275936,4.0,149520.241935,178740.803571,162503.467742,170744.75,150196.209677,125279.5,130531.693548,151626.532258,195348.25,188784.394355,176686.875,157692.096774,216.003424658,198.666780822,192.013013699,186.519863014,182.395890411,181.947945205,198.678082192,210.779452055,217.379908676,222.56686758,231.710184932,238.553881279,242.396575342,241.473972603,235.663013699,233.519178082,242.141780822,248.474657534,250.295890411,246.945890411,243.054109589,241.779452055,240.52260274,232.135616438,0.181597808041,1398927600.0,1430377200.0,261.312664384,178.452089041,223.98408476,82.8605753425,13.2356164384,0.708114154565,0.809413067529,236.701209677,185.459274194,210.592405914,51.2419354839,10.4838709677,0.799874443934,0.893684378085,240.51766129,169.36483871,207.667002688,71.1528225806,13.4516129032,0.737697010499,0.827510466507
PrimClass_Jazmin,8760.0,0.0,11.3666527618,7.64557869985,14.0521448914,11.3666527618,99571.8781934,32.17689977,1.88,0.713405381956,0.336350201576,0.852455693472,41.4500002,0.0599999989936,4.5,14.0,1421830800.0,1434204000.0,621.0875033,18.2952412173,2.79166666667,14.4166666667,1423123200.0,1446796800.0,0.0356164383562,0.81095890411,1.0,9.0,2.0,5.0,1.0,0.0,0.287134759083,0.0249474606927,0.902710566384,-0.307376687298,1.0,13125.9774098,12665.1883904,11398.3354851,7196.08999118,6728.62257355,5624.82499716,5609.2451568,3682.98386851,5894.86000322,5455.46129068,9704.70237495,11416.0435664,17.6093470189,17.2942739477,15.2456620872,12.0853470143,9.29512099303,10.0642237318,8.84047715604,8.19203194442,11.2964018162,13.9627100229,15.7272511275,15.723121001,16.0820114076,15.7735593479,14.5059360615,12.2301483843,10.716675783,9.27533332323,6.83065523113,4.02189495888,3.68433331197,4.78625111463,6.0315524877,13.5253470104,2.47430000654,1417420800.0,1448870400.0,24.5037242608,3.27366310509,11.3666527618,21.2300611557,8.45205479452,0.164498900541,2.49504672189,12.6533742007,2.14606450776,5.11525537293,10.507309693,5.29032258065,0.167574424029,2.9551842174,37.1313919738,5.11974193226,18.2305241802,32.0116500416,10.3548387097,0.138084636224,3.03096207697
UnivClass_Seb,8760.0,0.0,63.3644116248,58.332037037,66.9962668698,63.3644116248,555072.245833,118.23,34.0,0.167370383959,0.129052792737,0.187216060042,141.0,10.0,8.0,21.0,1444773600.0,1438527600.0,2132.3175,668.24,8.52083333333,18.2291666667,1444719600.0,1438498800.0,0.334246575342,0.980821917808,15.0,9.0,13.0,6.0,15.0,12.0,0.0540617614124,0.00903784807108,0.192216304287,-0.127842916117,9.0,50048.0645161,52553.2142857,49295.1612903,41844.0,44500.9677419,40633.6666667,37851.9354839,40345.716129,46773.0,50317.425,49606.3333333,44252.5806452,42.3287671233,42.4547945205,42.5643835616,41.1260273973,40.802739726,43.2136986301,47.8465753425,53.6219178082,63.6410958904,75.8143561644,83.6876712329,86.8129383562,87.6031232877,87.8331986301,88.6128561644,88.1397260274,84.5917808219,78.0849315068,70.2520547945,63.6904109589,58.7178082192,54.3917808219,50.0767123288,44.8365296804,0.0692982743357,1417420800.0,1448870400.0,91.2249994521,39.6160182648,63.3644116248,51.6089811872,10.5616438356,0.474484253823,0.558884922613,79.3866064516,34.7575268817,56.0357168459,44.6290795699,11.3225806452,0.484156392449,0.580430363572,99.8025806452,45.3521505376,69.5112007168,54.4504301075,10.1612903226,0.492741922181,0.56385267511
Office_Annika,8760.0,0.0,24.1970659247,18.3226599946,28.4366136006,24.1970659247,211966.2975,58.1646,9.09,0.30444691427,0.0887235848722,0.386933294381,71.3,3.38,6.7,8.3,1450368000.0,1451145600.0,1186.385,246.58,9.17826086957,36.7125,1451548800.0,1434783600.0,0.0356164383562,0.945205479452,13.0,16.0,7.0,15.0,9.0,8.0,0.169832489675,0.0252339753365,0.446955774018,-0.453023400304,1.0,24699.3314516,21320.8821429,18294.0193548,16372.4,14194.0959677,12690.23,13149.9870968,12774.3629032,13134.85,14305.9548387,20650.7375,27632.4967742,16.283,16.3500273973,24.5391849315,26.6357191781,27.3995547945,30.5154863014,30.975130137,31.5139931507,32.3111780822,31.0101780822,30.0952671233,29.2580890411,28.5820479452,27.8381164384,27.0577945205,26.3219589041,25.1954041096,22.0279109589,15.9340684932,15.293260274,16.3369863014,16.6526849315,16.3622739726,16.2402671233,1.18032805672,1420099200.0,1451548800.0,34.6112323973,13.3014030137,24.1970659247,21.3098293836,12.8383561644,0.428550264458,1.11858901734,24.0050774194,10.1721,17.7421706989,13.8329774194,12.5483870968,0.456583210236,1.03044784373,49.5511548387,17.7973112903,34.3046270161,31.7538435484,13.935483871,0.397822268411,1.13038252695
Office_Shawnette,8760.0,0.0,62.8954190449,54.1751089325,69.1888503996,62.8954190449,550963.870833,119.0,32.0,0.144975950316,0.0837643187333,0.165287000787,135.0,24.0,6.0,18.0,1417474800.0,1436709600.0,2261.25166667,772.666666667,4.8125,14.0625,1423555200.0,1437894000.0,0.134246575342,0.778082191781,15.0,9.0,18.0,6.0,15.0,14.0,0.0607344198244,0.0184853679041,0.168083627188,-0.307993356059,9.0,54449.1895161,58504.9125,52883.8709677,44165.0,44138.0645161,41414.0,35085.1612903,33480.0,41057.0,44042.2580645,44276.3333333,50870.1193548,44.7178082192,43.4547945205,42.9095890411,42.6383561644,43.2410958904,46.2273972603,50.2246575342,55.197260274,64.0849315068,73.3835616438,79.1150684932,81.6073835616,82.1370890411,83.0842260274,83.6338561644,82.9838493151,79.3961643836,73.9808219178,68.4602739726,64.9808219178,61.5671232877,58.9616438356,54.8630136986,48.6392694064,0.132244769324,1417420800.0,1448870400.0,87.1276164384,41.1162283105,62.8954190449,46.0113881279,10.9123287671,0.501979010484,0.598379046926,63.4722580645,31.3196774194,46.5,32.1525806452,11.0322580645,0.522205202906,0.642547347376,104.182580645,52.4012903226,75.623874328,51.7812903226,9.67741935484,0.541364583132,0.608960573973
Office_Cody,8760.0,0.0,83.4627912457,77.1958317528,87.9856440873,83.4627912457,731134.051312,132.754419098,56.0499992371,0.0712058570785,0.052256343492,0.0778877464407,150.199996948,42.1500015259,-8.0,13.8,1423000800.0,1434103200.0,2750.2833252,1325.54999924,-17.5784722222,3.92604166667,1424678400.0,1451116800.0,0.013698630137,0.33698630137,16.0,13.0,15.0,1.0,15.0,13.0,0.0311113153739,0.00696152021252,0.0877532307731,-0.139025907905,2.0,60907.9822443,71760.5096378,68859.6773529,67358.8833504,58771.5323713,52726.5233694,52693.1733561,52471.6210113,61335.6998634,60366.7015863,60205.0583,54830.6773364,67.7014930044,66.789808077,66.1601300596,66.1258377978,66.8741164927,70.6784382767,79.4281232584,79.9428287002,86.0450821458,93.5126347443,98.5677237018,100.563273757,100.66315287,101.61428073,102.453500242,101.753563959,97.4006301851,91.7371919209,88.4989108398,86.6039657848,76.0125274391,73.2001710092,71.5737328495,69.2058720507,0.111233778679,1420099200.0,1451548800.0,106.631511266,63.3981293294,83.4627912457,43.2333819366,10.9589041096,0.620366445075,0.727989885829,94.3852746336,56.4877098896,72.8772514046,37.8975647441,9.8064516129,0.630196094851,0.762897524571,106.576145472,65.6898949297,84.5944197837,40.8862505427,11.3548387097,0.652989912854,0.756271714512
PrimClass_Jaiden,8760.0,0.0,9.2926140816,5.82081086357,11.7982079135,9.2926140816,81403.2993548,34.300000253,1.30000001,1.11224640903,0.451919392671,1.41551251084,51.2000009,0.0123711344277,7.0,11.0,1427832000.0,1419249600.0,650.44749608,1.09072166918,8.95833333333,10.9583333333,1420444800.0,1419235200.0,0.33698630137,0.484931506849,8.0,9.0,7.0,5.0,14.0,13.0,0.482927241441,0.0233536076229,2.30213052754,-0.248459080217,7.0,10815.3169181,10154.6758872,10152.5298299,5559.39999627,4331.6128979,5043.21750189,3891.96773831,1892.32257918,5877.6999999,4292.32257944,10178.8613021,8430.14332163,8.75263622669,7.35052280616,6.97650607201,7.80295128253,9.1837046976,9.3176156828,8.26635539039,8.52036911138,9.72665675984,14.6716909913,11.6329307436,12.002834854,14.6089101948,16.1977732201,14.9604786627,13.1903280013,11.112992381,8.91086909335,7.75557455888,4.95685539675,3.75939648318,3.45595128121,3.35427320757,6.55456085924,2.30883494617,1417420800.0,1448870400.0,22.3598715935,2.2172434407,9.2926140816,20.1426281528,6.73424657534,0.131673720805,0.720809499379,7.05277421813,1.36722582357,2.62822580442,5.68554839456,3.1935483871,0.197859632278,0.569398984044,33.3863546089,3.2105685423,15.0212734974,30.1757860666,7.96774193548,0.106891979854,1.01526022761
Office_Charles,8760.0,0.0,186.41953996,183.224593651,188.725326683,186.41953996,1633035.17005,251.680751648,149.0,0.0269492160945,0.0265680547147,0.0268645348856,281.700012207,106.350006104,5.0,9.0,1448910000.0,1429624800.0,5340.44998169,3548.40002442,23.25,5.54583333333,1432710000.0,1451030400.0,0.958904109589,0.372602739726,17.0,13.0,15.0,1.0,14.0,13.0,0.00675245841709,0.00135296706029,0.0277855801068,0.0464972921969,3.0,133921.431474,143401.911501,141530.496609,143419.694053,143716.216965,124826.032622,126085.848423,131087.73165,133721.884994,131541.283011,132332.640944,125884.540292,160.645979536,159.716445624,159.086938482,157.757477124,156.690732718,158.392345069,161.941173176,180.829016068,193.186459632,202.228278661,209.793641098,213.963006573,215.32857721,216.615870206,216.290061167,215.210454349,210.749093989,202.818650509,196.30769168,189.452211994,184.71483519,182.252041146,168.028843068,162.069134776,0.123596889627,1420099200.0,1451548800.0,232.288989523,153.725885952,186.41953996,78.5631035706,10.1589041096,0.67342319147,0.775149108431,222.793000016,153.370368037,182.066293958,69.4226319787,10.2258064516,0.698697687108,0.781609515241,225.041757906,156.228121392,186.001988159,68.813636514,10.4838709677,0.70551639394,0.808331983339
UnivDorm_Avery,8760.0,0.0,85.81131621,76.9057087418,92.2384763168,85.81131621,751707.13,120.7369,58.31,0.0468971959877,0.0402236921576,0.0383367646376,141.1,39.77,18.9,37.2,1425276000.0,1437422400.0,2529.02,1316.94,18.1708333333,8.27083333333,1448352000.0,1451116800.0,0.271232876712,0.0191780821918,24.0,15.0,22.0,14.0,23.0,21.0,0.0301019214817,0.00967872065597,0.0754147271726,-0.120828447086,7.0,65043.7379032,70550.925,67856.5572581,67983.025,51492.1354839,46402.61,49065.716129,59788.8290323,70303.5825,70466.8548387,69460.03,54070.3814516,92.3626506849,87.4917260274,82.6264041096,79.401130137,77.0931027397,75.7287671233,74.1009041096,73.2519726027,73.3918835616,75.1785890411,78.3580136986,82.1012328767,84.8317123288,88.2523013699,89.7216232877,89.8895616438,89.9497739726,91.1406575342,92.5495821918,94.4506027397,96.0945,97.6584109589,97.8344794521,96.0120068493,0.373128760841,1420099200.0,1451548800.0,102.976396644,71.7539234932,85.81131621,31.2224731507,10.5178082192,0.721301417896,0.919782289476,100.106296774,70.6085870968,83.0400403226,29.4977096774,9.38709677419,0.723489379163,0.911237929338,110.754787097,74.0939403226,90.3385248656,36.6608467742,10.7741935484,0.681378460204,0.852506127062
UnivLab_Taylor,8760.0,0.0,64.0260870008,62.7113838412,64.9749057905,64.0260870008,560868.522127,87.008071322,48.2304075,0.0283105561703,0.0192919758551,0.0343003106242,96.1806303704,41.675,13.0,3.0,1382994000.0,1357210800.0,1923.61000001,1107.21875,-1.35416666667,3.70833333333,1386662400.0,1357459200.0,0.101369863014,0.323287671233,16.0,9.0,16.0,6.0,16.0,15.0,0.0116998014217,0.00591182138525,0.0354112938465,-0.0707458926066,10.0,41178.7679032,46609.0577679,46865.7041129,45621.8747539,44613.5765814,46723.6349415,47298.1778793,44384.2463141,42713.3657228,48538.4417372,49648.2103906,49049.7781187,57.9350708918,57.5471339259,57.4128508545,57.3286276487,57.264521588,57.4659702453,58.5387969247,61.279544149,64.6593478593,68.1278918689,70.7912131649,71.3808018689,69.9567055826,70.8101663694,71.459654296,72.1920638848,71.2638380826,70.1793869688,67.1607326512,63.79205586,61.6021918233,60.4539854829,59.3755698598,58.6479661679,0.186866803028,1357027200.0,1388476800.0,74.2413570512,55.1066718696,64.0260870008,19.1346851816,10.7863013699,0.758305358635,0.837915136208,70.6117431982,54.0997697276,61.6447865474,16.5119734706,10.7419354839,0.778154897337,0.8592011511,68.2427322581,48.0657004032,57.1927331989,20.1770318548,10.3548387097,0.724137278738,0.76916392554
